,dtime,fuellevel,ingection,speed,height,tachometer
1342,2020-02-14 12:53:24,10.3,1,0,72.1,1009
1343,2020-02-14 12:54:24,10.3,1,0,70.3,988
1344,2020-02-14 12:55:24,10.2,1,0,67.7,965
1345,2020-02-14 12:56:24,10.3,1,3,63.9,982
1346,2020-02-14 12:57:24,10.3,1,3,56.5,1009
1347,2020-02-14 12:58:24,10.2,1,2,55.3,1033
1348,2020-02-14 12:59:24,10.4,1,0,67.6,1082
1349,2020-02-14 13:00:24,10.3,1,3,72.5,1149
1350,2020-02-14 13:01:24,10.1,1,3,73.0,1206
1351,2020-02-14 13:02:24,10.0,1,7,77.8,1238
1352,2020-02-14 13:03:24,9.7,1,1,65.1,1259
1353,2020-02-14 13:04:24,9.9,1,2,69.5,1322
1354,2020-02-14 13:05:24,9.7,1,5,55.8,1353
1355,2020-02-14 13:06:24,9.6,1,1,53.6,1362
1356,2020-02-14 13:07:24,9.3,1,1,52.8,1422
1357,2020-02-14 13:08:24,9.0,1,1,52.9,1449
1358,2020-02-14 13:09:24,9.0,1,1,47.3,1441
1359,2020-02-14 13:10:24,9.2,1,1,48.8,1445
1360,2020-02-14 13:11:24,9.1,1,3,61.9,1426
1361,2020-02-14 13:12:24,9.0,1,1,55.9,1413
1362,2020-02-14 13:13:24,8.8,1,3,47.0,1422
1363,2020-02-14 13:14:24,8.2,1,5,50.4,1415
1364,2020-02-14 13:15:24,7.6,1,0,57.9,1407
1365,2020-02-14 13:16:24,8.4,1,0,59.9,1367
1366,2020-02-14 13:17:24,10.0,1,0,60.2,1328
1367,2020-02-14 13:18:24,10.2,1,8,62.3,1336
1368,2020-02-14 13:19:24,9.0,1,0,60.1,1345
1369,2020-02-14 13:20:24,7.4,1,2,61.7,1348
1370,2020-02-14 13:21:24,7.0,1,5,74.8,1350
1371,2020-02-14 13:22:24,6.0,1,2,76.2,1364
1372,2020-02-14 13:23:24,5.3,1,1,72.6,1367
1373,2020-02-14 13:24:24,5.2,1,7,60.5,1380
1374,2020-02-14 13:25:24,5.0,1,4,59.9,1394
1375,2020-02-14 13:26:24,4.9,1,3,59.9,1397
1376,2020-02-14 13:27:24,4.8,1,0,63.1,1397
1377,2020-02-14 13:28:24,4.9,1,5,65.7,1421
1378,2020-02-14 13:29:24,4.8,1,1,65.9,1425
1379,2020-02-14 13:30:24,4.7,1,1,68.2,1452
1380,2020-02-14 13:31:24,4.9,1,2,68.6,1475
1381,2020-02-14 13:32:24,4.8,1,0,66.7,1456
1382,2020-02-14 13:33:24,4.9,1,3,69.3,1448
1383,2020-02-14 13:34:24,4.8,1,3,69.5,1434
1384,2020-02-14 13:35:24,4.7,1,0,68.9,1422
1385,2020-02-14 13:36:24,4.6,1,5,67.2,1427
1386,2020-02-14 13:37:24,4.6,1,2,68.3,1426
1387,2020-02-14 13:38:24,4.8,1,2,85.2,1421
1388,2020-02-14 13:39:24,4.8,1,0,85.4,1406
1389,2020-02-14 13:40:24,4.7,1,1,80.4,1382
1390,2020-02-14 13:41:24,4.8,1,6,76.2,1400
1391,2020-02-14 13:42:24,4.8,1,0,78.4,1396
1392,2020-02-14 13:43:24,4.6,1,3,73.6,1424
1393,2020-02-14 13:44:24,4.8,1,3,72.8,1429
1394,2020-02-14 13:45:24,4.8,1,11,75.2,1443
1395,2020-02-14 13:46:24,4.7,1,5,72.1,1459
1396,2020-02-14 13:47:24,4.5,1,2,71.7,1482
1397,2020-02-14 13:48:24,4.6,1,1,69.7,1518
1398,2020-02-14 13:49:24,4.8,1,0,73.1,1537
1399,2020-02-14 13:50:24,4.7,1,2,66.2,1588
1400,2020-02-14 13:51:24,4.7,1,0,67.6,1550
1401,2020-02-14 13:52:24,5.0,1,0,68.0,1504
1402,2020-02-14 13:53:24,4.8,1,0,61.0,1458
1403,2020-02-14 13:54:24,4.6,1,1,67.1,1421
1404,2020-02-14 13:55:24,4.8,1,0,67.0,1390
1405,2020-02-14 13:56:24,4.8,1,0,67.0,1356
1406,2020-02-14 13:57:24,4.6,1,0,66.8,1315
1407,2020-02-14 13:58:24,4.6,1,0,66.5,1265
1408,2020-02-14 13:59:24,4.6,1,0,66.2,1235
1409,2020-02-14 14:00:24,8.4,1,0,66.2,1204
1410,2020-02-14 14:01:24,16.2,1,0,66.3,1170
1411,2020-02-14 14:02:24,22.6,1,0,66.6,1137
1412,2020-02-14 14:03:24,25.8,1,0,67.6,1104
1413,2020-02-14 14:04:24,26.4,1,0,68.0,1061
1414,2020-02-14 14:05:24,26.4,1,0,67.8,1028
1415,2020-02-14 14:06:24,26.4,1,0,67.3,994
1416,2020-02-14 14:07:24,26.3,1,0,66.8,995
1417,2020-02-14 14:08:24,26.3,1,0,67.0,995
1418,2020-02-14 14:09:24,26.4,1,0,67.8,970
1419,2020-02-14 14:10:24,26.4,1,0,68.0,944
1420,2020-02-14 14:11:24,26.2,1,0,68.7,926
1421,2020-02-14 14:12:24,26.3,1,0,68.9,897
1422,2020-02-14 14:13:24,26.5,1,0,69.9,860
1423,2020-02-14 14:14:24,26.4,1,0,70.4,852
1424,2020-02-14 14:15:24,26.4,1,0,70.7,852
1425,2020-02-14 14:16:24,26.4,1,0,70.9,852
1426,2020-02-14 14:17:24,26.4,1,0,70.8,852
1427,2020-02-14 14:18:24,26.4,1,0,71.8,851
1428,2020-02-14 14:19:24,26.4,1,0,72.3,851
1429,2020-02-14 14:20:24,26.4,1,0,72.5,851
1430,2020-02-14 14:21:24,26.4,1,0,73.5,851
1431,2020-02-14 14:22:24,26.3,1,0,73.8,850
1432,2020-02-14 14:23:24,26.3,1,0,74.6,850
1433,2020-02-14 14:24:24,26.4,1,0,75.5,849
1434,2020-02-14 14:25:24,26.3,1,0,77.1,849
1435,2020-02-14 14:26:24,25.5,1,1,76.6,873
1436,2020-02-18 07:42:55,26.5,1,0,76.6,1102
1437,2020-02-18 07:43:55,25.7,1,0,76.6,988
1438,2020-02-18 13:59:17,28.0,1,0,76.6,862
1439,2020-02-18 14:07:19,27.1,1,0,76.6,840
1440,2020-02-18 14:08:19,25.5,1,2,123.1,872
1441,2020-02-18 14:09:19,23.9,1,2,99.4,898
1442,2020-02-18 14:10:19,23.2,1,1,104.1,933
1443,2020-02-18 14:11:19,22.6,1,0,106.9,937
1444,2020-02-18 14:12:19,22.6,1,1,101.5,934
1445,2020-02-18 14:13:19,22.5,1,2,101.0,951
1446,2020-02-18 14:14:19,22.0,1,2,97.9,964
1447,2020-02-18 14:15:19,21.9,1,6,97.1,992
1448,2020-02-18 14:16:19,22.0,1,4,87.5,1014
1449,2020-02-18 14:17:19,22.1,1,4,83.3,1040
1450,2020-02-18 14:18:19,21.9,1,1,73.5,1057
1451,2020-02-18 14:19:19,21.9,1,6,73.1,1239
1452,2020-02-18 14:20:19,22.0,1,8,72.0,1275
1453,2020-02-18 14:21:19,21.9,1,5,71.5,1432
1454,2020-02-18 14:22:19,21.9,1,1,76.3,1461
1455,2020-02-18 14:23:19,21.9,1,2,76.5,1497
1456,2020-02-18 14:24:19,21.9,1,2,73.4,1517
1457,2020-02-18 14:25:19,21.9,1,0,77.9,1488
1458,2020-02-18 14:26:19,22.0,1,0,78.1,1471
1459,2020-02-18 14:27:19,22.0,1,0,78.3,1493
1460,2020-02-18 14:28:19,21.9,1,0,78.4,1492
1461,2020-02-18 14:29:19,22.0,1,0,78.2,1462
1462,2020-02-18 14:30:19,21.9,1,3,78.0,1476
1463,2020-02-18 14:31:19,21.8,1,1,73.8,1467
1464,2020-02-18 14:32:19,21.7,1,1,72.1,1489
1465,2020-02-18 14:33:19,21.9,1,4,66.3,1489
1466,2020-02-18 14:34:19,21.9,1,7,69.8,1478
1467,2020-02-18 14:35:19,21.8,1,4,67.1,1476
1468,2020-02-18 14:36:19,22.0,1,4,71.9,1499
1469,2020-02-18 14:37:19,21.9,1,2,66.7,1519
1470,2020-02-18 14:38:19,21.9,1,0,66.6,1515
1471,2020-02-18 14:39:19,21.9,1,4,64.9,1520
1472,2020-02-18 14:40:19,21.8,1,4,71.5,1541
1473,2020-02-18 14:41:19,21.9,1,0,66.5,1578
1474,2020-02-18 14:42:19,21.8,1,2,65.1,1556
1475,2020-02-18 14:43:19,21.6,1,1,66.7,1544
1476,2020-02-18 14:44:19,21.7,1,1,66.7,1538
1477,2020-02-18 14:45:19,21.6,1,1,69.0,1522
1478,2020-02-18 14:46:19,21.5,1,0,69.3,1494
1479,2020-02-18 14:47:19,21.7,1,0,70.1,1439
1480,2020-02-18 14:48:19,21.9,1,3,71.9,1470
1481,2020-02-18 14:49:19,21.9,1,2,71.4,1465
1482,2020-02-18 14:50:19,21.7,1,3,65.3,1455
1483,2020-02-18 14:51:18,21.7,1,0,72.4,1444
1484,2020-02-19 12:03:07,22.6,1,0,72.4,1270
1485,2020-02-19 12:04:58,22.7,1,0,72.4,1202
1486,2020-02-19 12:05:58,22.9,1,0,72.4,1196
1487,2020-02-19 12:06:58,23.0,1,0,72.4,1163
1488,2020-02-19 12:07:58,23.0,1,1,75.1,1137
1489,2020-02-19 12:08:58,22.9,1,0,72.5,1112
1490,2020-02-19 12:09:58,22.9,1,0,72.5,1082
1491,2020-02-19 12:10:58,22.9,1,0,73.1,1051
1492,2020-02-19 12:11:58,23.0,1,0,74.0,1036
1493,2020-02-19 12:12:58,23.0,1,0,75.2,1007
1494,2020-02-19 12:13:58,23.0,1,0,75.3,1001
1495,2020-02-19 12:14:58,22.9,1,0,75.4,960
1496,2020-02-19 12:15:58,22.9,1,0,75.3,919
1497,2020-02-19 12:16:58,23.0,1,0,75.3,889
1498,2020-02-19 12:17:58,22.9,1,0,75.2,858
1499,2020-02-19 12:18:58,23.0,1,0,75.3,811
1500,2020-02-19 12:19:58,22.9,1,0,75.2,799
1501,2020-02-19 12:20:58,22.9,1,0,75.1,828
1502,2020-02-19 12:21:58,22.9,1,0,75.5,870
1503,2020-02-19 12:22:58,22.9,1,0,74.8,868
1504,2020-02-19 12:23:58,22.9,1,0,74.4,862
1505,2020-02-19 12:24:58,23.0,1,0,74.6,864
1506,2020-02-19 12:25:58,22.9,1,0,74.7,836
1507,2020-02-19 12:26:58,22.8,1,0,75.6,838
1508,2020-02-19 12:27:58,22.8,1,0,76.0,827
1509,2020-02-19 12:28:58,22.8,1,0,76.3,830
1510,2020-02-19 12:29:58,22.9,1,0,75.6,830
1511,2020-02-19 12:30:58,22.9,1,0,76.5,832
1512,2020-02-19 12:31:58,22.9,1,0,76.6,833
1513,2020-02-19 12:32:58,22.9,1,0,76.4,833
1514,2020-02-19 12:33:58,22.9,1,0,76.4,834
1515,2020-02-19 12:34:58,22.9,1,0,76.8,835
1516,2020-02-19 12:35:58,22.9,1,0,77.2,836
1517,2020-02-19 12:36:58,22.9,1,0,77.6,836
1518,2020-02-19 12:37:58,22.9,1,0,77.7,837
1519,2020-02-19 12:38:58,22.9,1,4,77.4,902
1520,2020-02-19 12:39:58,21.5,1,0,74.2,903
1521,2020-02-19 14:07:30,22.5,1,5,75.1,870
1522,2020-02-19 14:08:30,20.6,1,4,76.3,941
1523,2020-02-19 14:09:30,18.9,1,7,70.1,982
1524,2020-02-19 14:10:30,19.0,1,1,72.8,1015
1525,2020-02-19 14:11:30,19.4,1,5,74.2,1053
1526,2020-02-19 14:12:30,19.5,1,0,68.0,1107
1527,2020-02-19 14:13:30,18.8,1,2,62.4,1133
1528,2020-02-19 14:14:30,18.7,1,0,58.4,1217
1529,2020-02-19 14:15:30,18.8,1,0,58.8,1236
1530,2020-02-19 14:16:30,18.7,1,0,55.9,1271
1531,2020-02-19 14:17:30,19.9,1,3,71.4,1258
1532,2020-02-19 14:18:30,21.1,1,1,70.4,1327
1533,2020-02-19 14:19:30,20.5,1,0,69.4,1369
1534,2020-02-19 14:20:30,19.0,1,0,69.1,1336
1535,2020-02-19 14:21:30,18.8,1,4,68.9,1327
1536,2020-02-19 14:22:30,18.9,1,0,61.1,1296
1537,2020-02-19 14:23:30,18.5,1,0,60.9,1255
1538,2020-02-19 14:24:30,18.5,1,0,60.5,1224
1539,2020-02-19 14:25:30,18.4,1,0,60.6,1194
1540,2020-02-19 14:26:30,18.4,1,2,62.1,1177
1541,2020-02-19 14:27:30,18.7,1,3,56.9,1194
1542,2020-02-19 14:28:30,19.0,1,0,67.6,1182
1543,2020-02-19 14:29:30,19.0,1,0,67.4,1149
1544,2020-02-19 14:30:30,18.5,1,4,70.9,1174
1545,2020-02-19 14:31:30,18.3,1,1,63.3,1214
1546,2020-02-19 14:32:30,18.3,1,1,63.6,1206
1547,2020-02-19 14:33:30,18.3,1,1,79.8,1210
1548,2020-02-19 14:34:30,18.4,1,0,79.5,1196
1549,2020-02-19 14:35:30,18.4,1,0,78.7,1183
1550,2020-02-19 14:36:30,18.4,1,0,78.9,1183
1551,2020-02-19 14:37:30,18.5,1,0,78.7,1179
1552,2020-02-19 14:38:30,18.5,1,0,77.9,1152
1553,2020-02-19 14:39:30,18.4,1,0,77.0,1210
1554,2020-02-19 14:40:30,0.0,1,0,77.0,1040
1555,2020-02-20 07:54:48,18.8,1,0,77.0,916
1556,2020-02-20 07:56:02,18.7,1,0,77.0,853
1557,2020-02-20 07:57:02,18.5,1,6,76.7,808
1558,2020-02-20 07:58:02,18.4,1,6,76.0,723
1559,2020-02-20 07:59:02,18.4,1,8,76.0,707
1560,2020-02-20 08:00:02,18.3,1,1,58.1,739
1561,2020-02-20 08:01:02,18.3,1,0,68.3,692
1562,2020-02-20 08:02:02,18.4,1,0,71.1,729
1563,2020-02-20 08:03:02,18.6,1,3,69.2,794
1564,2020-02-20 08:04:02,18.4,1,2,62.8,847
1565,2020-02-20 08:05:02,18.4,1,1,60.2,1007
1566,2020-02-20 08:06:01,18.4,1,1,58.2,1077
1567,2020-02-20 08:07:02,18.4,1,0,62.0,1123
1568,2020-02-20 08:08:02,18.4,1,0,60.0,1140
1569,2020-02-20 08:09:02,18.4,1,2,56.1,1207
1570,2020-02-20 08:10:02,18.4,1,2,57.9,1243
1571,2020-02-20 08:11:02,18.3,1,4,53.8,1291
1572,2020-02-20 08:12:02,18.3,1,1,58.9,1353
1573,2020-02-20 08:13:02,18.4,1,1,55.8,1354
1574,2020-02-20 08:14:02,18.6,1,0,52.4,1389
1575,2020-02-20 08:15:02,18.4,1,1,50.6,1390
1576,2020-02-20 08:16:02,18.4,1,3,48.2,1396
1577,2020-02-20 08:17:02,18.5,1,0,53.6,1408
1578,2020-02-20 08:18:02,18.4,1,1,50.5,1404
1579,2020-02-20 08:19:02,18.4,1,2,53.7,1415
1580,2020-02-20 08:20:02,18.4,1,2,55.9,1417
1581,2020-02-20 08:21:02,18.5,1,3,62.3,1435
1582,2020-02-20 08:22:02,18.4,1,1,54.9,1428
1583,2020-02-20 08:23:02,18.3,1,0,54.8,1460
1584,2020-02-20 08:24:02,18.3,1,3,55.7,1451
1585,2020-02-20 08:25:02,18.4,1,1,52.1,1455
1586,2020-02-20 08:26:02,18.4,1,3,50.2,1454
1587,2020-02-20 08:27:02,18.3,1,4,63.1,1461
1588,2020-02-20 08:28:02,18.3,1,1,58.4,1480
1589,2020-02-20 08:29:02,18.3,1,2,58.5,1498
1590,2020-02-20 08:30:02,18.2,1,2,61.2,1505
1591,2020-02-20 08:31:02,18.4,1,8,59.3,1502
1592,2020-02-20 08:32:02,18.4,1,3,52.3,1509
1593,2020-02-20 08:33:02,18.3,1,2,54.1,1521
1594,2020-02-20 08:34:02,18.3,1,2,50.6,1515
1595,2020-02-20 08:35:02,18.0,1,2,47.0,1515
1596,2020-02-20 08:36:02,17.6,1,2,54.0,1531
1597,2020-02-20 08:37:02,18.0,1,0,48.8,1516
1598,2020-02-20 08:38:02,18.3,1,0,49.9,1514
1599,2020-02-20 08:39:02,18.4,1,2,54.0,1495
1600,2020-02-20 08:40:02,18.3,1,1,59.7,1478
1601,2020-02-20 08:41:02,18.3,1,0,57.3,1470
1602,2020-02-20 08:42:02,17.7,1,1,57.7,1464
1603,2020-02-20 08:43:02,16.9,1,1,57.9,1451
1604,2020-02-20 08:44:02,16.2,1,2,52.3,1444
1605,2020-02-20 08:45:02,16.0,1,1,56.8,1458
1606,2020-02-20 08:46:02,17.1,1,1,53.0,1438
1607,2020-02-20 08:47:02,17.1,1,9,69.3,1449
1608,2020-02-20 08:48:02,16.8,1,0,51.8,1429
1609,2020-02-20 08:49:02,17.1,1,3,54.0,1430
1610,2020-02-20 08:50:02,16.6,1,3,51.6,1447
1611,2020-02-20 08:51:02,16.3,1,2,51.1,1461
1612,2020-02-20 08:52:02,16.8,1,2,54.1,1464
1613,2020-02-20 08:53:02,17.3,1,1,55.5,1473
1614,2020-02-20 08:54:02,16.5,1,4,56.5,1505
1615,2020-02-20 08:55:02,16.2,1,4,60.2,1518
1616,2020-02-20 08:56:02,16.1,1,4,58.0,1522
1617,2020-02-20 08:57:02,15.4,1,0,54.6,1492
1618,2020-02-20 08:58:02,14.9,1,2,56.2,1492
1619,2020-02-20 08:59:02,15.0,1,2,60.1,1498
1620,2020-02-20 09:00:02,14.9,1,3,59.0,1486
1621,2020-02-20 09:01:02,14.8,1,2,59.0,1463
1622,2020-02-20 09:02:02,14.9,1,2,57.8,1475
1623,2020-02-20 09:03:02,14.9,1,5,50.5,1478
1624,2020-02-20 09:04:02,14.8,1,1,55.0,1464
1625,2020-02-20 09:05:02,14.8,1,7,52.3,1495
1626,2020-02-20 09:06:02,14.7,1,2,54.4,1491
1627,2020-02-20 09:07:02,14.8,1,2,57.5,1475
1628,2020-02-20 09:08:02,14.9,1,0,58.6,1463
1629,2020-02-20 09:09:02,14.8,1,1,63.3,1416
1630,2020-02-20 09:10:02,14.9,1,0,63.4,1377
1631,2020-02-20 09:11:02,14.9,1,3,61.7,1401
1632,2020-02-20 09:12:02,14.9,1,0,66.6,1368
1633,2020-02-20 09:13:02,14.9,1,0,66.6,1348
1634,2020-02-20 09:14:02,14.9,1,0,66.2,1325
1635,2020-02-20 09:15:02,15.0,1,0,66.4,1300
1636,2020-02-20 09:16:02,14.9,1,0,66.3,1274
1637,2020-02-20 09:17:02,14.8,1,0,65.9,1230
1638,2020-02-20 09:18:02,14.7,1,0,65.1,1206
1639,2020-02-20 09:19:02,14.8,1,0,65.0,1172
1640,2020-02-20 09:20:02,14.9,1,0,64.8,1135
1641,2020-02-20 09:21:02,14.9,1,0,65.6,1109
1642,2020-02-20 09:22:02,14.8,1,0,65.3,1070
1643,2020-02-20 09:23:02,14.9,1,0,65.0,1023
1644,2020-02-20 09:24:02,14.9,1,0,65.1,995
1645,2020-02-20 09:25:02,14.8,1,0,64.4,975
1646,2020-02-20 09:26:02,14.8,1,0,63.8,946
1647,2020-02-20 09:27:02,14.8,1,0,63.7,912
1648,2020-02-20 09:28:02,14.8,1,0,63.7,912
1649,2020-02-20 09:29:02,14.8,1,0,64.2,912
1650,2020-02-20 09:30:02,14.8,1,0,64.1,872
1651,2020-02-20 09:31:02,14.8,1,0,64.3,840
1652,2020-02-20 09:32:02,14.9,1,0,64.5,840
1653,2020-02-20 09:33:02,15.0,1,0,64.3,840
1654,2020-02-20 09:34:02,14.7,1,0,64.1,839
1655,2020-02-20 09:35:02,14.8,1,0,64.0,839
1656,2020-02-20 09:36:02,15.0,1,0,64.2,839
1657,2020-02-20 09:37:02,14.8,1,0,63.6,839
1658,2020-02-20 09:38:02,14.8,1,0,63.5,838
1659,2020-02-20 09:39:02,14.8,1,0,63.2,838
1660,2020-02-20 09:40:02,14.9,1,0,62.5,838
1661,2020-02-20 09:41:02,14.9,1,0,62.4,837
1662,2020-02-20 09:42:02,14.8,1,0,62.2,837
1663,2020-02-20 09:43:02,14.8,1,0,60.5,837
1664,2020-02-20 09:44:02,14.9,1,0,60.2,837
1665,2020-02-20 09:45:02,14.8,1,0,59.7,837
1666,2020-02-20 09:46:02,14.8,1,0,59.4,836
1667,2020-02-20 09:47:02,14.9,1,0,58.7,836
1668,2020-02-20 09:48:02,14.9,1,0,58.3,837
1669,2020-02-20 09:49:02,14.9,1,0,58.6,836
1670,2020-02-20 09:50:02,14.8,1,0,59.4,836
1671,2020-02-20 09:51:02,14.7,1,0,60.0,836
1672,2020-02-20 09:52:02,14.9,1,0,59.8,837
1673,2020-02-20 09:53:02,14.8,1,0,60.5,845
1674,2020-02-20 09:54:02,14.8,1,4,60.6,882
1675,2020-02-20 09:55:02,14.9,1,2,63.2,908
1676,2020-02-20 09:56:02,14.9,1,0,64.3,908
1677,2020-02-20 09:57:02,14.9,1,0,64.4,909
1678,2020-02-20 09:58:02,14.8,1,0,64.5,909
1679,2020-02-20 09:59:02,14.9,1,0,63.9,909
1680,2020-02-20 10:00:02,15.0,1,0,64.0,909
1681,2020-02-20 10:01:02,14.7,1,0,64.1,909
1682,2020-02-20 10:02:02,14.7,1,1,64.1,931
1683,2020-02-25 06:58:11,14.8,1,0,69.2,1212
1684,2020-02-25 06:59:11,15.1,1,0,69.2,1190
1685,2020-02-25 07:00:11,15.1,1,0,69.2,1169
1686,2020-02-25 07:01:11,14.9,1,0,69.2,1149
1687,2020-02-25 07:02:11,15.0,1,0,69.2,1128
1688,2020-02-25 07:03:11,15.1,1,0,69.2,1125
1689,2020-02-25 07:04:11,15.0,1,2,48.0,1127
1690,2020-02-25 07:05:11,14.9,1,2,52.6,1149
1691,2020-02-25 07:06:11,14.8,1,0,49.0,1169
1692,2020-02-25 07:07:11,14.9,1,0,53.3,1197
1693,2020-02-25 07:08:11,14.9,1,3,52.4,1222
1694,2020-02-25 07:09:11,14.8,1,0,42.8,1216
1695,2020-02-25 07:10:11,15.0,1,0,42.6,1197
1696,2020-02-25 07:11:11,15.0,1,0,43.1,1178
1697,2020-02-25 07:12:11,14.9,1,0,43.6,1160
1698,2020-02-25 07:13:11,15.1,1,0,43.8,1142
1699,2020-02-25 07:14:11,15.0,1,0,43.5,1144
1700,2020-02-25 07:15:11,14.9,1,0,44.3,1146
1701,2020-02-25 07:16:11,14.9,1,0,44.6,1148
1702,2020-02-25 07:17:11,14.8,1,0,45.4,1150
1703,2020-02-25 07:18:11,14.9,1,0,45.8,1134
1704,2020-02-25 07:19:11,14.8,1,0,46.7,1113
1705,2020-02-25 07:20:11,14.9,1,1,46.7,1092
1706,2020-02-25 07:21:11,15.0,1,0,46.7,1060
1707,2020-02-25 07:22:11,15.0,1,0,46.9,1035
1708,2020-02-25 07:23:11,14.9,1,0,47.9,996
1709,2020-02-25 07:24:11,14.9,1,0,48.4,963
1710,2020-02-25 07:25:11,15.0,1,0,49.6,930
1711,2020-02-25 07:26:11,14.9,1,0,50.3,896
1712,2020-02-25 07:27:11,14.9,1,0,51.7,868
1713,2020-02-25 07:28:11,14.9,1,0,51.8,836
1714,2020-02-25 07:29:11,14.8,1,0,52.6,836
1715,2020-02-25 07:30:11,14.9,1,0,53.1,836
1716,2020-02-25 07:31:11,14.8,1,0,53.4,837
1717,2020-02-25 07:32:11,14.9,1,0,53.8,836
1718,2020-02-25 07:33:11,15.0,1,0,54.7,836
1719,2020-02-25 07:34:11,14.9,1,0,54.7,836
1720,2020-02-25 07:35:11,14.9,1,0,54.3,836
1721,2020-02-25 07:36:11,14.9,1,0,53.7,836
1722,2020-02-25 07:37:11,15.0,1,0,53.0,836
1723,2020-02-25 07:38:11,14.9,1,0,53.1,836
1724,2020-02-25 07:39:11,14.8,1,0,53.0,836
1725,2020-02-25 07:40:11,14.8,1,0,53.4,836
1726,2020-02-25 07:41:11,14.8,1,0,53.6,836
1727,2020-02-25 07:42:11,14.9,1,0,53.7,836
1728,2020-02-25 07:43:11,14.8,1,0,54.3,836
1729,2020-02-25 07:44:11,14.9,1,0,55.0,836
1730,2020-02-25 07:45:11,15.0,1,0,56.0,837
1731,2020-02-25 07:46:11,14.9,1,0,56.0,836
1732,2020-02-25 07:47:11,14.9,1,0,55.7,836
1733,2020-02-25 07:48:11,14.8,1,0,56.1,836
1734,2020-02-25 07:49:11,14.9,1,0,56.9,836
1735,2020-02-25 07:50:11,14.8,1,0,57.2,836
1736,2020-02-25 07:51:11,14.7,1,0,57.7,836
1737,2020-02-25 07:52:11,14.8,1,0,58.5,836
1738,2020-02-25 07:53:11,14.9,1,0,58.8,836
1739,2020-02-25 07:54:11,15.0,1,0,58.9,836
1740,2020-02-25 07:55:11,14.9,1,0,59.6,836
1741,2020-02-25 07:56:11,14.8,1,0,60.0,836
1742,2020-02-25 07:57:11,14.9,1,0,60.5,835
1743,2020-02-25 07:58:11,14.9,1,0,60.8,836
1744,2020-02-25 07:59:11,15.0,1,0,62.0,836
1745,2020-02-25 08:00:11,15.1,1,0,62.5,836
1746,2020-02-25 08:01:11,14.9,1,0,63.1,836
1747,2020-02-25 08:02:11,14.8,1,0,63.1,837
1748,2020-02-25 08:03:11,14.8,1,0,63.5,837
1749,2020-02-25 08:04:11,14.7,1,0,63.8,836
1750,2020-02-25 08:05:11,14.9,1,0,65.1,836
1751,2020-02-25 08:06:12,14.9,1,0,65.8,836
1752,2020-02-25 08:07:12,14.8,1,0,66.8,836
1753,2020-02-25 08:08:12,15.0,1,0,67.2,836
1754,2020-02-25 08:09:12,15.0,1,0,67.8,836
1755,2020-02-25 08:10:12,14.8,1,0,67.9,836
1756,2020-02-25 08:11:12,14.8,1,0,68.0,836
1757,2020-02-25 08:12:12,14.8,1,0,67.9,836
1758,2020-02-25 08:13:12,14.9,1,0,67.7,836
1759,2020-02-25 08:14:12,14.9,1,0,67.9,837
1760,2020-02-25 08:15:12,14.8,1,0,67.7,837
1761,2020-02-25 08:16:12,15.0,1,0,67.9,838
1762,2020-02-25 08:17:12,15.0,1,0,67.8,839
1763,2020-02-25 08:18:12,14.9,1,0,67.6,839
1764,2020-02-25 08:19:12,14.9,1,0,67.6,839
1765,2020-02-25 08:20:12,14.8,1,0,67.0,838
1766,2020-02-25 08:21:12,15.0,1,0,66.9,838
1767,2020-02-25 08:22:12,14.9,1,0,66.6,838
1768,2020-02-25 08:23:12,14.8,1,0,66.4,838
1769,2020-02-25 08:24:12,14.8,1,0,66.0,838
1770,2020-02-25 08:25:12,14.8,1,0,65.4,838
1771,2020-02-25 08:26:12,14.9,1,0,65.3,838
1772,2020-02-25 08:27:12,14.9,1,0,64.6,839
1773,2020-02-25 08:28:12,14.8,1,0,64.3,839
1774,2020-02-25 08:29:12,14.9,1,0,63.4,839
1775,2020-02-25 08:30:12,14.9,1,0,63.1,839
1776,2020-02-25 08:31:12,14.5,1,0,63.0,839
1777,2020-02-25 08:32:12,14.0,1,0,63.1,839
1778,2020-02-25 08:33:12,13.5,1,0,63.0,838
1779,2020-02-25 08:34:12,13.1,1,0,63.6,838
1780,2020-02-25 08:35:12,12.9,1,0,64.2,837
1781,2020-02-25 08:36:12,12.9,1,0,64.3,837
1782,2020-02-25 08:37:12,12.6,1,0,64.6,833
1783,2020-02-25 08:38:12,11.6,1,0,65.1,845
1784,2020-02-25 08:39:12,10.7,1,2,63.4,899
1785,2020-02-25 08:40:12,10.5,1,0,62.0,928
1786,2020-02-25 10:09:01,10.1,1,0,61.9,858
1787,2020-02-25 10:10:01,10.5,1,2,65.7,889
1788,2020-02-25 10:11:01,10.8,1,0,83.8,939
1789,2020-02-25 10:12:01,10.5,1,0,79.7,938
1790,2020-02-25 10:13:01,10.3,1,0,79.6,937
1791,2020-02-25 10:14:01,10.4,1,0,79.7,935
1792,2020-02-25 10:15:01,10.3,1,0,79.9,934
1793,2020-02-25 10:16:01,10.2,1,0,80.2,933
1794,2020-02-25 10:17:01,10.2,1,0,78.4,932
1795,2020-02-25 10:18:01,10.2,1,0,77.6,932
1796,2020-02-25 10:19:01,10.2,1,0,77.0,934
1797,2020-02-25 10:20:01,10.1,1,3,76.4,950
1798,2020-02-25 10:21:01,10.3,1,3,75.3,943
