,index,i,dtime,fuellevel,ingection,speed,height,tachometer,refuel
1442,5122,1484,2020-01-22 13:11:07,55.5884615384615,1,99,50.1,3616,1
1443,5128,1485,2020-01-22 13:12:07,55.43461538461535,1,86,34.0,3040,1
1444,5143,1486,2020-01-22 13:13:07,55.288461538461505,1,82,37.1,3008,1
1445,5154,1487,2020-01-22 13:14:07,55.13461538461535,1,96,43.1,3488,1
1446,5161,1488,2020-01-22 13:15:07,54.969230769230734,1,95,44.1,3392,1
1447,5165,1489,2020-01-22 13:16:07,54.811538461538426,1,86,45.4,3136,1
1448,5174,1490,2020-01-22 13:17:07,54.66923076923073,1,85,40.3,3072,1
1449,5176,1491,2020-01-22 13:18:07,54.519230769230724,1,86,34.5,3168,1
1450,5183,1492,2020-01-22 13:19:07,54.361538461538416,1,62,32.5,2688,1
1451,5193,1493,2020-01-22 13:20:07,54.2038461538461,1,73,31.5,2688,1
1452,5195,1494,2020-01-22 13:21:07,54.04999999999995,1,88,39.1,3168,1
1453,5198,1495,2020-01-22 13:22:07,53.91153846153841,1,86,34.3,3072,1
1454,5202,1496,2020-01-22 13:23:07,53.776923076923026,1,85,40.7,3104,1
1455,5204,1497,2020-01-22 13:24:07,53.638461538461485,1,84,45.3,3072,1
1456,5206,1498,2020-01-22 13:25:07,53.496153846153796,1,83,38.1,3040,1
1457,5209,1499,2020-01-22 13:26:07,53.35384615384611,1,78,37.8,2848,1
1458,5215,1500,2020-01-22 13:27:07,53.234615384615346,1,83,49.6,3040,1
1459,5223,1501,2020-01-22 13:28:07,53.12307692307689,1,84,49.4,3040,1
1460,5225,1502,2020-01-22 13:29:07,52.98846153846151,1,89,52.2,3232,1
1461,5227,1503,2020-01-22 13:30:07,52.842307692307664,1,86,38.9,3136,1
1462,5230,1504,2020-01-22 13:31:07,52.684615384615356,1,88,53.3,3200,1
1463,5234,1505,2020-01-22 13:32:07,52.526923076923055,1,85,50.0,3104,1
1464,5237,1506,2020-01-22 13:33:07,52.39230769230767,1,82,45.8,3040,1
1465,5246,1507,2020-01-22 13:34:07,52.276923076923055,1,79,47.4,2816,1
1466,5252,1508,2020-01-22 13:35:07,52.15769230769229,1,84,42.7,3040,1
1467,5261,1509,2020-01-22 13:36:07,52.03076923076921,1,79,32.2,2912,1
1468,5267,1510,2020-01-22 13:37:07,51.892307692307675,1,88,37.5,3200,1
1469,5275,1511,2020-01-22 13:38:07,51.75384615384614,1,84,39.2,3040,1
1470,5283,1512,2020-01-22 13:39:07,51.62692307692306,1,87,40.9,3200,1
1471,5290,1513,2020-01-22 13:40:07,51.50384615384614,1,82,38.2,3040,1
1472,5298,1514,2020-01-22 13:41:07,51.37692307692306,1,80,39.9,2848,1
1473,5307,1515,2020-01-22 13:42:07,51.22692307692307,1,87,32.9,3136,1
1474,5311,1516,2020-01-22 13:43:07,51.07307692307692,1,86,47.2,3136,1
1475,5318,1517,2020-01-22 13:44:07,50.93846153846153,1,88,52.1,3136,1
1476,5323,1518,2020-01-22 13:45:07,50.815384615384616,1,84,40.4,3040,1
1477,5332,1519,2020-01-22 13:46:07,50.69615384615385,1,79,42.5,2912,1
1478,5340,1520,2020-01-22 13:47:07,50.57307692307693,1,85,45.0,3072,1
1479,5350,1521,2020-01-22 13:48:07,50.43461538461539,1,85,45.5,3072,1
1480,5355,1522,2020-01-22 13:49:07,50.284615384615385,1,86,42.9,3136,1
1481,5357,1523,2020-01-22 13:50:07,50.1423076923077,1,81,37.3,2976,1
1482,5364,1524,2020-01-22 13:51:07,50.00769230769232,1,86,40.9,3136,1
1483,5369,1525,2020-01-22 13:52:07,49.88076923076923,1,86,42.8,3104,1
1484,5375,1526,2020-01-22 13:53:07,49.75,1,89,43.5,3232,1
1485,5377,1527,2020-01-22 13:54:07,49.584615384615375,1,85,35.5,3104,1
1486,5385,1528,2020-01-22 13:55:07,49.43076923076922,1,86,34.2,3104,1
1487,5388,1529,2020-01-22 13:56:07,49.29615384615384,1,75,36.3,2624,1
1488,5390,1530,2020-01-22 13:57:07,49.17307692307691,1,91,33.2,3296,1
1489,5392,1531,2020-01-22 13:58:07,49.06538461538461,1,84,38.1,3040,1
1490,5395,1532,2020-01-22 13:59:07,48.95384615384614,1,84,36.7,3040,1
1491,5400,1533,2020-01-22 14:00:07,48.842307692307685,1,80,30.1,2976,1
1492,5415,1534,2020-01-22 14:01:07,48.71923076923076,1,88,30.1,3168,1
1493,5421,1535,2020-01-22 14:02:07,48.59999999999999,1,85,22.6,3072,1
1494,5424,1536,2020-01-22 14:03:07,48.507692307692295,1,87,17.8,3136,1
1495,5430,1537,2020-01-22 14:04:07,48.40769230769229,1,85,24.4,3104,1
1496,5435,1538,2020-01-22 14:05:07,48.284615384615364,1,83,22.1,3008,1
1497,5440,1539,2020-01-22 14:06:07,48.15769230769229,1,67,26.8,2400,1
1498,5443,1540,2020-01-22 14:07:07,48.034615384615364,1,47,18.8,2816,1
1499,5444,1541,2020-01-22 14:08:07,47.93076923076921,1,64,24.4,2368,1
1500,5447,1542,2020-01-22 14:09:07,47.81538461538459,1,86,24.5,3104,1
1501,5449,1543,2020-01-22 14:10:07,47.67692307692305,1,87,26.5,3168,1
1502,5452,1544,2020-01-22 14:11:07,47.55769230769228,1,84,25.4,3040,1
1503,5460,1545,2020-01-22 14:12:07,47.473076923076896,1,83,19.3,3040,1
1504,5464,1546,2020-01-22 14:13:07,47.41153846153843,1,81,24.4,2944,1
1505,5466,1547,2020-01-22 14:14:07,47.36153846153843,1,83,24.7,3040,1
1506,5468,1548,2020-01-22 14:15:07,47.32307692307689,1,89,16.5,3264,1
1507,5475,1549,2020-01-22 14:16:07,47.280769230769195,1,74,16.7,2656,1
1508,5481,1550,2020-01-22 14:17:07,47.23846153846149,1,75,13.5,2720,1
1509,5484,1551,2020-01-22 14:18:07,47.203846153846115,1,65,9.6,2784,1
1510,5488,1552,2020-01-22 14:19:07,47.16153846153843,1,68,5.4,2432,1
1511,5506,1553,2020-01-22 14:20:07,47.1307692307692,1,55,10.0,3360,1
1512,5511,1554,2020-01-22 14:21:07,47.092307692307664,1,74,11.2,2624,1
1513,5516,1555,2020-01-22 14:22:07,47.038461538461505,1,0,10.3,832,1
1514,5517,1556,2020-01-22 14:23:07,46.9807692307692,1,0,10.0,832,1
1515,5518,1557,2020-01-22 14:24:07,46.89615384615381,1,0,9.9,832,1
1516,5519,1558,2020-01-22 14:25:07,46.803846153846116,1,0,10.1,832,1
1517,5520,1559,2020-01-22 14:26:07,46.715384615384565,1,0,10.4,832,1
1518,5521,1560,2020-01-22 14:27:07,46.634615384615344,1,0,10.5,832,1
1519,5522,1561,2020-01-22 14:28:07,46.54615384615381,1,0,10.6,832,1
1520,5529,1562,2020-01-22 14:29:07,46.453846153846115,1,36,5.4,2272,1
1521,5532,1563,2020-01-22 14:30:07,46.3807692307692,1,88,13.1,3232,1
1522,5534,1564,2020-01-22 14:31:07,46.31923076923074,1,95,16.9,3456,1
1523,5536,1565,2020-01-22 14:32:07,46.246153846153824,1,97,37.0,3552,1
1524,5539,1566,2020-01-22 14:33:07,46.173076923076906,1,96,26.9,3488,1
1525,5541,1567,2020-01-22 14:34:07,46.09230769230767,1,95,28.0,3456,1
1526,5543,1568,2020-01-22 14:35:07,46.00384615384613,1,83,28.4,3040,1
1527,5546,1569,2020-01-22 14:36:07,45.919230769230744,1,51,43.3,832,1
1528,5550,1570,2020-01-22 14:37:07,45.82692307692306,1,53,37.3,2240,1
1529,5552,1571,2020-01-22 14:38:07,45.719230769230755,1,94,36.5,3424,1
1530,5555,1572,2020-01-22 14:39:07,45.59230769230768,1,79,33.0,2848,1
1531,5559,1573,2020-01-22 14:40:07,45.45384615384614,1,75,39.8,2752,1
1532,5565,1574,2020-01-22 14:41:07,45.3076923076923,1,86,40.5,3136,1
1533,5568,1575,2020-01-22 14:42:07,45.14230769230768,1,79,38.0,2912,1
1534,5572,1576,2020-01-22 14:43:07,44.957692307692305,1,79,38.1,2848,1
1535,5575,1577,2020-01-22 14:44:07,44.77692307692307,1,100,43.0,3648,1
1536,5578,1578,2020-01-22 14:45:07,44.60384615384615,1,102,50.9,3712,1
1537,5581,1579,2020-01-22 14:46:07,44.43846153846153,1,83,41.3,2912,1
1538,5584,1580,2020-01-22 14:47:07,44.28846153846153,1,79,39.5,2880,1
1539,5587,1581,2020-01-22 14:48:07,44.153846153846146,1,73,46.6,2688,1
1540,5591,1582,2020-01-22 14:49:07,44.01923076923076,1,97,45.0,3520,1
1541,5593,1583,2020-01-22 14:50:07,43.89615384615384,1,105,40.2,3840,1
1542,5598,1584,2020-01-22 14:51:07,43.77692307692307,1,99,39.6,3552,1
1543,5604,1585,2020-01-22 14:52:07,43.65384615384615,1,101,26.9,3648,1
1544,5607,1586,2020-01-22 14:53:07,43.52692307692307,1,87,17.2,3168,1
1545,5609,1587,2020-01-22 14:54:07,43.411538461538456,1,42,22.2,1024,1
1546,5613,1588,2020-01-22 14:55:07,43.29230769230768,1,65,19.6,2784,1
1547,5617,1589,2020-01-22 14:56:07,43.15384615384614,1,89,15.5,3168,1
1548,5621,1590,2020-01-22 14:57:07,43.0230769230769,1,88,15.5,3168,1
1549,5628,1591,2020-01-22 14:58:07,42.89999999999998,1,83,12.7,2944,1
1550,5633,1592,2020-01-22 14:59:07,42.761538461538436,1,67,13.0,2400,1
1551,5637,1593,2020-01-22 15:00:07,42.63461538461536,1,74,15.8,2624,1
1552,5639,1594,2020-01-22 15:01:07,42.5307692307692,1,79,16.8,2848,1
1553,5642,1595,2020-01-22 15:02:07,42.43846153846151,1,73,15.7,2688,1
1554,5644,1596,2020-01-22 15:03:07,42.3384615384615,1,111,14.7,4064,1
1555,5648,1597,2020-01-22 15:04:07,42.23846153846149,1,82,17.7,2976,1
1556,5652,1598,2020-01-22 15:05:07,42.13076923076919,1,102,18.6,3712,1
1557,5656,1599,2020-01-22 15:06:07,42.00384615384611,1,50,17.4,2176,1
1558,5667,1600,2020-01-22 15:07:07,41.87692307692304,1,36,14.2,800,1
1559,5672,1601,2020-01-22 15:08:07,41.77692307692304,1,70,16.7,2592,1
1560,5677,1602,2020-01-22 15:09:07,41.69230769230766,1,96,18.2,3488,1
1561,5681,1603,2020-01-22 15:10:07,41.61153846153843,1,99,18.3,3552,1
1562,5687,1604,2020-01-22 15:11:07,41.56153846153843,1,96,15.8,3488,1
1563,5690,1605,2020-01-22 15:12:07,41.511538461538436,1,66,14.6,2336,1
1564,5693,1606,2020-01-22 15:13:07,41.43076923076921,1,45,16.3,1920,1
1565,5705,1607,2020-01-22 15:14:07,41.33846153846151,1,57,17.2,2336,1
1566,5711,1608,2020-01-22 15:15:07,41.24230769230766,1,51,18.3,2208,1
1567,5723,1609,2020-01-22 15:16:07,41.138461538461506,1,76,16.0,2752,1
1568,5726,1610,2020-01-22 15:17:07,41.02692307692304,1,62,19.5,2208,1
1569,5730,1611,2020-01-22 15:18:07,40.91923076923073,1,67,21.4,2368,1
1570,5736,1612,2020-01-22 15:19:06,40.80769230769227,1,66,20.0,2400,1
1571,5742,1613,2020-01-22 15:20:07,40.67692307692304,1,46,20.3,2496,1
1572,5752,1614,2020-01-22 15:21:07,40.54999999999996,1,90,16.1,3328,1
1573,5756,1615,2020-01-22 15:22:07,40.45769230769228,1,104,13.1,3776,1
1574,5760,1616,2020-01-22 15:23:07,40.37692307692305,1,100,18.2,3648,1
1575,5764,1617,2020-01-22 15:24:07,40.28846153846151,1,78,18.6,2816,1
1576,5768,1618,2020-01-22 15:25:07,40.20384615384613,1,88,15.0,3296,1
1577,5776,1619,2020-01-22 15:26:07,40.09615384615382,1,103,13.1,3712,1
1578,5780,1620,2020-01-22 15:27:07,39.96153846153844,1,84,11.9,3104,1
1579,5785,1621,2020-01-22 15:28:07,39.80769230769228,1,82,22.9,2976,1
1580,5792,1622,2020-01-22 15:29:07,39.64999999999998,1,102,12.6,3776,1
1581,5797,1623,2020-01-22 15:30:07,39.48076923076921,1,83,16.8,3008,1
1582,5805,1624,2020-01-22 15:31:07,39.31153846153844,1,101,19.3,3648,1
1583,5807,1625,2020-01-22 15:32:07,39.13846153846152,1,96,16.0,3488,1
1584,5811,1626,2020-01-22 15:33:07,38.94999999999998,1,98,31.1,3584,1
1585,5814,1627,2020-01-22 15:34:07,38.7653846153846,1,102,32.5,3744,1
1586,5817,1628,2020-01-22 15:35:07,38.6153846153846,1,107,26.5,3872,1
1587,5819,1629,2020-01-22 15:36:07,38.46923076923075,1,103,26.7,3712,1
1588,5826,1630,2020-01-22 15:37:07,38.29230769230767,1,105,34.4,3776,1
1589,5831,1631,2020-01-22 15:38:07,38.10769230769229,1,100,58.7,3616,1
1590,5836,1632,2020-01-22 15:39:07,37.93076923076921,1,107,41.5,3872,1
1591,5843,1633,2020-01-22 15:40:07,37.7730769230769,1,105,17.0,3808,1
1592,5850,1634,2020-01-22 15:41:07,37.63076923076921,1,105,9.5,3744,1
1593,5856,1635,2020-01-22 15:42:07,37.496153846153824,1,101,7.0,3648,1
1594,5858,1636,2020-01-22 15:43:07,37.376923076923056,1,96,6.3,3584,1
1595,5875,1637,2020-01-22 15:44:07,37.25769230769228,1,56,4.8,2304,1
1596,5890,1638,2020-01-22 15:45:07,37.14999999999997,1,64,9.7,2624,1
1597,5893,1639,2020-01-22 15:46:07,37.05769230769228,1,90,10.6,3296,1
1598,5906,1640,2020-01-22 15:47:07,36.96538461538459,1,92,12.4,3328,1
1599,5913,1641,2020-01-22 15:48:07,36.84999999999997,1,82,16.3,2944,1
1600,5921,1642,2020-01-22 15:49:07,36.71153846153844,1,103,15.4,3680,1
1601,5931,1643,2020-01-22 15:50:07,36.5730769230769,1,86,21.0,3104,1
1602,5938,1644,2020-01-22 15:51:07,36.44615384615382,1,94,29.8,3520,1
1603,5948,1645,2020-01-22 15:52:07,36.33846153846151,1,104,22.9,3680,1
1604,5953,1646,2020-01-22 15:53:07,36.24615384615382,1,74,27.4,2752,1
1605,5956,1647,2020-01-22 15:54:07,36.169230769230744,1,90,23.3,3200,1
1606,5967,1648,2020-01-22 15:55:07,36.115384615384585,1,80,14.4,2976,1
1607,5979,1649,2020-01-22 15:56:07,36.08846153846151,1,74,30.5,2720,1
1608,5988,1650,2020-01-22 15:57:07,36.092307692307664,1,43,10.2,2688,1
1609,5992,1651,2020-01-22 15:58:07,36.11923076923074,1,0,13.0,832,1
1610,5996,1652,2020-01-22 15:59:07,36.146153846153815,1,46,34.7,2496,1
1611,5998,1653,2020-01-22 16:00:07,36.14999999999997,1,56,28.1,2368,1
1612,5999,1654,2020-01-22 16:01:07,36.11153846153844,1,37,21.1,832,1
1613,6000,1655,2020-01-22 16:02:07,36.06153846153843,1,66,18.5,2688,1
1614,6015,1656,2020-01-22 16:03:07,36.01538461538458,1,60,14.8,2144,1
1615,6017,1657,2020-01-22 16:04:07,35.99230769230766,1,0,10.9,832,1
1616,6025,1658,2020-01-22 16:05:07,35.99230769230766,1,26,11.7,2912,1
1617,6027,1659,2020-01-22 16:06:07,35.98461538461535,1,0,9.9,832,1
1618,6031,1660,2020-01-22 16:07:07,35.97307692307689,1,0,5.2,832,1
1619,6040,1661,2020-01-22 16:08:07,35.96153846153843,1,57,-5.6,2368,1
1620,6044,1662,2020-01-22 16:09:07,35.942307692307665,1,28,8.4,800,1
1621,6052,1663,2020-01-22 16:10:07,35.896153846153815,1,36,7.6,2304,1
1622,6059,1664,2020-01-22 16:11:07,35.85384615384612,1,56,9.1,864,1
1623,6060,1665,2020-01-22 16:12:07,35.8307692307692,1,0,8.6,1024,1
1624,6064,1666,2020-01-22 16:13:07,35.826923076923045,1,64,9.5,2720,1
1625,6068,1667,2020-01-22 16:14:07,35.819230769230735,1,1,9.7,832,1
1626,6071,1668,2020-01-22 16:15:07,35.81538461538458,1,41,10.0,2496,1
1627,6074,1669,2020-01-22 16:16:07,35.8307692307692,1,32,12.1,2112,1
1628,6076,1670,2020-01-22 16:17:07,35.857692307692275,1,1,13.7,864,1
1629,6082,1671,2020-01-22 16:18:07,35.90769230769227,1,34,22.3,1632,1
1630,6085,1672,2020-01-22 16:19:07,35.97692307692304,1,0,24.4,832,1
1631,6094,1673,2020-01-22 16:20:07,36.04999999999997,1,8,9.6,1056,1
1632,6097,1675,2020-01-22 16:24:53,36.10384615384613,1,5,-26.0,864,1
1633,6098,1676,2020-01-22 16:27:58,36.11923076923075,1,0,-24.2,832,1
1634,6099,1677,2020-01-22 16:31:15,36.10384615384613,1,0,-24.2,1824,1
1635,6100,1678,2020-01-22 16:32:15,36.09999999999997,1,0,-24.2,832,1
1636,6102,1680,2020-01-23 09:35:33,36.11923076923075,1,0,-24.2,1536,0
1637,6103,1681,2020-01-23 09:37:50,36.14999999999997,1,0,-24.2,960,0
1638,6105,1682,2020-01-23 09:38:50,36.192307692307665,1,10,13.2,1536,0
1639,6109,1683,2020-01-23 09:39:50,36.238461538461515,1,1,10.1,864,0
1640,6110,1684,2020-01-23 09:40:50,36.28076923076921,1,1,18.2,864,0
1641,6111,1685,2020-01-23 09:41:50,36.307692307692285,1,0,15.0,832,0
1642,6112,1686,2020-01-23 09:42:50,36.33461538461536,1,0,14.3,864,0
1643,6113,1687,2020-01-23 09:43:50,36.361538461538444,1,0,14.2,832,0
1644,6114,1688,2020-01-23 09:44:50,36.38076923076921,1,0,14.2,832,0
1645,6115,1689,2020-01-23 09:45:50,36.399999999999984,1,0,14.0,832,0
1646,6116,1690,2020-01-23 09:46:50,36.399999999999984,1,0,13.8,832,0
1647,6117,1691,2020-01-23 09:47:50,36.399999999999984,1,0,13.0,832,0
1648,6118,1692,2020-01-23 09:48:50,36.38846153846152,1,1,12.9,832,0
1649,6119,1693,2020-01-23 09:49:50,36.361538461538444,1,0,10.8,832,0
1650,6120,1694,2020-01-23 09:50:50,36.315384615384595,1,0,10.5,832,0
1651,6121,1695,2020-01-23 09:51:50,36.26153846153844,1,0,10.2,832,0
1652,6122,1696,2020-01-23 09:52:50,36.211538461538446,1,1,10.2,832,0
1653,6123,1697,2020-01-23 09:53:50,36.142307692307675,1,0,9.8,832,0
1654,6124,1698,2020-01-23 09:54:50,36.04999999999998,1,0,9.7,832,0
1655,6125,1699,2020-01-23 09:55:50,35.93846153846152,1,0,9.5,832,0
1656,6135,1700,2020-01-23 09:56:50,35.81923076923075,1,24,4.6,832,0
1657,6144,1701,2020-01-23 09:57:50,35.69230769230767,1,66,-5.3,2816,0
1658,6153,1702,2020-01-23 09:58:50,35.59999999999997,1,71,-4.6,832,0
1659,6155,1703,2020-01-23 09:59:50,35.5230769230769,1,23,-11.3,2272,0
1660,6160,1704,2020-01-23 10:00:50,35.46538461538459,1,49,-3.1,2880,0
1661,6163,1705,2020-01-23 10:01:50,35.403846153846125,1,40,-5.0,2144,0
1662,6171,1706,2020-01-23 10:02:50,35.31923076923074,1,38,-0.6,2240,0
1663,6173,1707,2020-01-23 10:03:50,35.21153846153844,1,60,-4.7,2560,0
1664,6175,1708,2020-01-23 10:04:50,35.10384615384613,1,0,-0.3,832,0
1665,6180,1709,2020-01-23 10:05:50,34.996153846153824,1,10,6.4,1184,0
1666,6184,1710,2020-01-23 10:06:50,34.884615384615365,1,37,5.9,864,0
1667,6190,1711,2020-01-23 10:07:50,34.784615384615364,1,50,4.3,2112,0
1668,6191,1712,2020-01-23 10:08:50,34.68846153846152,1,64,6.4,2656,0
1669,6196,1713,2020-01-23 10:09:50,34.5730769230769,1,0,9.7,832,0
1670,6199,1714,2020-01-23 10:11:52,34.43846153846152,1,21,13.7,2304,0
1671,6209,1715,2020-01-23 10:22:56,34.29615384615382,1,17,80.2,1792,0
1672,6216,1716,2020-01-23 10:23:57,34.153846153846125,1,9,49.8,960,1
1673,6220,1717,2020-01-23 10:24:57,34.026923076923055,1,0,28.9,864,1
1674,6221,1718,2020-01-23 10:25:57,33.919230769230744,1,0,28.4,1472,1
1675,6229,1719,2020-01-23 10:26:57,33.81153846153844,1,57,21.0,2368,1
1676,6238,1720,2020-01-23 10:27:57,33.72692307692306,1,33,18.0,1952,1
1677,6243,1721,2020-01-23 10:28:57,33.67692307692305,1,71,24.0,3072,1
1678,6257,1722,2020-01-23 10:29:57,33.61153846153844,1,64,12.2,2688,1
1679,6268,1723,2020-01-23 10:30:57,33.534615384615364,1,103,25.5,3712,1
1680,6272,1724,2020-01-23 10:31:57,33.45384615384613,1,97,27.6,3520,1
1681,6289,1725,2020-01-23 10:32:57,33.36923076923075,1,99,19.9,3552,1
1682,6303,1726,2020-01-23 10:33:57,33.2807692307692,1,103,25.3,3712,1
1683,6306,1727,2020-01-23 10:34:57,33.21153846153844,1,88,32.3,3168,1
1684,6310,1728,2020-01-23 10:35:57,33.10384615384613,1,84,18.2,3168,1
1685,6318,1729,2020-01-23 10:36:57,32.98076923076921,1,86,36.1,3104,1
1686,6324,1730,2020-01-23 10:37:57,32.84999999999998,1,81,19.1,2912,1
1687,6333,1731,2020-01-23 10:38:57,32.71538461538459,1,92,19.4,3328,1
1688,6339,1732,2020-01-23 10:39:57,32.57692307692306,1,92,37.7,3360,1
1689,6348,1733,2020-01-23 10:40:57,32.461538461538446,1,94,15.2,3392,1
1690,6359,1734,2020-01-23 10:41:57,32.3653846153846,1,97,6.4,3520,1
1691,6363,1735,2020-01-23 10:42:57,32.26923076923075,1,96,5.0,3488,1
1692,6373,1736,2020-01-23 10:43:57,32.17692307692306,1,81,7.0,2912,1
1693,6378,1737,2020-01-23 10:44:57,32.05769230769229,1,85,5.4,3072,1
1694,6387,1738,2020-01-23 10:45:57,31.90769230769229,1,81,2.4,2944,1
1695,6397,1739,2020-01-23 10:46:57,31.780769230769216,1,92,15.1,3328,1
1696,6403,1740,2020-01-23 10:47:57,31.67692307692306,1,88,16.6,3168,1
1697,6412,1741,2020-01-23 10:48:57,31.561538461538444,1,95,5.3,3424,1
1698,6427,1742,2020-01-23 10:49:57,31.4653846153846,1,98,2.6,3584,1
1699,6434,1743,2020-01-23 10:50:57,31.37307692307691,1,96,16.4,3456,1
1700,6444,1744,2020-01-23 10:51:57,31.25769230769229,1,103,5.9,3712,1
1701,6456,1745,2020-01-23 10:52:57,31.13846153846152,1,105,9.1,3808,1
1702,6469,1746,2020-01-23 10:53:57,30.999999999999982,1,103,11.2,3744,1
1703,6478,1747,2020-01-23 10:54:57,30.842307692307678,1,89,11.0,3232,1
1704,6486,1748,2020-01-23 10:55:57,30.688461538461524,1,93,22.3,3392,1
1705,6498,1749,2020-01-23 10:56:57,30.53461538461537,1,93,16.6,3392,1
1706,6505,1750,2020-01-23 10:57:57,30.388461538461527,1,103,23.4,3712,1
1707,6514,1751,2020-01-23 10:58:57,30.26153846153845,1,85,25.0,3104,1
1708,6519,1752,2020-01-23 10:59:57,30.14999999999999,1,93,25.9,3392,1
1709,6530,1753,2020-01-23 11:00:57,30.03846153846153,1,54,33.1,2272,1
1710,6548,1754,2020-01-23 11:01:57,29.938461538461528,1,38,35.8,2208,1
1711,6559,1755,2020-01-23 11:02:57,29.869230769230757,1,24,38.1,1568,1
1712,6573,1756,2020-01-23 11:03:57,29.823076923076908,1,61,40.2,2624,1
1713,6580,1757,2020-01-23 11:04:57,29.788461538461526,1,39,57.2,2336,1
1714,6585,1758,2020-01-23 11:05:57,29.780769230769216,1,46,63.3,768,1
1715,6598,1759,2020-01-23 11:06:57,29.773076923076907,1,56,46.2,2368,1
1716,6608,1760,2020-01-23 11:07:57,29.746153846153828,1,54,37.7,2304,1
1717,6620,1761,2020-01-23 11:08:57,29.719230769230748,1,41,37.2,2400,1
1718,6627,1762,2020-01-23 11:09:57,29.692307692307672,1,42,43.3,2464,1
1719,6632,1763,2020-01-23 11:10:57,29.696153846153827,1,0,41.9,832,1
1720,6633,1764,2020-01-23 11:11:57,29.734615384615363,1,0,41.7,832,1
1721,6634,1765,2020-01-23 11:12:57,29.74999999999998,1,1,44.8,1120,1
1722,6635,1766,2020-01-23 11:13:57,29.73076923076921,1,0,44.8,832,1
1723,6636,1767,2020-01-23 11:14:57,29.719230769230748,1,0,44.2,832,1
1724,6637,1768,2020-01-23 11:15:57,29.70769230769229,1,0,44.2,832,1
1725,6638,1769,2020-01-23 11:16:57,29.692307692307676,1,0,44.0,832,1
1726,6639,1770,2020-01-23 11:17:57,29.684615384615366,1,0,43.9,832,1
1727,6640,1771,2020-01-23 11:18:57,29.665384615384596,1,0,43.8,832,1
1728,6641,1772,2020-01-23 11:19:57,29.60769230769229,1,0,43.7,832,1
1729,6642,1773,2020-01-23 11:20:57,29.526923076923058,1,0,43.6,832,1
1730,6643,1774,2020-01-23 11:21:57,29.469230769230748,1,0,43.6,832,1
1731,6644,1775,2020-01-23 11:22:57,29.44999999999998,1,0,43.7,832,1
1732,6649,1776,2020-01-23 11:23:57,29.446153846153827,1,35,32.6,2080,1
1733,6652,1777,2020-01-23 11:24:57,29.41153846153844,1,30,49.0,1184,1
1734,6664,1778,2020-01-23 11:25:57,29.33846153846152,1,56,53.4,2368,1
1735,6675,1779,2020-01-23 11:26:57,29.24999999999998,1,56,43.8,2400,1
1736,6688,1780,2020-01-23 11:27:57,29.184615384615366,1,54,50.1,2272,1
1737,6694,1781,2020-01-23 11:28:57,29.099999999999984,1,17,69.9,3360,1
1738,6701,1782,2020-01-23 11:29:57,28.97307692307691,1,49,63.4,2048,1
1739,6710,1783,2020-01-23 11:30:57,28.846153846153832,1,53,53.1,2272,1
1740,6722,1784,2020-01-23 11:31:57,28.72307692307691,1,56,45.8,2432,1
1741,6738,1785,2020-01-23 11:32:57,28.588461538461523,1,71,33.5,2560,1
1742,6748,1786,2020-01-23 11:33:57,28.44230769230768,1,93,28.0,3424,1
1743,6753,1787,2020-01-23 11:34:57,28.288461538461526,1,95,33.4,3456,1
1744,6761,1788,2020-01-23 11:35:57,28.130769230769218,1,89,35.5,3232,1
1745,6771,1789,2020-01-23 11:36:57,27.957692307692295,1,94,36.6,3424,1
1746,6780,1790,2020-01-23 11:37:57,27.77692307692306,1,91,32.7,3296,1
1747,6789,1791,2020-01-23 11:38:57,27.607692307692293,1,91,16.4,3296,1
1748,6800,1792,2020-01-23 11:39:57,27.465384615384604,1,102,16.1,3680,1
1749,6808,1793,2020-01-23 11:40:57,27.342307692307678,1,100,6.3,3616,1
1750,6818,1794,2020-01-23 11:41:57,27.22307692307691,1,96,6.5,3520,1
1751,6822,1795,2020-01-23 11:42:57,27.1153846153846,1,94,7.1,3424,1
1752,6826,1796,2020-01-23 11:43:57,27.015384615384598,1,96,4.9,3488,1
1753,6829,1797,2020-01-23 11:44:57,26.934615384615366,1,97,6.9,3520,1
1754,6832,1798,2020-01-23 11:45:57,26.884615384615365,1,75,9.3,2720,1
1755,6837,1799,2020-01-23 11:46:57,26.83846153846152,1,95,11.0,3424,1
1756,6841,1800,2020-01-23 11:47:57,26.769230769230752,1,79,10.9,2880,1
1757,6848,1801,2020-01-23 11:48:57,26.673076923076906,1,73,16.8,2624,1
1758,6864,1802,2020-01-23 11:49:57,26.573076923076904,1,71,8.6,3072,1
1759,6874,1803,2020-01-23 11:50:57,26.496153846153828,1,0,7.8,832,1
1760,6875,1804,2020-01-23 11:51:57,26.44615384615383,1,0,8.0,832,1
1761,6876,1805,2020-01-23 11:52:57,26.39615384615383,1,0,8.0,832,1
1762,6877,1806,2020-01-23 11:53:57,27.45384615384614,1,0,8.0,832,1
1763,6878,1807,2020-01-23 11:54:57,28.511538461538446,1,1,7.9,832,1
1764,6881,1808,2020-01-23 11:55:57,29.592307692307678,1,6,7.0,832,1
1765,6889,1809,2020-01-23 11:56:57,30.65769230769229,1,69,10.0,2496,1
1766,6896,1810,2020-01-23 11:57:57,31.69615384615383,1,68,9.3,2432,1
1767,6906,1811,2020-01-23 11:58:57,32.73461538461537,1,66,17.3,2400,1
