,dtime,fuellevel,ingection,speed,height,tachometer
19507,2020-01-10 15:34:30,,1,51,4.7,1812
19508,2020-01-10 15:34:35,,1,55,7.2,1843
19509,2020-01-10 15:34:40,,1,39,8.7,1396
19510,2020-01-10 15:34:51,,1,60,8.2,1729
19511,2020-01-10 15:35:03,,1,50,3.6,1030
19512,2020-01-10 15:35:14,,1,48,2.0,1598
19513,2020-01-10 15:35:38,,1,52,4.9,1747
19514,2020-01-10 15:36:00,,1,48,5.9,1606
19515,2020-01-10 15:36:17,,1,66,7.6,2320
19516,2020-01-10 15:36:28,,1,61,8.0,1702
19517,2020-01-10 15:36:31,,1,61,8.9,1696
19518,2020-01-10 15:36:55,,1,67,9.9,1858
19519,2020-01-10 15:37:08,,1,49,9.4,981
19520,2020-01-10 15:37:25,,1,56,10.6,1970
19521,2020-01-10 15:37:30,,1,66,11.0,2307
19522,2020-01-10 15:37:37,,1,70,10.5,1905
19523,2020-01-10 15:37:41,,1,68,10.4,1875
19524,2020-01-10 15:38:06,,1,51,7.1,1492
19525,2020-01-10 15:38:17,,1,67,5.6,1876
19526,2020-01-10 15:38:26,,1,72,5.6,2011
19527,2020-01-10 15:38:32,,1,72,7.6,1986
19528,2020-01-10 15:38:40,,1,63,11.2,1713
19529,2020-01-10 15:38:42,,1,63,11.8,1680
19530,2020-01-10 15:38:44,,1,61,13.7,1606
19531,2020-01-10 15:38:47,,1,59,15.8,1571
19532,2020-01-10 15:38:49,,1,58,16.8,1608
19533,2020-01-10 15:38:53,,1,63,18.3,1771
19534,2020-01-10 15:38:59,,1,79,18.6,2225
19535,2020-01-10 15:39:07,,1,99,16.0,2720
19536,2020-01-10 15:39:17,,1,98,13.3,2720
19537,2020-01-10 15:39:22,,1,97,11.1,2663
19538,2020-01-10 15:39:33,,1,88,7.2,923
19539,2020-01-10 15:39:36,,1,84,6.9,782
19540,2020-01-10 15:39:41,,1,76,7.5,770
19541,2020-01-10 15:40:00,,1,26,3.5,687
19542,2020-01-10 15:40:14,,1,54,1.8,3017
19543,2020-01-10 15:40:21,,1,45,0.7,820
19544,2020-01-10 15:40:25,,1,34,-0.2,650
19545,2020-01-10 15:40:27,,1,22,-0.6,680
19546,2020-01-10 15:40:31,,1,10,-1.1,1436
19547,2020-01-10 15:40:33,,1,22,-0.8,1664
19548,2020-01-10 15:40:39,,1,29,1.3,2720
19549,2020-01-10 15:40:54,,1,36,4.8,1690
19550,2020-01-10 15:41:05,,1,64,5.5,2163
19551,2020-01-10 15:41:17,,1,80,8.5,2232
19552,2020-01-10 15:41:24,,1,92,8.8,2504
19553,2020-01-10 15:41:31,,1,88,8.2,2412
19554,2020-01-10 15:41:38,,1,90,8.6,2497
19555,2020-01-10 15:41:44,,1,93,9.1,2547
19556,2020-01-10 15:41:52,,1,92,9.6,2515
19557,2020-01-10 15:42:17,,1,90,16.1,2484
19558,2020-01-10 15:42:20,,1,91,16.8,2475
19559,2020-01-10 15:42:23,,1,90,17.2,2473
19560,2020-01-10 15:42:26,,1,91,17.2,2502
19561,2020-01-10 15:42:29,,1,91,17.0,2484
19562,2020-01-10 15:42:32,,1,90,17.1,2449
19563,2020-01-10 15:42:35,,1,91,17.2,2469
19564,2020-01-10 15:42:39,,1,90,17.6,2460
19565,2020-01-10 15:42:53,,1,89,18.8,2477
19566,2020-01-10 15:42:56,,1,86,19.8,2351
19567,2020-01-10 15:42:59,,1,84,20.6,2309
19568,2020-01-10 15:43:02,,1,84,21.4,2303
19569,2020-01-10 15:43:05,,1,83,21.9,2279
19570,2020-01-10 15:43:08,,1,84,22.4,2295
19571,2020-01-10 15:43:11,,1,84,22.6,2316
19572,2020-01-10 15:43:14,,1,85,23.2,2320
19573,2020-01-10 15:43:17,,1,86,23.3,2371
19574,2020-01-10 15:43:20,,1,88,23.2,2420
19575,2020-01-10 15:43:23,,1,87,23.2,2397
19576,2020-01-10 15:43:26,,1,88,23.6,2435
19577,2020-01-10 15:43:29,,1,90,23.7,2473
19578,2020-01-10 15:43:37,,1,90,23.0,2445
19579,2020-01-10 15:43:40,,1,89,23.3,2439
19580,2020-01-10 15:43:43,,1,89,23.7,2426
19581,2020-01-10 15:44:06,,1,84,24.2,2305
19582,2020-01-10 15:44:09,,1,85,22.9,2347
19583,2020-01-10 15:44:12,,1,87,21.4,2385
19584,2020-01-10 15:44:15,,1,88,20.1,2435
19585,2020-01-10 15:44:18,,1,88,19.0,2387
19586,2020-01-10 15:44:21,,1,90,17.3,2460
19587,2020-01-10 15:44:27,,1,89,13.8,2471
19588,2020-01-10 15:44:32,,1,89,10.3,2469
19589,2020-01-10 15:44:35,,1,89,8.2,2449
19590,2020-01-10 15:44:38,,1,90,5.7,2454
19591,2020-01-10 15:44:41,,1,91,3.3,2475
19592,2020-01-10 15:45:26,,1,77,-15.8,2111
19593,2020-01-10 15:45:31,,1,78,-15.7,2171
19594,2020-01-10 15:45:35,,1,85,-15.9,2326
19595,2020-01-10 15:45:39,,1,88,-15.7,2393
19596,2020-01-10 15:45:43,,1,89,-14.9,2424
19597,2020-01-10 15:45:48,,1,89,-14.1,2416
19598,2020-01-10 15:45:52,,1,88,-13.7,2401
19599,2020-01-10 15:45:56,,1,90,-13.3,2452
19600,2020-01-10 15:46:12,,1,91,-11.2,2477
19601,2020-01-10 15:46:19,,1,89,-10.8,2441
19602,2020-01-10 15:46:23,,1,87,-10.8,2385
19603,2020-01-10 15:46:27,,1,89,-9.4,2493
19604,2020-01-10 15:46:31,,1,93,-6.8,2504
19605,2020-01-10 15:46:38,,1,88,-0.8,2410
19606,2020-01-10 15:47:09,,1,86,18.1,2359
19607,2020-01-10 15:47:14,,1,87,20.9,2410
19608,2020-01-10 15:47:20,,1,87,24.2,2335
19609,2020-01-10 15:48:02,,1,80,28.4,2200
19610,2020-01-10 15:48:06,,1,81,25.6,2230
19611,2020-01-10 15:48:10,,1,83,23.0,2255
19612,2020-01-10 15:48:14,,1,83,20.4,2301
19613,2020-01-10 15:48:25,,1,88,13.8,2454
19614,2020-01-10 15:48:28,,1,88,12.5,2414
19615,2020-01-10 15:48:31,,1,88,11.5,2393
19616,2020-01-10 15:48:34,,1,87,11.9,2391
19617,2020-01-10 15:48:37,,1,86,13.3,2375
19618,2020-01-10 15:48:40,,1,87,15.7,2381
19619,2020-01-10 15:48:43,,1,86,18.3,2393
19620,2020-01-10 15:48:48,,1,86,22.3,2359
19621,2020-01-10 15:48:51,,1,86,25.3,2365
19622,2020-01-10 15:48:54,,1,83,28.4,2242
19623,2020-01-10 15:48:57,,1,77,30.7,1656
19624,2020-01-10 15:49:08,,1,54,36.4,1587
19625,2020-01-10 15:49:25,,1,66,44.9,2049
19626,2020-01-10 15:49:31,,1,74,48.1,2251
19627,2020-01-10 15:49:49,,1,80,58.0,2242
19628,2020-01-10 15:50:00,,1,83,64.5,2334
19629,2020-01-10 15:50:05,,1,85,67.4,2387
19630,2020-01-10 15:50:13,,1,88,71.3,2488
19631,2020-01-10 15:50:21,,1,88,74.9,2395
19632,2020-01-10 15:50:24,,1,86,75.9,2414
19633,2020-01-10 15:50:27,,1,88,77.0,2439
19634,2020-01-10 15:50:33,,1,92,79.2,2464
19635,2020-01-10 15:50:39,,1,89,79.2,2375
19636,2020-01-10 15:50:41,,1,86,79.5,2395
19637,2020-01-10 15:50:44,,1,86,79.7,2347
19638,2020-01-10 15:50:48,,1,82,80.0,2218
19639,2020-01-10 15:50:51,,1,80,79.9,2185
19640,2020-01-10 15:50:54,,1,78,79.4,2124
19641,2020-01-10 15:50:58,,1,75,79.5,2125
19642,2020-01-10 15:51:02,,1,78,79.5,2181
19643,2020-01-10 15:51:09,,1,87,80.1,2371
19644,2020-01-10 15:51:12,,1,86,80.9,2407
19645,2020-01-10 15:51:15,,1,86,82.0,2412
19646,2020-01-10 15:51:18,,1,87,82.7,2403
19647,2020-01-10 15:51:21,,1,88,83.6,2418
19648,2020-01-10 15:51:27,,1,91,82.4,2542
19649,2020-01-10 15:51:32,,1,94,45.0,2531
19650,2020-01-10 15:51:38,,1,91,39.3,2477
19651,2020-01-10 15:51:49,,1,98,33.7,2714
19652,2020-01-10 15:52:00,,1,98,25.8,2678
19653,2020-01-10 15:52:08,,1,95,23.2,2606
19654,2020-01-10 15:52:11,,1,94,23.9,2589
19655,2020-01-10 15:52:15,,1,95,24.6,2566
19656,2020-01-10 15:52:20,,1,90,26.3,2464
19657,2020-01-10 15:52:24,,1,91,27.0,2522
19658,2020-01-10 15:52:29,,1,96,26.9,2613
19659,2020-01-10 15:52:36,,1,91,25.8,2497
19660,2020-01-10 15:52:39,,1,90,24.5,2456
19661,2020-01-10 15:52:42,,1,88,23.2,2385
19662,2020-01-10 15:52:48,,1,82,21.1,2259
19663,2020-01-10 15:52:51,,1,79,20.3,2165
19664,2020-01-10 15:52:55,,1,76,19.7,2081
19665,2020-01-10 15:52:59,,1,78,18.9,2119
19666,2020-01-10 15:53:02,,1,78,18.5,2133
19667,2020-01-10 15:53:05,,1,80,17.9,2211
19668,2020-01-10 15:53:11,,1,89,17.1,2452
19669,2020-01-10 15:53:15,,1,89,16.0,1164
19670,2020-01-10 15:53:18,,1,88,15.0,835
19671,2020-01-10 15:53:28,,1,79,11.3,698
19672,2020-01-10 15:53:40,,1,49,7.6,688
19673,2020-01-10 15:53:53,,1,47,5.5,2616
19674,2020-01-10 15:54:04,,1,75,4.7,2577
19675,2020-01-10 15:54:08,,1,72,5.5,1947
19676,2020-01-10 15:54:15,,1,66,7.9,1821
19677,2020-01-10 15:55:07,,1,41,3.1,718
19678,2020-01-10 15:55:09,,1,41,2.6,930
19679,2020-01-10 15:55:11,,1,39,3.4,1339
19680,2020-01-10 15:55:14,,1,44,2.7,1592
19681,2020-01-10 15:55:19,,1,56,2.8,1915
19682,2020-01-10 15:55:31,,1,75,13.2,2068
19683,2020-01-10 15:55:40,,1,77,17.7,839
19684,2020-01-10 15:55:51,,1,44,18.9,681
19685,2020-01-10 15:56:01,,1,30,20.7,1753
19686,2020-01-10 15:56:05,,1,50,21.1,2738
19687,2020-01-10 15:56:10,,1,64,20.5,2188
19688,2020-01-10 15:56:16,,1,70,18.1,2391
19689,2020-01-10 15:56:19,,1,71,16.0,2422
19690,2020-01-10 15:56:23,,1,75,14.1,2043
19691,2020-01-10 15:56:37,,1,67,12.8,1827
19692,2020-01-10 15:56:57,,1,41,9.7,696
19693,2020-01-10 15:57:19,,1,31,10.3,1682
19694,2020-01-10 15:57:34,,1,27,8.0,1359
19695,2020-01-10 15:57:36,,1,28,7.4,1367
19696,2020-01-10 15:57:38,,1,34,6.9,1738
19697,2020-01-10 15:57:49,,1,69,5.8,2339
19698,2020-01-10 15:57:56,,1,75,8.9,2078
19699,2020-01-10 15:57:59,,1,79,10.8,2202
19700,2020-01-10 15:58:02,,1,84,12.3,2295
19701,2020-01-10 15:58:05,,1,80,13.2,2193
19702,2020-01-10 15:58:08,,1,79,12.8,2188
19703,2020-01-10 15:58:11,,1,83,11.0,2301
19704,2020-01-10 15:58:37,,1,22,-2.2,1266
19705,2020-01-10 15:59:41,,1,9,0.8,2051
19706,2020-01-10 15:59:44,,1,25,2.9,2341
19707,2020-01-10 15:59:48,,1,35,2.7,2020
19708,2020-01-10 16:01:06,,1,12,5.0,1169
19709,2020-01-10 16:01:11,,1,23,10.2,2180
19710,2020-01-10 16:01:13,,1,28,11.5,1560
19711,2020-01-10 16:01:18,,1,47,15.5,2297
19712,2020-01-10 16:01:29,,1,11,20.1,721
19713,2020-01-10 16:01:32,,1,11,21.4,1402
19714,2020-01-10 16:01:58,,1,5,25.1,1289
19715,2020-01-15 09:17:29,,0,0,24.5,0
19716,2020-01-15 09:17:30,,0,0,24.5,0
19717,2020-01-15 09:22:31,,0,0,24.5,0
19718,2020-01-15 09:22:32,,0,0,24.5,0
19719,2020-01-15 09:22:37,,1,0,24.5,958
19720,2020-01-15 09:26:08,,1,9,7.1,1441
19721,2020-01-15 09:26:13,,1,6,2.7,720
19722,2020-01-15 09:26:20,,1,5,2.5,1239
19723,2020-01-15 09:26:25,,1,13,1.8,970
19724,2020-01-15 09:26:28,,1,9,3.7,1121
19725,2020-01-15 09:26:37,,1,11,5.6,1262
19726,2020-01-15 09:27:36,,1,3,4.2,1037
19727,2020-01-15 09:27:58,,1,8,5.3,2029
19728,2020-01-15 10:24:58,,1,14,12.9,1895
19729,2020-01-15 10:25:01,,1,27,15.7,1744
19730,2020-01-15 10:25:04,,1,39,17.0,1322
19731,2020-01-15 10:25:10,,1,45,14.9,761
19732,2020-01-15 10:25:17,,1,32,12.4,1186
19733,2020-01-15 10:25:19,,1,26,10.0,1466
19734,2020-01-15 10:25:21,,1,33,8.8,1942
19735,2020-01-15 10:25:29,,1,29,6.0,1823
19736,2020-01-15 10:25:31,,1,40,5.2,2001
19737,2020-01-15 10:25:34,,1,41,5.0,1410
19738,2020-01-15 10:25:36,,1,40,4.5,1329
19739,2020-01-15 10:25:39,,1,35,3.5,955
19740,2020-01-15 10:25:41,,1,33,3.7,1766
19741,2020-01-15 10:25:43,,1,37,3.9,2122
19742,2020-01-15 10:25:51,,1,52,5.9,1563
19743,2020-01-15 10:26:41,,1,29,2.1,1643
19744,2020-01-15 10:27:23,,1,85,6.7,2225
19745,2020-01-15 10:27:32,,1,74,10.3,2000
19746,2020-01-15 10:27:35,,1,71,11.6,1964
19747,2020-01-15 10:27:38,,1,69,11.5,1913
19748,2020-01-15 10:27:42,,1,68,11.1,913
19749,2020-01-15 10:27:45,,1,66,9.6,814
19750,2020-01-15 10:27:49,,1,63,6.5,685
19751,2020-01-15 10:27:55,,1,34,1.9,725
19752,2020-01-15 10:27:57,,1,29,1.2,1472
19753,2020-01-15 10:27:59,,1,29,0.1,1445
19754,2020-01-15 10:28:01,,1,35,-0.2,1883
19755,2020-01-15 10:28:11,,1,42,-0.5,782
19756,2020-01-15 10:28:17,,1,18,-1.7,1687
19757,2020-01-15 10:28:19,,1,28,-2.1,2357
19758,2020-01-15 10:28:22,,1,35,-2.0,1958
19759,2020-01-15 10:28:28,,1,41,-1.4,2248
19760,2020-01-15 10:28:34,,1,38,0.0,1301
19761,2020-01-15 10:28:36,,1,40,0.5,1395
19762,2020-01-15 10:28:39,,1,45,1.4,1526
19763,2020-01-15 10:28:41,,1,47,1.9,1536
19764,2020-01-15 10:28:43,,1,49,2.3,1666
19765,2020-01-15 10:28:46,,1,52,2.1,1563
19766,2020-01-15 10:28:50,,1,51,1.2,1414
19767,2020-01-15 10:29:30,,1,14,-0.4,1321
19768,2020-01-15 10:29:36,,1,27,-4.4,1426
19769,2020-01-15 10:29:38,,1,29,-3.9,1551
19770,2020-01-15 10:29:40,,1,35,-3.2,1961
19771,2020-01-15 10:29:44,,1,51,-2.0,1635
19772,2020-01-15 10:29:50,,1,64,-0.8,2066
19773,2020-01-15 10:30:11,,1,73,2.6,1994
19774,2020-01-15 10:30:27,,1,55,3.4,1539
19775,2020-01-15 10:30:34,,1,54,2.9,695
19776,2020-01-15 10:30:38,,1,29,3.1,737
19777,2020-01-15 10:30:47,,1,25,2.0,1128
19778,2020-01-15 10:30:51,,1,19,1.6,660
19779,2020-01-15 10:30:58,,1,28,1.1,2219
19780,2020-01-15 10:31:00,,1,34,2.0,2712
19781,2020-01-15 10:31:03,,1,56,2.6,1919
19782,2020-01-15 10:31:12,,1,70,5.5,2410
19783,2020-01-15 10:31:18,,1,72,8.2,1946
19784,2020-01-15 10:31:43,,1,47,-1.4,2422
19785,2020-01-15 10:31:45,,1,47,-1.3,2495
19786,2020-01-15 10:31:46,,1,49,-1.2,2566
19787,2020-01-15 10:31:48,,1,54,-0.6,2823
19788,2020-01-15 10:31:52,,1,56,1.1,1906
19789,2020-01-15 10:32:00,,1,50,3.8,1579
19790,2020-01-15 10:32:03,,1,42,4.4,1182
19791,2020-01-15 10:32:05,,1,42,4.6,1158
19792,2020-01-15 10:32:06,,1,39,4.7,1187
19793,2020-01-15 10:32:10,,1,40,4.9,1577
19794,2020-01-15 10:32:13,,1,23,5.2,1870
19795,2020-01-15 10:32:15,,1,35,4.7,2049
19796,2020-01-15 10:32:17,,1,56,4.2,2269
19797,2020-01-15 10:32:20,,1,74,6.2,2522
19798,2020-01-15 10:32:35,,1,82,11.4,2017
19799,2020-01-15 10:32:55,,1,88,8.9,2441
19800,2020-01-15 10:33:16,,1,75,8.2,2103
19801,2020-01-15 10:33:30,,1,73,2.0,1997
19802,2020-01-15 10:33:39,,1,63,1.8,674
19803,2020-01-15 10:33:43,,1,55,1.8,708
19804,2020-01-15 10:33:47,,1,52,1.8,686
19805,2020-01-15 10:33:51,,1,44,2.0,684
19806,2020-01-15 10:34:18,,1,49,0.9,669
19807,2020-01-15 10:34:47,,1,30,0.0,1509
19808,2020-01-15 10:34:49,,1,31,0.3,1571
19809,2020-01-15 10:34:52,,1,26,0.6,1029
19810,2020-01-15 10:36:39,,1,12,0.3,1427
19811,2020-01-15 10:36:50,,1,24,0.8,1303
19812,2020-01-15 10:36:52,,1,25,0.6,1643
19813,2020-01-15 10:36:54,,1,29,0.5,2069
19814,2020-01-15 10:36:58,,1,53,0.2,1728
19815,2020-01-15 10:37:05,,1,63,0.7,1761
19816,2020-01-15 10:37:11,,1,73,1.0,2021
19817,2020-01-15 10:37:47,,1,74,19.8,1192
19818,2020-01-15 10:37:54,,1,75,15.7,686
19819,2020-01-15 10:37:58,,1,66,12.6,675
19820,2020-01-15 10:38:03,,1,62,8.7,672
19821,2020-01-15 10:38:10,,1,36,4.2,668
19822,2020-01-15 10:38:32,,1,22,-0.6,1161
19823,2020-01-15 10:38:33,,1,22,-0.6,1304
19824,2020-01-15 10:38:35,,1,28,-0.8,1657
19825,2020-01-15 10:38:47,,1,46,-0.5,1585
19826,2020-01-15 10:38:50,,1,48,-0.8,1597
19827,2020-01-15 10:38:57,,1,44,-1.5,1482
19828,2020-01-15 10:39:17,,1,39,-1.4,1320
19829,2020-01-15 10:39:19,,1,36,-1.0,1176
19830,2020-01-15 10:39:21,,1,35,-0.3,1237
19831,2020-01-15 10:39:45,,1,23,8.0,1180
19832,2020-01-15 10:39:47,,1,24,8.1,1251
19833,2020-01-15 10:39:58,,1,29,8.5,1445
19834,2020-01-15 10:40:02,,1,19,7.8,955
19835,2020-01-15 10:40:04,,1,20,7.9,1238
19836,2020-01-15 10:40:13,,1,31,6.5,787
19837,2020-01-15 10:40:41,,1,13,3.8,670
19838,2020-01-15 10:40:48,,1,6,4.4,646
19839,2020-01-15 10:40:55,,1,8,4.3,707
19840,2020-01-15 10:41:07,,1,9,5.0,784
19841,2020-01-15 10:41:35,,1,10,2.8,714
19842,2020-01-15 10:41:45,,1,3,2.9,622
19843,2020-01-15 10:43:55,,1,2,2.4,868
19844,2020-01-15 10:44:08,,1,4,-2.3,753
19845,2020-01-15 10:44:37,,1,16,-6.9,1615
19846,2020-01-15 10:44:42,,1,18,-11.6,1003
19847,2020-01-15 10:44:54,,1,28,-17.3,1663
19848,2020-01-15 10:45:28,,1,19,-10.5,1559
19849,2020-01-15 10:45:34,,1,18,-10.7,1331
19850,2020-01-15 10:45:36,,1,19,-10.7,1496
19851,2020-01-15 10:45:39,,1,17,-10.3,971
19852,2020-01-15 10:45:42,,1,17,-9.7,943
19853,2020-01-15 10:45:49,,1,25,-8.1,1303
19854,2020-01-15 10:45:53,,1,27,-7.3,1097
19855,2020-01-15 10:46:06,,1,18,-6.1,945
19856,2020-01-15 10:46:10,,1,13,-5.4,1153
19857,2020-01-15 10:46:14,,1,9,-3.6,719
19858,2020-01-15 10:46:20,,1,14,-1.5,1369
19859,2020-01-15 10:46:30,,1,26,0.5,1709
19860,2020-01-15 10:46:39,,1,19,0.8,1019
19861,2020-01-15 10:46:42,,1,14,0.9,707
19862,2020-01-15 10:46:46,,1,12,1.4,1043
19863,2020-01-15 10:46:55,,1,25,0.4,2017
19864,2020-01-15 10:47:01,,1,10,0.3,740
19865,2020-01-15 10:47:13,,1,7,-0.9,628
19866,2020-01-15 11:15:40,,1,4,6.4,812
19867,2020-01-15 11:54:29,,1,8,14.0,1304
19868,2020-01-15 11:54:35,,1,12,13.4,912
19869,2020-01-15 11:54:57,,1,10,11.8,654
19870,2020-01-15 11:55:01,,1,8,11.7,585
19871,2020-01-15 11:55:05,,1,19,11.3,1751
19872,2020-01-15 11:55:09,,1,29,11.2,1503
19873,2020-01-15 11:56:09,,1,24,11.6,2255
19874,2020-01-15 11:57:16,,1,8,11.7,651
19875,2020-01-15 11:58:15,,1,57,7.9,2754
19876,2020-01-15 11:58:32,,1,61,6.5,2100
19877,2020-01-15 11:59:11,,1,18,6.0,784
19878,2020-01-15 11:59:13,,1,17,5.9,919
19879,2020-01-15 11:59:16,,1,20,6.1,1082
19880,2020-01-15 11:59:21,,1,37,6.3,1998
19881,2020-01-15 12:00:30,,1,13,5.8,1504
19882,2020-01-15 12:00:37,,1,37,6.9,2223
19883,2020-01-15 12:00:46,,1,64,8.2,2166
19884,2020-01-15 12:01:32,,1,36,9.9,2176
19885,2020-01-15 12:03:32,,1,32,6.7,1875
19886,2020-01-15 12:03:39,,1,54,7.2,1837
19887,2020-01-15 12:03:49,,1,49,7.0,1712
19888,2020-01-15 12:03:51,,1,46,6.8,1808
19889,2020-01-15 12:03:53,,1,54,6.8,1897
19890,2020-01-15 12:03:55,,1,57,7.1,2016
19891,2020-01-15 12:03:57,,1,61,7.2,2170
19892,2020-01-15 12:04:02,,1,61,7.4,2001
19893,2020-01-15 12:04:06,,1,55,7.9,1823
19894,2020-01-15 12:04:08,,1,52,8.1,1733
19895,2020-01-15 12:04:10,,1,51,8.6,1703
19896,2020-01-15 12:04:14,,1,51,9.8,1750
19897,2020-01-15 12:04:16,,1,54,10.2,1856
19898,2020-01-15 12:04:18,,1,57,10.5,2020
19899,2020-01-15 12:04:40,,1,24,10.8,1158
19900,2020-01-15 12:04:54,,1,62,11.0,2151
19901,2020-01-15 12:05:00,,1,68,13.0,2347
19902,2020-01-15 12:05:13,,1,81,20.1,2250
19903,2020-01-15 12:05:22,,1,81,21.8,2235
19904,2020-01-15 12:05:58,,1,44,18.3,1102
19905,2020-01-15 12:05:59,,1,43,17.9,2137
19906,2020-01-15 12:06:01,,1,41,17.1,2146
19907,2020-01-15 12:06:03,,1,45,16.0,2488
19908,2020-01-15 12:06:06,,1,53,14.9,2995
19909,2020-01-15 12:06:09,,1,63,13.9,3203
19910,2020-01-15 12:06:30,,1,76,18.4,714
19911,2020-01-15 12:07:00,,1,35,16.5,2029
19912,2020-01-15 12:07:08,,1,58,17.0,2013
19913,2020-01-15 12:07:14,,1,64,15.3,1749
19914,2020-01-15 12:07:17,,1,67,13.6,1847
19915,2020-01-15 12:07:21,,1,67,11.4,1813
19916,2020-01-15 12:07:36,,1,74,9.3,2052
19917,2020-01-15 12:07:51,,1,59,7.0,673
19918,2020-01-15 12:07:55,,1,34,6.5,696
19919,2020-01-15 12:08:43,,1,13,6.6,1532
19920,2020-01-15 12:08:57,,1,26,4.7,1321
19921,2020-01-15 12:09:10,,1,18,3.9,1661
19922,2020-01-15 12:09:12,,1,24,3.6,2268
19923,2020-01-15 12:09:14,,1,33,3.7,1972
19924,2020-01-15 12:09:32,,1,57,6.2,1927
19925,2020-01-15 12:09:36,,1,59,8.0,2019
19926,2020-01-15 12:09:40,,1,59,9.2,2001
19927,2020-01-15 12:09:44,,1,65,10.4,2271
19928,2020-01-15 12:09:48,,1,68,11.4,1881
19929,2020-01-15 12:09:51,,1,72,11.5,1998
19930,2020-01-15 12:09:55,,1,76,9.9,2055
19931,2020-01-15 12:10:15,,1,54,2.5,683
19932,2020-01-15 12:10:52,,1,29,3.6,2621
19933,2020-01-15 12:11:12,,1,52,10.3,667
19934,2020-01-15 12:11:51,,1,17,12.1,1935
19935,2020-01-15 12:11:53,,1,28,11.0,2621
19936,2020-01-15 12:12:04,,1,23,10.9,1105
19937,2020-01-15 12:12:56,,1,7,9.4,1361
19938,2020-01-15 12:13:08,,1,21,9.1,1687
19939,2020-01-15 12:13:10,,1,23,9.0,1993
19940,2020-01-15 12:13:12,,1,29,9.1,1776
19941,2020-01-15 12:13:21,,1,17,10.3,680
19942,2020-01-15 12:13:23,,1,11,10.3,872
19943,2020-01-15 12:13:28,,1,5,10.7,701
19944,2020-01-15 12:13:37,,1,9,10.1,1287
19945,2020-01-15 12:14:31,,1,12,9.5,1303
19946,2020-01-15 12:14:34,,1,19,10.5,1608
19947,2020-01-15 12:14:42,,1,9,12.5,698
19948,2020-01-15 12:17:07,,0,1,12.5,0
19949,2020-01-15 14:20:54,,1,33,4.3,2941
19950,2020-01-15 14:21:52,,1,79,11.7,2200
19951,2020-01-15 14:21:55,,1,81,12.9,2192
19952,2020-01-15 14:21:57,,1,78,13.1,2183
19953,2020-01-15 14:22:01,,1,76,13.3,2081
19954,2020-01-15 14:22:04,,1,73,13.0,794
19955,2020-01-15 14:22:07,,1,71,12.4,763
19956,2020-01-15 14:22:12,,1,61,11.6,686
19957,2020-01-15 14:22:16,,1,31,11.1,1390
19958,2020-01-15 14:22:18,,1,26,10.6,1155
19959,2020-01-15 14:22:20,,1,19,9.9,797
19960,2020-01-15 14:22:23,,1,16,8.9,2000
19961,2020-01-15 14:22:33,,1,51,7.6,1341
19962,2020-01-15 14:22:39,,1,20,5.8,715
19963,2020-01-15 14:22:41,,1,12,5.5,1617
19964,2020-01-15 14:22:43,,1,25,5.3,2738
19965,2020-01-15 14:22:46,,1,35,4.8,2113
19966,2020-01-15 14:22:50,,1,48,5.1,1620
19967,2020-01-15 14:22:55,,1,53,5.8,1675
19968,2020-01-15 14:22:58,,1,50,6.1,1688
19969,2020-01-15 14:23:00,,1,51,6.6,1737
19970,2020-01-15 14:23:02,,1,53,6.2,1826
19971,2020-01-15 14:23:04,,1,56,6.0,1901
19972,2020-01-15 14:23:06,,1,59,5.7,1938
19973,2020-01-15 14:23:09,,1,59,5.7,1629
19974,2020-01-15 14:23:22,,1,28,8.2,1429
19975,2020-01-15 14:23:26,,1,35,8.3,2098
19976,2020-01-15 14:23:29,,1,46,8.7,1578
19977,2020-01-15 14:23:35,,1,55,9.7,1976
19978,2020-01-15 14:23:40,,1,67,9.8,1863
19979,2020-01-15 14:23:47,,1,76,10.1,2160
19980,2020-01-15 14:24:08,,1,60,9.3,676
19981,2020-01-15 14:24:12,,1,56,9.7,685
19982,2020-01-15 14:24:16,,1,53,9.7,685
19983,2020-01-15 14:24:39,,1,15,10.4,1775
19984,2020-01-15 14:24:45,,1,28,9.8,1630
19985,2020-01-15 14:24:49,,1,44,9.9,2517
19986,2020-01-15 14:24:58,,1,63,14.0,2237
19987,2020-01-15 14:25:02,,1,69,15.5,1919
19988,2020-01-15 14:25:06,,1,70,16.2,1878
19989,2020-01-15 14:25:11,,1,67,15.8,1831
19990,2020-01-15 14:25:18,,1,66,12.4,1768
19991,2020-01-15 14:25:29,,1,46,5.3,1601
19992,2020-01-15 14:25:31,,1,51,4.7,1709
19993,2020-01-15 14:25:33,,1,53,4.5,1811
19994,2020-01-15 14:25:36,,1,54,4.7,1427
19995,2020-01-15 14:25:47,,1,41,7.9,1112
19996,2020-01-15 14:25:49,,1,38,8.5,1197
19997,2020-01-15 14:25:52,,1,40,8.3,1414
19998,2020-01-15 14:25:54,,1,39,8.1,1406
19999,2020-01-15 14:25:57,,1,43,7.5,1375
20000,2020-01-15 14:26:00,,1,31,7.2,1668
20001,2020-01-15 14:26:02,,1,32,7.4,1875
20002,2020-01-15 14:26:04,,1,51,7.1,2078
20003,2020-01-15 14:26:07,,1,66,7.2,2335
20004,2020-01-15 14:26:13,,1,74,10.9,2007
20005,2020-01-15 14:26:46,,1,88,18.1,2414
20006,2020-01-15 14:27:00,,1,88,18.8,969
