,index,i,dtime,fuellevel,ingection,speed,height,tachometer,refuel
4841,24605,4978,2020-02-12 11:34:03,39.884615384615465,1,52,-6.5,1452,0
4842,24610,4979,2020-02-12 11:35:03,39.67692307692315,1,48,-4.1,1329,0
4843,24616,4980,2020-02-12 11:36:03,39.580769230769306,1,58,-0.4,1567,0
4844,24623,4981,2020-02-12 11:37:03,39.46538461538469,1,44,-0.3,1238,0
4845,24629,4982,2020-02-12 11:38:03,39.08076923076931,1,21,-1.5,1060,0
4846,24630,4983,2020-02-12 11:48:30,38.79615384615393,1,27,-60.5,1434,0
4847,24634,4984,2020-02-12 11:53:44,38.60000000000009,1,42,-21.4,1431,0
4848,24640,4985,2020-02-12 11:54:44,38.38461538461548,1,45,8.5,1598,0
4849,24652,4986,2020-02-12 11:55:44,38.1653846153847,1,41,15.5,1437,0
4850,24659,4987,2020-02-12 11:56:44,37.97307692307701,1,45,22.4,1496,0
4851,24664,4988,2020-02-12 11:57:44,37.90769230769239,1,53,20.9,1446,0
4852,24669,4989,2020-02-12 11:58:44,37.95384615384624,1,44,13.1,1264,0
4853,24678,4990,2020-02-12 11:59:44,37.90384615384624,1,53,5.7,1449,0
4854,24686,4991,2020-02-12 12:00:44,37.79230769230777,1,48,0.0,1314,0
4855,24691,4992,2020-02-12 12:04:27,37.79615384615393,1,44,0.8,1482,0
4856,24696,4994,2020-02-12 12:14:16,37.88076923076931,1,11,3.7,1620,0
4857,24700,4996,2020-02-12 12:43:53,37.96538461538469,1,8,24.1,1355,0
4858,24706,4997,2020-02-12 12:44:53,38.04230769230777,1,38,7.7,1993,0
4859,24708,4998,2020-02-12 12:45:53,38.126923076923156,1,39,3.7,1344,0
4860,24716,4999,2020-02-12 12:46:53,38.019230769230845,1,44,4.0,1506,0
4861,24721,5000,2020-02-12 12:47:53,37.97692307692316,1,43,2.2,1458,0
4862,24726,5001,2020-02-12 12:48:53,38.007692307692395,1,23,2.4,1242,0
4863,24731,5002,2020-02-12 12:49:53,38.111538461538544,1,40,8.3,1365,0
4864,24736,5003,2020-02-12 12:50:53,38.211538461538545,1,30,26.2,678,0
4865,24745,5004,2020-02-12 12:51:53,38.296153846153935,1,9,22.9,646,0
4866,24746,5005,2020-02-12 12:52:53,38.40000000000009,1,0,24.4,673,0
4867,24747,5006,2020-02-12 12:53:53,38.51153846153856,1,0,24.5,675,0
4868,24748,5007,2020-02-12 12:54:53,38.61923076923087,1,0,24.7,670,0
4869,24749,5008,2020-02-12 12:55:53,38.600000000000094,1,0,24.7,666,0
4870,24750,5009,2020-02-12 12:56:53,38.61923076923087,1,0,24.8,673,0
4871,24751,5010,2020-02-12 12:57:53,38.923076923077026,1,0,24.8,664,0
4872,24752,5011,2020-02-12 12:58:53,39.12692307692318,1,0,25.3,666,0
4873,24753,5012,2020-02-12 12:59:53,39.2423076923078,1,0,25.5,675,0
4874,24754,5013,2020-02-12 13:00:53,39.37307692307703,1,0,25.7,678,0
4875,24755,5014,2020-02-12 13:01:53,39.5923076923078,1,0,25.7,671,0
4876,24756,5015,2020-02-12 13:02:53,39.811538461538575,1,0,26.2,684,0
4877,24757,5016,2020-02-12 13:03:53,39.91923076923088,1,0,26.4,680,0
4878,24758,5017,2020-02-12 13:04:53,39.86538461538472,1,0,26.9,676,0
4879,24759,5018,2020-02-12 13:05:53,39.82307692307703,1,0,27.0,674,0
4880,24760,5019,2020-02-12 13:06:53,39.83846153846165,1,0,27.6,667,0
4881,24761,5020,2020-02-12 13:07:53,39.79615384615396,1,0,27.9,670,0
4882,24762,5021,2020-02-12 13:08:53,39.650000000000105,1,0,28.9,663,0
4883,24763,5022,2020-02-12 13:09:53,39.70769230769242,1,0,29.2,671,0
4884,24764,5023,2020-02-12 13:10:53,39.66538461538472,1,0,29.7,671,0
4885,24765,5024,2020-02-12 13:11:53,39.542307692307794,1,0,29.4,641,0
4886,24766,5025,2020-02-12 13:12:53,39.41153846153856,1,0,29.3,670,0
4887,24768,5026,2020-02-12 13:36:02,39.28846153846164,1,0,51.3,665,0
4888,24771,5027,2020-02-12 13:37:02,39.180769230769336,1,12,43.0,974,0
4889,24779,5028,2020-02-12 13:38:02,39.065384615384716,1,19,31.7,1134,0
4890,24786,5029,2020-02-12 13:39:02,38.957692307692405,1,51,11.7,1370,0
4891,24789,5030,2020-02-12 13:40:02,38.86538461538471,1,28,8.9,1470,0
4892,24795,5031,2020-02-12 13:41:02,38.78461538461548,1,39,6.3,1060,0
4893,24798,5032,2020-02-12 13:42:02,38.70384615384625,1,47,16.4,1580,0
4894,24804,5033,2020-02-12 13:43:02,38.58846153846164,1,0,15.9,669,0
4895,24807,5034,2020-02-12 13:47:04,38.430769230769336,1,50,-14.9,1387,0
4896,24811,5035,2020-02-12 13:49:48,38.28076923076933,1,46,-3.7,1254,0
4897,24814,5036,2020-02-12 13:50:48,38.12692307692318,1,45,-0.3,1247,0
4898,24817,5037,2020-02-12 13:51:48,37.92692307692318,1,26,1.3,1354,0
4899,24819,5038,2020-02-12 13:52:48,37.72692307692318,1,44,10.2,1475,0
4900,24824,5039,2020-02-12 13:53:48,37.54615384615395,1,50,33.6,1741,0
4901,24825,5040,2020-02-12 14:55:31,37.28846153846165,1,7,29.6,667,0
4902,24826,5041,2020-02-12 14:57:27,37.03461538461549,1,0,10.0,680,0
4903,24827,5042,2020-02-12 14:58:27,36.82692307692318,1,0,3.4,678,0
4904,24828,5043,2020-02-12 14:59:27,36.76538461538472,1,0,3.7,817,0
4905,24829,5044,2020-02-12 15:00:27,36.74230769230779,1,0,4.1,782,0
4906,24836,5045,2020-02-12 15:01:27,36.700000000000095,1,9,5.1,924,0
4907,24842,5049,2020-02-12 16:14:27,36.61923076923087,1,0,-15.2,900,0
4908,24850,5050,2020-02-12 16:20:33,36.565384615384716,1,59,4.1,1545,0
4909,24856,5051,2020-02-12 16:21:33,36.39230769230779,1,62,14.6,1719,0
4910,24861,5052,2020-02-12 16:22:33,36.3500000000001,1,53,2.4,1461,0
4911,24865,5053,2020-02-12 16:23:33,36.39230769230779,1,54,3.3,1456,0
4912,24870,5054,2020-02-12 16:24:33,36.43461538461548,1,61,-2.2,1670,0
4913,24874,5055,2020-02-12 16:25:33,36.450000000000095,1,71,-8.2,1931,0
4914,24880,5056,2020-02-12 16:26:33,36.45384615384625,1,50,-7.9,1399,0
4915,24887,5057,2020-02-12 16:27:33,36.48461538461549,1,56,-1.8,1913,0
4916,24893,5058,2020-02-12 16:28:33,36.503846153846254,1,49,12.2,1686,0
4917,24895,5059,2020-02-12 16:29:33,36.511538461538564,1,1,16.2,883,0
4918,24901,5060,2020-02-12 16:30:33,36.511538461538564,1,31,24.4,1641,0
4919,24907,5061,2020-02-12 16:31:33,36.511538461538564,1,1,19.1,669,0
4920,24908,5062,2020-02-12 16:32:33,36.54615384615394,1,0,19.1,675,0
4921,24909,5063,2020-02-12 16:33:33,36.59230769230779,1,0,19.0,682,0
4922,24910,5064,2020-02-12 16:34:33,36.58846153846164,1,0,18.9,669,0
4923,24911,5065,2020-02-12 16:35:33,36.50769230769241,1,0,18.7,669,0
4924,24912,5066,2020-02-12 16:36:33,36.45384615384626,1,0,18.7,671,0
4925,24913,5067,2020-02-12 16:37:33,36.47692307692318,1,0,18.8,682,0
4926,24914,5068,2020-02-12 16:38:33,36.46923076923087,1,0,18.6,667,0
4927,24915,5069,2020-02-12 16:39:33,36.43461538461548,1,0,18.5,676,0
4928,24916,5070,2020-02-12 16:40:33,36.43461538461548,1,0,18.5,683,0
4929,24917,5071,2020-02-12 16:41:33,36.465384615384714,1,0,18.4,672,0
4930,24918,5072,2020-02-12 16:42:33,36.430769230769336,1,0,18.4,670,0
4931,24919,5073,2020-02-12 16:43:33,36.43846153846164,1,0,18.5,670,0
4932,24920,5074,2020-02-12 16:44:33,36.46923076923087,1,0,18.6,666,0
4933,24926,5075,2020-02-12 16:45:33,36.47692307692318,1,12,21.0,1032,0
4934,24935,5076,2020-02-12 16:46:33,36.47307692307702,1,47,20.4,1598,0
4935,24937,5077,2020-02-12 16:47:33,36.384615384615486,1,24,3.1,1886,0
4936,24945,5078,2020-02-12 16:48:33,36.26923076923087,1,59,8.1,1626,0
4937,24951,5079,2020-02-12 16:49:33,36.150000000000105,1,82,7.2,2255,0
4938,24957,5080,2020-02-12 16:50:33,36.042307692307794,1,66,7.1,1822,0
4939,24961,5081,2020-02-12 16:51:33,35.930769230769336,1,71,6.1,1962,0
4940,24967,5082,2020-02-12 16:52:33,35.79615384615395,1,71,6.1,1939,0
4941,24973,5083,2020-02-12 16:53:33,35.65769230769241,1,63,6.1,1743,0
4942,24981,5084,2020-02-12 16:54:33,35.534615384615485,1,57,5.0,1637,0
4943,24988,5085,2020-02-12 16:55:33,35.4000000000001,1,70,9.9,1923,0
4944,24991,5086,2020-02-12 16:56:33,35.25769230769241,1,79,11.3,2151,0
4945,24995,5087,2020-02-12 16:57:33,35.11538461538472,1,66,7.4,1812,0
4946,25002,5088,2020-02-12 16:58:33,34.976923076923185,1,74,8.8,2030,0
4947,25011,5089,2020-02-12 16:59:33,34.86538461538473,1,70,19.6,1914,0
4948,25018,5090,2020-02-12 17:00:33,34.773076923077035,1,63,30.4,1728,0
4949,25024,5091,2020-02-12 17:01:33,34.734615384615495,1,67,34.1,2295,0
4950,25027,5092,2020-02-12 17:02:33,34.719230769230876,1,80,27.3,2219,0
4951,25029,5093,2020-02-12 17:03:33,34.611538461538565,1,77,18.7,2081,0
4952,25038,5094,2020-02-12 17:04:33,34.469230769230876,1,64,14.4,1762,0
4953,25046,5095,2020-02-12 17:05:33,34.37307692307703,1,72,15.7,1980,0
4954,25052,5096,2020-02-12 17:06:33,34.25384615384626,1,70,8.5,1917,0
4955,25055,5097,2020-02-12 17:07:33,34.10000000000011,1,68,3.3,1855,0
4956,25062,5098,2020-02-12 17:08:33,33.976923076923185,1,63,3.0,1727,0
4957,25066,5099,2020-02-12 17:09:33,33.80000000000011,1,65,3.3,1786,0
4958,25071,5100,2020-02-12 17:10:33,33.60769230769242,1,66,2.4,1812,0
4959,25073,5101,2020-02-12 17:11:33,33.45769230769242,1,62,3.1,1696,0
4960,25078,5102,2020-02-12 17:12:33,33.39615384615396,1,64,4.4,1755,0
4961,25084,5103,2020-02-12 17:13:33,33.342307692307806,1,52,7.7,1431,0
4962,25086,5104,2020-02-12 17:14:33,33.23076923076934,1,63,11.7,1715,0
4963,25087,5105,2020-02-12 17:15:33,33.10000000000011,1,38,19.8,1296,0
4964,25088,5106,2020-02-12 17:16:33,33.01923076923088,1,44,20.0,2328,0
4965,25089,5107,2020-02-12 17:17:33,32.9423076923078,1,43,25.3,1433,0
4966,25091,5108,2020-02-12 17:18:33,32.915384615384724,1,36,38.5,1849,0
4967,25094,5109,2020-02-12 17:19:33,32.923076923077026,1,5,30.2,679,0
4968,25096,5110,2020-02-12 17:20:33,32.823076923077025,1,47,26.3,1585,0
4969,25103,5111,2020-02-12 17:21:33,32.688461538461645,1,0,24.4,661,0
4970,25106,5112,2020-02-12 17:22:33,32.565384615384716,1,2,23.6,674,0
4971,25113,5113,2020-02-12 17:23:33,32.41538461538472,1,17,35.4,1287,0
4972,25123,5114,2020-02-12 18:01:34,32.246153846153945,1,5,22.9,695,0
4973,25126,5115,2020-02-12 18:02:34,32.08461538461548,1,42,23.3,1433,0
4974,25129,5116,2020-02-12 18:03:34,31.97692307692318,1,29,21.8,1434,0
4975,25134,5117,2020-02-12 18:04:34,31.90384615384625,1,29,23.8,1507,0
4976,25140,5118,2020-02-12 18:05:34,31.811538461538557,1,31,26.0,1504,0
4977,25143,5119,2020-02-12 18:06:34,31.78076923076933,1,7,26.1,1296,0
4978,25145,5120,2020-02-12 18:07:34,31.784615384615485,1,16,26.3,1490,0
4979,25150,5121,2020-02-12 18:08:34,31.753846153846254,1,43,30.8,2218,0
4980,25151,5122,2020-02-12 18:09:34,31.688461538461638,1,0,32.1,662,0
4981,25157,5123,2020-02-12 18:10:34,31.78846153846164,1,41,26.1,1395,0
4982,25166,5124,2020-02-12 18:11:34,31.892307692307796,1,25,25.5,2251,0
4983,25171,5125,2020-02-12 18:12:34,32.0500000000001,1,42,25.2,1467,0
4984,25180,5126,2020-02-12 18:13:34,32.18461538461548,1,22,15.8,2209,0
4985,25182,5127,2020-02-12 18:14:34,32.253846153846254,1,0,21.2,676,0
4986,25185,5128,2020-02-12 18:15:34,32.192307692307786,1,0,18.9,684,0
4987,25191,5129,2020-02-12 18:16:34,32.023076923077014,1,28,16.7,1488,0
4988,25196,5130,2020-02-12 18:17:34,31.930769230769325,1,4,7.6,706,0
4989,25206,5134,2020-02-12 18:41:02,31.823076923077018,1,3,4.1,1091,0
4990,25214,5135,2020-02-12 18:42:07,31.692307692307786,1,49,13.6,1640,0
4991,25220,5136,2020-02-12 18:43:07,31.573076923077014,1,17,22.6,980,0
4992,25226,5137,2020-02-12 18:44:07,31.38846153846163,1,34,23.0,1758,0
4993,25236,5142,2020-02-13 08:38:27,31.19615384615394,1,0,6.7,986,0
4994,25237,5143,2020-02-13 08:39:27,31.088461538461633,1,0,43.6,970,0
4995,25238,5144,2020-02-13 08:40:27,31.038461538461636,1,0,20.6,956,0
4996,25239,5145,2020-02-13 08:41:27,30.953846153846253,1,3,18.9,914,0
4997,25246,5146,2020-02-13 08:42:27,30.842307692307788,1,35,11.0,1940,0
4998,25249,5147,2020-02-13 08:43:27,30.861538461538558,1,42,16.4,2237,0
4999,25257,5148,2020-02-13 08:44:27,30.834615384615482,1,0,5.4,685,0
5000,25263,5149,2020-02-13 08:45:27,30.77307692307702,1,44,9.4,2349,0
5001,25267,5150,2020-02-13 08:46:37,30.730769230769333,1,35,15.0,1270,0
5002,25274,5151,2020-02-13 08:47:38,30.63846153846164,1,59,16.3,1621,0
5003,25280,5152,2020-02-13 08:48:38,30.50769230769241,1,34,21.5,1744,0
5004,25286,5153,2020-02-13 08:49:38,30.384615384615486,1,1,22.3,672,0
5005,25288,5154,2020-02-13 08:50:38,30.25769230769241,1,49,23.6,1760,0
5006,25291,5155,2020-02-13 08:51:38,30.165384615384717,1,0,26.0,670,0
5007,25295,5156,2020-02-13 08:52:38,29.953846153846257,1,54,23.9,676,0
5008,25300,5157,2020-02-13 08:53:38,29.734615384615488,1,0,19.8,670,0
5009,25301,5158,2020-02-13 08:54:38,29.492307692307797,1,0,19.9,674,0
5010,25307,5159,2020-02-13 08:55:38,29.261538461538564,1,54,20.9,1886,0
5011,25309,5160,2020-02-13 08:56:38,29.100000000000104,1,0,18.4,671,0
5012,25312,5161,2020-02-13 08:57:38,29.00384615384626,1,64,13.9,2204,0
5013,25314,5162,2020-02-13 08:58:38,28.950000000000106,1,64,10.5,2158,0
5014,25321,5163,2020-02-13 09:00:32,28.857692307692414,1,66,5.6,1812,0
5015,25325,5164,2020-02-13 09:01:32,28.842307692307802,1,74,5.8,2021,0
5016,25327,5165,2020-02-13 09:02:32,28.784615384615492,1,70,5.3,1951,0
5017,25334,5166,2020-02-13 09:03:32,28.73461538461549,1,71,3.8,1953,0
5018,25340,5167,2020-02-13 09:04:32,28.742307692307797,1,71,4.5,1940,0
5019,25345,5168,2020-02-13 09:05:32,28.673076923077026,1,69,3.9,1878,0
5020,25349,5169,2020-02-13 09:06:32,28.60769230769241,1,78,3.7,2168,0
5021,25356,5170,2020-02-13 09:07:32,28.52692307692318,1,69,2.7,1872,0
5022,25362,5171,2020-02-13 09:08:32,28.473076923077024,1,74,4.9,2030,0
5023,25364,5172,2020-02-13 09:09:32,28.47692307692318,1,80,14.6,2207,0
5024,25366,5173,2020-02-13 09:10:32,28.365384615384716,1,63,16.7,1708,0
5025,25375,5174,2020-02-13 09:11:32,28.211538461538563,1,72,1.3,1987,0
5026,25381,5175,2020-02-13 09:12:32,28.07307692307702,1,74,2.5,2024,0
5027,25389,5176,2020-02-13 09:13:32,27.938461538461638,1,74,3.1,2052,0
5028,25397,5177,2020-02-13 09:14:32,27.803846153846255,1,62,8.5,2103,0
5029,25400,5178,2020-02-13 09:15:32,27.71923076923087,1,69,10.4,1902,0
5030,25408,5179,2020-02-13 09:17:14,27.696153846153944,1,72,8.1,1943,0
5031,25419,5180,2020-02-13 09:18:14,27.688461538461635,1,68,8.1,1882,0
5032,25426,5181,2020-02-13 09:19:14,27.669230769230865,1,78,2.9,2137,0
5033,25432,5182,2020-02-13 09:20:14,27.650000000000095,1,65,-1.1,1780,0
5034,25437,5183,2020-02-13 09:21:14,27.64615384615394,1,62,-1.7,1666,0
5035,25444,5184,2020-02-13 09:22:14,27.61923076923086,1,75,-0.7,2077,0
5036,25450,5185,2020-02-13 09:23:14,27.53461538461548,1,78,-1.9,2138,0
5037,25460,5186,2020-02-13 09:24:14,27.461538461538552,1,19,3.2,893,0
5038,25463,5187,2020-02-13 09:25:14,27.442307692307786,1,45,11.7,1553,0
5039,25476,5188,2020-02-13 09:26:14,27.41923076923086,1,7,17.0,733,0
5040,25478,5189,2020-02-13 09:27:14,27.334615384615475,1,0,16.6,671,0
5041,25479,5190,2020-02-13 09:28:14,27.157692307692397,1,0,16.7,681,0
5042,25480,5191,2020-02-13 09:29:14,27.03846153846163,1,0,16.5,672,0
5043,25481,5192,2020-02-13 09:30:14,27.01538461538471,1,0,16.7,678,0
5044,25482,5193,2020-02-13 09:31:14,26.99615384615394,1,0,17.0,674,0
5045,25483,5194,2020-02-13 09:32:14,27.011538461538557,1,0,17.0,669,0
5046,25490,5195,2020-02-13 09:33:14,27.030769230769327,1,27,15.6,2449,0
5047,25496,5196,2020-02-13 09:34:14,27.050000000000093,1,20,17.4,1688,0
5048,25499,5197,2020-02-13 09:35:14,27.073076923077018,1,0,19.4,672,0
5049,25502,5198,2020-02-13 09:36:14,27.092307692307788,1,19,28.8,1570,0
5050,25504,5199,2020-02-13 09:37:33,27.111538461538558,1,30,21.4,1580,0
5051,25509,5200,2020-02-13 09:38:34,27.215384615384707,1,34,15.1,1781,0
5052,25511,5201,2020-02-13 09:39:34,27.28846153846163,1,29,3.7,1487,0
5053,25515,5202,2020-02-13 09:40:34,27.3076923076924,1,0,3.2,677,0
5054,25516,5203,2020-02-13 09:41:34,27.392307692307785,1,0,3.2,670,0
5055,25517,5204,2020-02-13 09:42:34,27.42692307692317,1,0,3.3,668,0
5056,25518,5205,2020-02-13 09:43:34,27.4076923076924,1,0,3.5,675,0
5057,25519,5206,2020-02-13 09:44:34,27.384615384615476,1,0,3.6,673,0
5058,25520,5207,2020-02-13 09:45:34,27.376923076923166,1,0,3.8,671,0
5059,25521,5208,2020-02-13 09:46:34,27.365384615384702,1,0,3.8,669,0
5060,25522,5209,2020-02-13 09:47:34,27.33076923076932,1,0,3.9,664,0
5061,25523,5210,2020-02-13 09:48:34,27.334615384615475,1,0,4.1,670,0
5062,25524,5211,2020-02-13 09:49:34,27.400000000000087,1,0,3.9,676,0
5063,25526,5212,2020-02-13 09:51:22,27.423076923077012,1,0,0.0,672,0
5064,25527,5213,2020-02-13 09:52:23,27.380769230769317,1,0,5.5,673,0
5065,25528,5214,2020-02-13 09:53:23,27.415384615384706,1,0,5.7,679,0
5066,25529,5215,2020-02-13 09:54:23,27.534615384615474,1,0,5.8,674,0
5067,25530,5216,2020-02-13 09:55:23,27.703846153846243,1,0,5.8,688,0
5068,25531,5217,2020-02-13 09:56:23,27.826923076923165,1,0,5.8,685,0
5069,25532,5218,2020-02-13 09:57:23,27.853846153846238,1,0,5.6,665,0
5070,25533,5219,2020-02-13 09:58:23,27.853846153846238,1,0,5.4,665,0
5071,25534,5220,2020-02-13 09:59:23,27.853846153846238,1,0,5.2,665,0
5072,25535,5221,2020-02-13 10:00:23,27.853846153846238,1,0,5.2,689,0
5073,25536,5222,2020-02-13 10:01:23,27.853846153846238,1,0,5.4,674,0
5074,25537,5223,2020-02-13 10:02:23,27.853846153846238,1,0,5.6,671,0
5075,25538,5224,2020-02-13 10:03:23,27.842307692307777,1,0,5.6,679,0
5076,25540,5225,2020-02-13 10:05:13,27.826923076923165,1,0,-0.8,667,0
5077,25541,5226,2020-02-13 10:06:14,27.81923076923086,1,0,0.3,661,0
5078,25542,5227,2020-02-13 10:07:14,27.815384615384705,1,0,0.3,659,0
5079,25543,5228,2020-02-13 10:08:14,27.81153846153855,1,0,0.6,677,0
5080,25544,5229,2020-02-13 10:09:14,27.81153846153855,1,0,0.9,674,0
5081,25545,5230,2020-02-13 10:10:14,27.80000000000009,1,0,1.0,682,0
5082,25546,5231,2020-02-13 10:11:14,27.773076923077017,1,0,1.0,671,0
5083,25547,5232,2020-02-13 10:12:14,27.73846153846163,1,0,0.7,663,0
5084,25548,5233,2020-02-13 10:13:14,27.70384615384625,1,0,0.6,673,0
5085,25549,5234,2020-02-13 10:14:14,27.680769230769325,1,0,0.5,680,0
5086,25550,5235,2020-02-13 10:15:14,27.6576923076924,1,0,0.6,672,0
5087,25551,5236,2020-02-13 10:16:14,27.623076923077015,1,0,0.6,665,0
5088,25552,5237,2020-02-13 10:17:14,27.588461538461633,1,0,0.5,678,0
5089,25553,5238,2020-02-13 10:18:14,27.553846153846248,1,0,0.4,662,0
5090,25555,5239,2020-02-13 10:19:22,27.54230769230779,1,0,3.6,678,0
5091,25556,5240,2020-02-13 10:20:23,27.51538461538471,1,0,2.8,677,0
5092,25557,5241,2020-02-13 10:21:23,27.51538461538471,1,0,2.6,678,0
5093,25558,5242,2020-02-13 10:22:23,27.51538461538471,1,0,2.6,652,0
5094,25559,5243,2020-02-13 10:23:23,27.51538461538471,1,0,2.6,660,0
5095,25560,5244,2020-02-13 10:24:23,27.51538461538471,1,0,2.7,681,0
5096,25561,5245,2020-02-13 10:25:23,27.51538461538471,1,0,2.6,674,0
5097,25562,5246,2020-02-13 10:26:23,27.51538461538471,1,0,3.0,663,0
5098,25563,5247,2020-02-13 10:27:23,27.507692307692405,1,0,3.0,686,0
5099,25564,5248,2020-02-13 10:28:23,27.496153846153945,1,0,2.9,685,0
5100,25565,5249,2020-02-13 10:29:23,27.49230769230779,1,0,2.8,663,0
5101,25566,5250,2020-02-13 10:30:23,27.50384615384625,1,0,3.0,665,0
5102,25567,5251,2020-02-13 10:31:23,27.51538461538471,1,0,3.0,687,0
5103,25568,5252,2020-02-13 10:32:23,27.519230769230862,1,0,3.1,677,0
5104,25570,5253,2020-02-13 10:33:32,27.523076923077017,1,0,10.6,667,0
5105,25571,5254,2020-02-13 10:34:33,27.534615384615474,1,0,7.1,673,0
5106,25572,5255,2020-02-13 10:35:33,27.54230769230778,1,0,7.3,680,0
5107,25573,5256,2020-02-13 10:36:33,27.55384615384624,1,0,7.2,668,0
5108,25574,5257,2020-02-13 10:37:33,27.580769230769313,1,0,7.5,667,0
5109,25575,5258,2020-02-13 10:38:33,27.6153846153847,1,0,7.5,696,0
5110,25576,5259,2020-02-13 10:39:33,27.650000000000084,1,0,7.7,687,0
5111,25577,5260,2020-02-13 10:40:33,27.66923076923085,1,0,7.9,665,0
5112,25578,5261,2020-02-13 10:41:33,27.68846153846162,1,0,7.9,659,0
5113,25579,5262,2020-02-13 10:42:33,27.71923076923085,1,0,8.2,666,0
5114,25580,5263,2020-02-13 10:43:33,27.753846153846233,1,0,8.1,658,0
5115,25581,5264,2020-02-13 10:44:33,27.780769230769312,1,0,8.2,671,0
5116,25582,5265,2020-02-13 10:45:33,27.76923076923085,1,0,8.1,668,0
5117,25584,5266,2020-02-13 10:47:37,27.75769230769239,1,0,0.6,697,0
5118,25585,5267,2020-02-13 10:48:38,27.561538461538547,1,0,0.0,677,0
5119,25586,5268,2020-02-13 10:49:38,27.407692307692393,1,0,0.2,656,0
5120,25587,5269,2020-02-13 10:50:38,27.28461538461547,1,0,0.6,689,0
5121,25588,5270,2020-02-13 10:51:38,27.23076923076932,1,0,0.8,687,0
5122,25589,5271,2020-02-13 10:52:38,27.226923076923164,1,0,0.8,679,0
5123,25590,5272,2020-02-13 10:53:38,27.226923076923164,1,0,1.0,671,0
5124,25591,5273,2020-02-13 10:54:38,27.23461538461547,1,0,1.3,664,0
5125,25592,5274,2020-02-13 10:55:38,27.246153846153927,1,0,1.6,668,0
5126,25593,5275,2020-02-13 10:56:38,27.25000000000008,1,0,2.1,672,0
5127,25594,5276,2020-02-13 10:57:38,27.25000000000008,1,0,2.1,689,0
5128,25597,5277,2020-02-13 10:58:38,27.253846153846236,1,17,5.0,1563,0
5129,25601,5278,2020-02-13 10:59:38,27.25769230769239,1,40,8.5,1360,0
5130,25606,5279,2020-02-13 11:01:30,27.25769230769239,1,17,26.7,697,0
5131,25609,5280,2020-02-13 11:02:31,27.246153846153934,1,14,28.1,777,0
5132,25610,5281,2020-02-13 11:03:31,27.226923076923164,1,0,27.8,673,0
5133,25611,5282,2020-02-13 11:04:31,27.215384615384703,1,0,27.7,679,0
5134,25612,5283,2020-02-13 11:05:31,27.207692307692398,1,0,27.7,659,0
5135,25613,5284,2020-02-13 11:06:31,27.142307692307785,1,0,27.9,673,0
5136,25614,5285,2020-02-13 11:07:31,27.04615384615394,1,0,27.9,667,0
5137,25615,5286,2020-02-13 11:08:31,26.93461538461548,1,0,28.1,666,0
5138,25616,5287,2020-02-13 11:09:31,26.788461538461636,1,0,28.4,684,0
5139,25617,5288,2020-02-13 11:10:31,26.74230769230779,1,0,28.6,675,0
5140,25618,5289,2020-02-13 11:11:30,26.792307692307794,1,0,29.0,663,0
5141,25619,5290,2020-02-13 11:12:30,26.846153846153946,1,0,29.7,673,0
5142,25620,5291,2020-02-13 11:13:30,26.926923076923174,1,0,29.8,682,0
5143,25621,5292,2020-02-13 11:14:30,27.007692307692402,1,0,30.2,673,0
5144,25622,5293,2020-02-13 11:15:30,27.23846153846163,1,0,30.6,666,0
5145,25623,5294,2020-02-13 11:16:30,27.42692307692317,1,0,30.7,674,0
5146,25624,5295,2020-02-13 11:17:30,27.584615384615475,1,0,31.3,672,0
5147,25626,5296,2020-02-13 11:18:30,27.66923076923086,1,0,25.2,666,0
5148,25629,5297,2020-02-13 11:19:30,27.70384615384625,1,31,26.7,1606,0
5149,25636,5298,2020-02-13 11:20:30,27.73846153846163,1,5,25.6,672,0
5150,25639,5299,2020-02-13 11:21:30,27.773076923077017,1,0,24.1,679,0
5151,25640,5300,2020-02-13 11:22:30,27.8076923076924,1,0,24.5,662,0
5152,25641,5301,2020-02-13 11:23:30,27.842307692307784,1,0,24.3,677,0
5153,25642,5302,2020-02-13 11:24:30,27.876923076923166,1,0,25.0,671,0
5154,25643,5303,2020-02-13 11:25:30,27.91153846153855,1,0,25.2,661,0
5155,25644,5304,2020-02-13 11:26:30,27.946153846153933,1,0,25.0,673,0
5156,25645,5305,2020-02-13 11:27:30,27.98076923076932,1,0,24.8,679,0
5157,25646,5306,2020-02-13 11:28:30,28.02692307692316,1,0,24.6,674,0
5158,25647,5307,2020-02-13 11:29:30,28.07307692307701,1,0,24.5,679,0
5159,25648,5308,2020-02-13 11:30:30,28.111538461538547,1,0,24.4,668,0
5160,25649,5309,2020-02-13 11:31:30,28.15384615384624,1,0,24.0,677,0
5161,25650,5310,2020-02-13 11:32:30,28.253846153846233,1,0,24.1,646,0
5162,25651,5311,2020-02-13 11:33:30,28.384615384615465,1,0,23.9,660,0
5163,25652,5312,2020-02-13 11:34:30,28.534615384615464,1,0,23.5,673,0
5164,25653,5313,2020-02-13 11:35:30,28.719230769230844,1,0,23.4,655,0
5165,25654,5314,2020-02-13 11:36:30,28.803846153846226,1,0,23.3,691,0
5166,25655,5315,2020-02-13 11:37:30,28.784615384615456,1,0,23.0,676,0
5167,25656,5316,2020-02-13 11:38:30,28.769230769230845,1,0,23.0,668,0
5168,25657,5317,2020-02-13 11:39:30,28.769230769230845,1,0,22.9,676,0
