i,dtime,fuellevel,ingection,speed,height,tachometer,refuel
5473,2020-03-06 15:32:15,50.9,1,0,-11.1,832,0
5474,2020-03-06 15:33:15,50.7,1,5,-0.5,800,0
5475,2020-03-06 15:34:15,50.6,1,3,3.6,832,0
5476,2020-03-10 11:11:54,51.0,1,0,-5.2,2240,0
5477,2020-03-10 11:12:54,51.1,1,0,-5.2,1408,0
5478,2020-03-10 11:13:54,51.2,1,0,-5.2,1408,0
5479,2020-03-10 11:14:54,51.8,1,0,-5.2,2560,0
5480,2020-03-10 11:15:54,52.3,1,0,-5.2,832,0
5481,2020-03-10 11:16:54,52.1,1,0,-5.2,2880,0
5482,2020-03-10 11:17:54,51.5,1,1,4.4,832,0
5483,2020-03-10 11:18:54,50.8,1,4,16.3,1024,0
5484,2020-03-10 11:19:54,50.5,1,1,24.7,1344,0
5485,2020-03-10 11:20:54,50.6,1,9,17.2,1472,0
5486,2020-03-10 11:21:54,51.4,1,0,14.8,832,0
5487,2020-03-10 11:22:54,52.8,1,0,12.7,832,0
5488,2020-03-10 11:23:54,0.0,1,0,12.0,0,0
5489,2020-03-10 11:28:37,55.2,1,16,8.1,1632,0
5490,2020-03-10 11:31:42,54.8,1,6,7.6,1152,0
5491,2020-03-10 11:32:42,53.8,1,15,5.8,1696,0
5492,2020-03-10 11:33:42,53.0,1,56,4.6,2336,0
5493,2020-03-10 11:34:42,52.3,1,9,2.1,2656,0
5494,2020-03-10 11:35:42,51.4,1,33,3.2,832,0
5495,2020-03-10 11:36:42,50.9,1,0,2.3,832,0
5496,2020-03-10 11:37:42,51.2,1,49,8.2,2752,0
5497,2020-03-10 11:38:42,52.2,1,0,18.2,832,0
5498,2020-03-10 11:39:42,52.4,1,0,17.9,832,0
5499,2020-03-10 11:40:42,51.8,1,9,11.8,1088,0
5500,2020-03-10 11:41:42,51.6,1,3,6.2,1120,0
5501,2020-03-10 11:42:42,0.0,1,0,5.7,0,0
5502,2020-03-10 11:43:42,0.0,1,1,5.7,0,0
5503,2020-03-10 11:45:42,51.6,1,1,56.9,1056,0
5504,2020-03-10 11:50:55,51.6,1,12,20.4,832,0
5505,2020-03-10 11:51:55,51.6,1,19,20.6,2912,0
5506,2020-03-10 11:52:55,51.6,1,0,20.0,832,0
5507,2020-03-10 11:53:55,51.9,1,1,16.8,832,0
5508,2020-03-10 11:54:55,52.3,1,2,16.5,832,0
5509,2020-03-10 11:55:55,52.3,1,2,16.5,832,0
5510,2020-03-10 11:56:55,52.1,1,2,16.5,832,0
5511,2020-03-10 11:57:55,52.1,1,2,16.5,832,0
5512,2020-03-10 11:58:55,51.8,1,0,27.4,832,0
5513,2020-03-10 11:59:55,51.5,1,0,21.7,832,0
5514,2020-03-10 12:00:55,51.2,1,0,24.6,832,0
5515,2020-03-10 12:01:55,50.9,1,0,24.8,832,0
5516,2020-03-10 12:02:55,50.9,1,0,25.6,832,0
5517,2020-03-10 12:03:55,50.9,1,0,25.8,832,0
5518,2020-03-10 12:04:55,50.9,1,0,25.7,832,0
5519,2020-03-10 12:05:55,50.9,1,0,25.7,832,0
5520,2020-03-10 12:06:55,51.1,1,2,22.6,768,0
5521,2020-03-10 12:07:55,51.4,1,26,12.2,1632,0
5522,2020-03-10 12:08:55,51.6,1,40,7.7,832,0
5523,2020-03-10 12:09:55,51.7,1,48,-3.8,2976,0
5524,2020-03-10 12:10:55,51.9,1,2,-13.1,832,0
5525,2020-03-10 12:11:55,52.0,1,52,-15.4,2144,0
5526,2020-03-10 12:12:55,51.5,1,1,-8.2,832,0
5527,2020-03-10 12:13:55,51.1,1,6,14.9,960,0
5528,2020-03-10 12:14:55,51.0,1,1,15.8,928,0
5529,2020-03-10 12:15:55,51.2,1,0,10.6,832,0
5530,2020-03-10 12:16:55,51.3,1,0,10.4,832,0
5531,2020-03-10 12:17:55,51.3,1,0,10.0,832,0
5532,2020-03-10 12:18:55,51.5,1,0,9.8,832,0
5533,2020-03-10 12:19:55,51.4,1,0,9.6,832,0
5534,2020-03-10 12:20:55,51.4,1,0,8.8,832,0
5535,2020-03-10 12:21:55,51.6,1,0,8.7,832,0
5536,2020-03-10 12:22:55,51.6,1,0,8.7,832,0
5537,2020-03-10 12:23:55,51.6,1,0,8.6,864,0
5538,2020-03-10 12:24:55,51.6,1,0,8.8,832,0
5539,2020-03-10 12:25:55,51.5,1,6,16.1,1664,0
5540,2020-03-10 12:26:55,50.9,1,1,13.2,928,0
5541,2020-03-10 12:27:55,50.4,1,5,29.6,1024,0
5542,2020-03-10 12:28:55,0.0,0,1,31.9,0,0
5543,2020-03-10 12:31:39,50.9,1,2,80.4,832,0
5544,2020-03-10 12:32:41,51.0,1,3,61.4,1280,0
5545,2020-03-10 12:33:41,51.0,1,15,37.1,2144,0
5546,2020-03-10 12:34:41,51.0,1,3,22.0,1184,0
5547,2020-03-10 12:35:41,51.0,1,49,26.1,2048,0
5548,2020-03-10 12:36:41,50.6,1,42,23.4,2656,0
5549,2020-03-10 12:37:41,50.2,1,46,15.1,1888,0
5550,2020-03-10 12:38:41,49.9,1,0,8.7,832,0
5551,2020-03-10 12:39:41,50.2,1,0,8.4,832,0
5552,2020-03-10 12:40:41,50.9,1,0,7.0,832,0
5553,2020-03-10 12:41:41,51.0,1,5,7.0,2272,0
5554,2020-03-10 12:42:41,50.9,1,0,24.8,832,0
5555,2020-03-10 12:43:41,50.9,1,3,24.9,864,0
5556,2020-03-10 14:12:38,50.9,1,0,24.9,896,0
5557,2020-03-10 14:13:38,51.0,1,0,24.9,960,0
5558,2020-03-10 14:14:38,51.0,1,0,24.9,832,0
5559,2020-03-10 14:15:38,50.9,1,31,12.8,1952,0
5560,2020-03-10 14:16:38,50.9,1,7,1.7,896,0
5561,2020-03-10 14:17:38,50.8,1,21,-3.7,1088,0
5562,2020-03-10 14:18:38,50.6,1,13,-6.6,928,0
5563,2020-03-10 14:19:38,50.1,1,4,-9.0,896,0
5564,2020-03-10 14:20:38,49.7,1,0,-10.2,832,0
5565,2020-03-10 14:21:38,49.7,1,0,-8.9,832,0
5566,2020-03-10 14:22:38,50.1,1,0,-8.9,832,0
5567,2020-03-10 14:23:38,50.4,1,0,-8.6,832,0
5568,2020-03-10 14:24:38,50.4,1,1,-8.4,832,0
5569,2020-03-10 14:25:38,50.4,1,0,-8.3,832,0
5570,2020-03-10 14:26:38,50.4,1,0,-8.1,832,0
5571,2020-03-10 14:27:38,0.0,1,0,-8.0,0,0
5572,2020-03-10 14:28:38,0.0,1,0,-7.9,0,0
5573,2020-03-10 14:30:43,50.3,1,1,3.9,1472,0
5574,2020-03-10 14:39:09,50.0,1,36,-3.2,2240,0
5575,2020-03-10 14:40:09,49.3,1,43,-0.8,832,0
5576,2020-03-10 14:41:09,48.7,1,15,0.8,832,0
5577,2020-03-10 14:42:09,48.5,1,43,-0.6,800,0
5578,2020-03-10 14:43:09,48.6,1,6,-4.3,832,0
5579,2020-03-10 14:44:09,0.0,1,6,-4.3,832,0
5580,2020-03-11 11:06:07,0.0,0,0,5.3,0,0
5581,2020-03-11 11:07:12,0.0,0,0,5.3,0,0
5582,2020-03-11 11:08:12,0.0,0,0,5.3,0,0
5583,2020-03-12 10:38:55,49.2,1,0,5.3,1248,0
5584,2020-03-12 10:40:19,49.2,1,0,5.3,1056,0
5585,2020-03-12 10:41:19,49.2,1,0,5.3,1344,0
5586,2020-03-12 10:42:19,49.1,1,0,5.3,832,0
5587,2020-03-12 10:43:19,48.2,1,1,4.7,864,0
5588,2020-03-12 10:44:19,47.4,1,5,10.9,928,0
5589,2020-03-12 10:45:19,47.3,1,1,16.5,832,0
5590,2020-03-12 10:46:19,47.0,1,0,8.1,896,0
5591,2020-03-12 10:47:19,47.0,1,46,1.2,1856,0
5592,2020-03-12 10:48:19,47.3,1,9,2.1,1504,0
5593,2020-03-12 10:49:19,47.4,1,0,-3.5,832,0
5594,2020-03-12 10:50:19,47.7,1,0,-4.1,832,0
5595,2020-03-12 10:51:19,49.1,1,0,-3.2,832,0
5596,2020-03-12 10:52:19,50.2,1,0,-3.2,832,0
5597,2020-03-12 10:53:19,50.4,1,0,-2.5,832,0
5598,2020-03-12 10:54:19,50.1,1,0,-2.2,832,0
5599,2020-03-12 10:55:19,49.7,1,1,-1.7,832,0
5600,2020-03-12 10:56:19,49.8,1,20,2.2,832,0
5601,2020-03-12 10:57:19,49.3,1,10,4.9,1952,0
5602,2020-03-12 10:58:19,48.4,1,0,3.5,832,0
5603,2020-03-12 10:59:19,47.6,1,55,4.2,2336,0
5604,2020-03-12 11:00:19,46.8,1,33,3.4,1920,0
5605,2020-03-12 11:01:19,46.8,1,0,6.0,832,0
5606,2020-03-12 11:02:19,47.2,1,16,-0.4,896,0
5607,2020-03-12 11:03:19,47.3,1,16,-5.1,1952,0
5608,2020-03-12 11:04:19,47.4,1,15,-19.1,1568,0
5609,2020-03-12 11:05:19,47.4,1,13,-51.7,864,0
5610,2020-03-12 11:06:19,47.3,1,0,-55.6,832,0
5611,2020-03-12 11:07:19,47.3,1,0,-53.3,832,0
5612,2020-03-12 11:08:19,47.3,1,0,-51.6,832,0
5613,2020-03-12 11:09:19,47.5,1,0,-48.9,832,0
5614,2020-03-12 11:10:19,48.4,1,0,-47.9,832,0
5615,2020-03-12 11:11:19,49.2,1,0,-45.9,832,0
5616,2020-03-12 11:12:19,49.2,1,0,-45.1,832,0
5617,2020-03-12 11:13:19,49.2,1,0,-44.0,832,0
5618,2020-03-12 11:14:19,49.2,1,1,-43.4,832,0
5619,2020-03-12 11:15:19,49.2,1,0,-42.3,832,0
5620,2020-03-12 11:16:19,49.2,1,0,-41.8,832,0
5621,2020-03-12 11:17:19,49.2,1,0,-40.8,832,0
5622,2020-03-12 11:18:19,49.2,1,0,-40.6,832,0
5623,2020-03-12 11:19:19,49.2,1,0,-40.8,832,0
5624,2020-03-12 11:20:19,49.2,1,0,-41.2,832,0
5625,2020-03-12 11:21:19,49.2,1,0,-39.3,832,0
5626,2020-03-12 11:22:19,49.2,1,0,-38.9,832,0
5627,2020-03-12 11:23:19,49.2,1,1,-38.1,832,0
5628,2020-03-12 11:24:19,49.2,1,0,-37.9,832,0
5629,2020-03-12 11:25:19,49.1,1,5,4.5,832,0
5630,2020-03-12 11:26:19,48.7,1,2,16.4,832,0
5631,2020-03-12 11:27:19,48.5,1,34,28.4,2112,0
5632,2020-03-12 11:28:19,48.5,1,12,7.2,1216,0
5633,2020-03-12 11:29:19,48.9,1,2,2.1,896,0
5634,2020-03-12 11:30:19,49.2,1,2,2.1,864,0
5635,2020-03-12 11:50:47,49.2,1,0,7.0,1280,0
5636,2020-03-12 11:51:51,49.2,1,11,19.6,800,1
5637,2020-03-12 11:52:51,49.2,1,26,-13.1,2816,1
5638,2020-03-12 11:53:51,49.2,1,50,-9.2,2048,1
5639,2020-03-12 11:54:51,49.2,1,45,0.2,832,1
5640,2020-03-12 11:55:51,49.2,1,44,1.5,1728,1
5641,2020-03-12 11:56:51,49.3,1,29,7.5,3488,1
5642,2020-03-12 11:57:51,49.1,1,1,2.8,832,1
5643,2020-03-12 11:58:51,48.6,1,63,6.2,2720,1
5644,2020-03-12 11:59:51,48.2,1,73,14.1,2656,1
5645,2020-03-12 12:00:51,48.3,1,79,22.0,2944,1
5646,2020-03-12 12:01:51,48.0,1,76,15.8,2816,1
5647,2020-03-12 12:02:51,47.4,1,93,17.9,3392,1
5648,2020-03-12 12:03:51,47.5,1,93,20.2,3392,1
5649,2020-03-12 12:04:51,47.3,1,84,19.6,3104,1
5650,2020-03-12 12:05:51,47.3,1,86,18.6,3136,1
5651,2020-03-12 12:06:51,47.5,1,86,21.0,3168,1
5652,2020-03-12 12:07:51,47.9,1,92,11.2,3328,1
5653,2020-03-12 12:08:51,47.9,1,90,10.1,3232,1
5654,2020-03-12 12:09:51,46.9,1,91,11.5,3296,1
5655,2020-03-12 12:10:51,46.6,1,90,10.9,3264,1
5656,2020-03-12 12:11:51,46.8,1,92,16.2,3328,1
5657,2020-03-12 12:12:51,46.8,1,82,16.0,3008,1
5658,2020-03-12 12:13:51,46.8,1,90,16.6,3264,1
5659,2020-03-12 12:14:51,46.4,1,90,18.3,3232,1
5660,2020-03-12 12:15:51,45.8,1,94,26.4,3424,1
5661,2020-03-12 12:16:51,45.6,1,95,33.6,3424,1
5662,2020-03-12 12:17:51,45.8,1,95,37.2,3456,1
5663,2020-03-12 12:18:51,45.8,1,92,38.6,3328,1
5664,2020-03-12 12:19:51,45.8,1,90,41.2,3264,1
5665,2020-03-12 12:20:51,45.7,1,99,57.3,3616,1
5666,2020-03-12 12:21:51,45.5,1,100,54.4,3616,1
5667,2020-03-12 12:22:51,44.9,1,99,42.5,3584,1
5668,2020-03-12 12:23:51,44.1,1,97,30.8,3520,1
5669,2020-03-12 12:24:51,43.4,1,98,28.8,3552,1
5670,2020-03-12 12:25:51,43.7,1,88,25.3,3232,1
5671,2020-03-12 12:26:51,44.3,1,97,25.7,3520,1
5672,2020-03-12 12:27:51,43.9,1,9,34.7,800,1
5673,2020-03-12 12:28:51,43.4,1,0,35.0,832,1
5674,2020-03-12 12:29:51,43.5,1,0,35.3,832,1
5675,2020-03-12 12:30:51,43.7,1,0,35.5,832,1
5676,2020-03-12 12:31:51,43.7,1,0,35.5,832,1
5677,2020-03-12 12:32:51,43.6,1,0,36.0,832,1
5678,2020-03-12 12:33:51,43.4,1,0,36.1,832,1
5679,2020-03-12 12:34:51,43.2,1,0,36.4,832,1
5680,2020-03-12 12:35:51,43.2,1,0,36.6,832,1
5681,2020-03-12 12:36:51,0.0,1,11,64.7,1120,0
5682,2020-03-12 12:47:57,43.7,1,0,46.4,928,0
5683,2020-03-12 12:54:17,43.7,1,17,55.0,1760,1
5684,2020-03-12 12:55:21,43.7,1,89,50.4,3232,1
5685,2020-03-12 12:56:21,43.7,1,101,46.4,3680,1
5686,2020-03-12 12:57:21,44.1,1,102,30.9,3680,1
5687,2020-03-12 12:58:21,43.9,1,102,1.1,3680,1
5688,2020-03-12 12:59:21,42.9,1,101,2.1,3648,1
5689,2020-03-12 13:00:21,42.5,1,103,3.4,3712,1
5690,2020-03-12 13:01:21,42.5,1,96,3.2,3360,1
5691,2020-03-12 13:02:21,42.5,1,93,-6.0,3264,1
5692,2020-03-12 13:03:21,42.3,1,106,-3.3,3840,1
5693,2020-03-12 13:04:21,42.3,1,107,-3.7,3872,1
5694,2020-03-12 13:05:21,42.5,1,108,0.6,3904,1
5695,2020-03-12 13:06:21,42.5,1,104,6.0,3776,1
5696,2020-03-12 13:07:21,42.0,1,104,2.5,3776,1
5697,2020-03-12 13:08:21,41.8,1,105,3.2,3840,1
5698,2020-03-12 13:09:21,41.6,1,108,1.0,3904,1
5699,2020-03-12 13:10:21,41.1,1,105,4.2,3776,1
5700,2020-03-12 13:11:21,41.0,1,102,4.8,3712,1
5701,2020-03-12 13:12:21,40.9,1,57,5.4,1824,1
5702,2020-03-12 13:13:21,40.8,1,75,-2.6,2688,1
5703,2020-03-12 13:14:21,40.8,1,72,7.1,2624,1
5704,2020-03-12 13:15:21,40.9,1,75,9.8,2688,1
5705,2020-03-12 13:16:21,41.0,1,68,5.2,2432,1
5706,2020-03-12 13:17:21,40.7,1,95,3.8,3456,1
5707,2020-03-12 13:18:21,40.5,1,91,4.6,3328,1
5708,2020-03-12 13:19:21,40.8,1,83,8.4,2912,1
5709,2020-03-12 13:20:21,40.5,1,77,7.3,2816,1
5710,2020-03-12 13:21:21,40.5,1,74,5.5,2592,1
5711,2020-03-12 13:22:21,40.8,1,68,7.0,2496,1
5712,2020-03-12 13:23:21,40.8,1,16,6.2,832,1
5713,2020-03-12 13:24:21,40.6,1,0,6.1,832,1
5714,2020-03-12 13:30:30,42.0,1,0,2.1,832,1
5715,2020-03-12 13:36:07,42.0,1,59,12.0,2464,1
5716,2020-03-12 13:37:07,41.9,1,51,6.9,2432,1
5717,2020-03-12 13:38:07,41.4,1,54,1.6,1920,1
5718,2020-03-12 13:39:07,40.8,1,60,4.3,2240,1
5719,2020-03-12 13:40:07,40.5,1,44,5.8,2688,1
5720,2020-03-12 13:41:07,40.1,1,62,4.6,2304,1
5721,2020-03-12 13:42:07,40.0,1,72,11.8,2592,1
5722,2020-03-12 13:43:07,40.1,1,90,15.8,3264,1
5723,2020-03-12 13:44:07,40.5,1,92,18.5,3360,1
5724,2020-03-12 13:45:07,40.5,1,88,17.7,3200,1
5725,2020-03-12 13:46:07,39.9,1,75,21.4,2688,1
5726,2020-03-12 13:47:07,40.0,1,74,9.9,2688,1
5727,2020-03-12 13:48:07,39.7,1,76,12.3,2752,1
5728,2020-03-12 13:49:07,39.0,1,76,6.3,2752,1
5729,2020-03-12 13:50:07,39.2,1,51,4.9,2112,1
5730,2020-03-12 13:51:07,39.4,1,89,7.5,3232,1
5731,2020-03-12 13:52:07,39.4,1,96,10.0,3488,1
5732,2020-03-12 13:53:07,39.1,1,98,9.1,3584,1
5733,2020-03-12 13:54:07,38.9,1,97,9.5,3520,1
5734,2020-03-12 13:55:07,38.6,1,96,10.8,3488,1
5735,2020-03-12 13:56:07,38.1,1,97,14.1,3520,1
5736,2020-03-12 13:57:07,37.9,1,97,10.6,3520,1
5737,2020-03-12 13:58:07,38.1,1,96,8.8,3488,1
5738,2020-03-12 13:59:07,38.3,1,98,9.0,3552,1
5739,2020-03-12 14:00:07,37.7,1,95,5.0,3456,1
5740,2020-03-12 14:01:07,37.2,1,82,5.9,2976,1
5741,2020-03-12 14:02:07,37.2,1,84,-2.1,3264,1
5742,2020-03-12 14:03:07,37.2,1,103,6.9,3712,1
5743,2020-03-12 14:04:07,37.2,1,99,8.3,3616,1
5744,2020-03-12 14:05:07,37.2,1,98,8.2,3552,1
5745,2020-03-12 14:06:07,37.0,1,96,13.2,3520,1
5746,2020-03-12 14:07:07,36.7,1,97,44.2,3520,1
5747,2020-03-12 14:08:07,36.6,1,100,53.8,3616,1
5748,2020-03-12 14:09:07,36.2,1,73,50.3,2656,1
5749,2020-03-12 14:10:07,35.4,1,0,47.0,832,1
5750,2020-03-12 14:11:07,35.6,1,0,46.8,832,1
5751,2020-03-12 14:12:07,36.0,1,0,46.9,832,1
5752,2020-03-12 14:13:07,36.0,1,0,47.0,832,1
5753,2020-03-12 14:14:07,36.0,1,0,47.1,832,1
5754,2020-03-12 14:15:07,36.0,1,0,47.2,832,1
5755,2020-03-12 14:16:07,36.0,1,0,47.3,832,1
5756,2020-03-12 14:17:07,36.0,1,0,47.8,832,1
5757,2020-03-12 14:18:07,36.0,1,0,45.9,864,1
5758,2020-03-12 14:19:07,36.1,1,3,45.4,896,1
5759,2020-03-12 14:20:07,36.3,1,82,43.5,2912,1
5760,2020-03-12 14:21:07,36.4,1,94,43.3,3424,1
5761,2020-03-12 14:22:07,36.1,1,97,41.9,3520,1
5762,2020-03-12 14:23:07,35.6,1,100,41.8,3648,1
5763,2020-03-12 14:24:07,35.7,1,101,55.8,3648,1
5764,2020-03-12 14:25:07,36.7,1,98,58.0,3584,1
5765,2020-03-12 14:26:07,36.4,1,99,56.1,3616,1
5766,2020-03-12 14:27:07,35.3,1,101,58.3,3648,1
5767,2020-03-12 14:28:07,34.8,1,106,45.2,3840,1
5768,2020-03-12 14:29:07,34.8,1,106,45.2,3840,1
5769,2020-03-12 14:30:07,34.7,1,110,33.2,3968,1
5770,2020-03-12 14:31:07,34.3,1,100,26.7,3584,1
5771,2020-03-12 14:32:07,34.1,1,105,21.5,3840,1
5772,2020-03-12 14:33:07,34.6,1,108,19.5,4000,1
5773,2020-03-12 14:34:07,34.7,1,110,20.2,3968,1
5774,2020-03-12 14:35:07,34.2,1,90,24.2,3328,1
5775,2020-03-12 14:36:07,34.1,1,96,22.2,3456,1
5776,2020-03-12 14:37:07,34.2,1,91,17.4,3264,1
5777,2020-03-12 14:38:07,34.4,1,85,19.7,3104,1
5778,2020-03-12 14:39:07,34.3,1,99,22.8,3552,1
5779,2020-03-12 14:40:07,33.8,1,109,16.9,3968,1
5780,2020-03-12 14:41:07,33.9,1,108,19.0,3872,1
5781,2020-03-12 14:42:07,34.0,1,93,15.1,3360,1
5782,2020-03-12 14:43:07,33.8,1,81,15.2,2880,1
5783,2020-03-12 14:44:07,33.6,1,109,25.3,4000,1
5784,2020-03-12 14:45:07,33.1,1,74,18.5,2528,1
5785,2020-03-12 14:46:07,32.8,1,48,13.1,864,1
5786,2020-03-12 14:47:07,32.5,1,69,6.2,2368,1
5787,2020-03-12 14:48:07,32.3,1,50,3.9,2912,1
5788,2020-03-12 14:49:07,31.9,1,45,3.5,1824,1
5789,2020-03-12 14:50:07,31.4,1,0,5.1,832,1
5790,2020-03-12 14:51:07,31.6,1,0,5.4,832,1
5791,2020-03-12 14:52:07,32.4,1,0,5.6,832,1
5792,2020-03-12 14:53:07,32.9,1,0,14.2,864,1
5793,2020-03-12 14:56:13,32.8,1,4,10.5,832,1
5794,2020-03-12 14:57:13,32.3,1,17,7.0,2144,1
5795,2020-03-12 14:58:13,31.7,1,1,5.1,1536,1
5796,2020-03-12 14:59:13,31.4,1,0,2.7,832,1
5797,2020-03-12 15:00:13,31.3,1,0,2.8,960,1
5798,2020-03-12 15:01:13,31.5,1,4,-17.0,1024,1
5799,2020-03-12 15:02:13,31.7,1,6,-17.6,928,1
5800,2020-03-12 15:04:18,0.0,1,0,-17.1,0,0
5801,2020-03-12 16:23:31,0.0,1,0,-17.1,992,0
5802,2020-03-13 09:54:12,32.4,1,0,-17.1,1248,0
5803,2020-03-13 09:55:13,32.5,1,0,-17.1,1760,0
5804,2020-03-13 09:56:13,32.4,1,0,-17.1,2016,0
5805,2020-03-13 09:57:13,32.0,1,0,-17.1,832,0
5806,2020-03-13 09:58:13,31.8,1,1,7.8,864,0
5807,2020-03-13 09:59:13,32.3,1,0,-14.1,864,0
5808,2020-03-13 10:00:13,32.6,1,0,-13.9,864,0
5809,2020-03-13 10:01:13,32.8,1,0,-13.8,864,0
5810,2020-03-13 10:02:13,32.9,1,0,-13.6,832,0
5811,2020-03-13 10:03:13,32.9,1,3,-6.8,992,0
5812,2020-03-13 10:23:07,0.0,1,0,-6.4,1120,0
5813,2020-03-13 10:24:10,32.4,1,0,-6.4,864,0
5814,2020-03-13 10:25:10,32.6,1,0,-6.4,928,0
5815,2020-03-13 10:26:10,32.6,1,0,-6.4,832,0
5816,2020-03-13 10:27:10,32.5,1,0,-6.4,832,0
5817,2020-03-13 10:28:10,32.4,1,0,-6.4,832,0
5818,2020-03-13 10:29:10,32.6,1,0,-6.4,832,0
5819,2020-03-13 10:30:10,32.8,1,0,-6.4,832,0
5820,2020-03-13 10:31:10,32.9,1,0,-6.4,832,0
5821,2020-03-13 10:32:10,32.9,1,0,-6.4,1216,0
5822,2020-03-13 10:33:10,32.7,1,15,-167.9,928,0
5823,2020-03-13 10:34:10,32.4,1,33,-27.4,2208,0
5824,2020-03-13 10:35:10,32.2,1,66,-16.1,2784,0
5825,2020-03-13 10:36:10,31.6,1,25,-1.8,1440,0
5826,2020-03-13 10:37:10,31.3,1,48,-2.9,2048,0
5827,2020-03-13 10:38:10,31.6,1,53,0.0,3264,0
5828,2020-03-13 10:39:10,31.7,1,30,-6.5,1920,0
5829,2020-03-13 10:40:10,31.1,1,53,-3.6,3296,0
5830,2020-03-13 10:41:10,30.6,1,74,8.0,2752,0
5831,2020-03-13 10:42:10,30.3,1,36,1.0,800,0
5832,2020-03-13 10:43:10,29.8,1,83,8.7,3008,0
5833,2020-03-13 10:44:10,29.4,1,88,13.8,3232,0
5834,2020-03-13 10:45:10,29.4,1,80,27.4,2848,0
5835,2020-03-13 10:46:10,29.5,1,78,45.8,2848,0
5836,2020-03-13 10:47:10,29.9,1,74,47.8,2624,0
5837,2020-03-13 10:48:10,30.1,1,77,21.3,2816,0
5838,2020-03-13 10:49:10,29.7,1,88,12.0,3168,0
5839,2020-03-13 10:50:10,28.8,1,92,-12.1,3328,0
5840,2020-03-13 10:51:10,28.5,1,92,-11.3,3360,0
5841,2020-03-13 10:52:10,28.9,1,93,22.4,3328,0
5842,2020-03-13 10:53:10,28.6,1,95,13.5,3456,0
5843,2020-03-13 10:54:10,28.6,1,84,4.8,3040,0
5844,2020-03-13 10:55:10,28.6,1,27,4.9,1888,0
5845,2020-03-13 10:56:10,28.2,1,34,4.6,1216,0
5846,2020-03-13 10:57:10,27.9,1,60,2.8,2624,0
5847,2020-03-13 10:58:10,28.0,1,53,12.1,2208,0
5848,2020-03-13 10:59:10,28.6,1,33,-1.1,2176,0
5849,2020-03-13 11:00:10,29.1,1,72,-0.7,2624,0
5850,2020-03-13 11:01:10,29.0,1,0,2.4,1120,0
5851,2020-03-13 11:02:10,28.4,1,73,-7.2,2688,0
5852,2020-03-13 11:03:10,28.6,1,53,-3.3,1760,0
5853,2020-03-13 11:04:10,29.0,1,17,-2.6,2016,0
5854,2020-03-13 11:05:10,28.4,1,0,3.0,800,0
5855,2020-03-13 11:06:10,28.2,1,0,2.8,832,0
5856,2020-03-13 11:07:10,28.8,1,33,11.9,2176,0
5857,2020-03-13 11:08:10,29.2,1,36,8.3,2464,0
5858,2020-03-13 11:09:10,29.0,1,64,2.4,2304,0
5859,2020-03-13 11:10:10,28.7,1,60,3.0,2048,0
5860,2020-03-13 11:11:10,28.3,1,50,6.1,3328,0
5861,2020-03-13 11:12:10,27.9,1,57,9.6,832,0
5862,2020-03-13 11:13:10,27.6,1,0,5.5,832,0
5863,2020-03-13 11:14:10,27.6,1,1,5.6,832,0
5864,2020-03-13 11:19:12,55.7,1,4,2.3,864,1
5865,2020-03-13 11:20:12,55.8,1,0,15.6,832,0
5866,2020-03-13 11:21:12,56.6,1,0,14.0,832,0
5867,2020-03-13 11:22:12,0.0,1,1,13.9,0,0
5868,2020-03-13 11:30:30,0.0,1,0,13.9,896,0
5869,2020-03-13 11:31:32,57.6,1,12,4.6,2144,0
5870,2020-03-13 11:32:32,57.6,1,34,-2.8,1984,0
5871,2020-03-13 11:33:32,57.2,1,60,-3.1,2272,0
5872,2020-03-13 11:34:32,56.6,1,52,-3.6,1920,0
5873,2020-03-13 11:35:32,56.2,1,51,-4.2,1824,0
5874,2020-03-13 11:36:32,55.9,1,50,-2.8,2912,0
5875,2020-03-13 11:37:32,55.7,1,0,-2.9,960,0
5876,2020-03-13 11:38:32,55.8,1,0,-3.2,832,0
5877,2020-03-13 11:39:32,0.0,1,0,-3.5,0,0
5878,2020-03-13 11:43:10,56.4,1,2,-8.1,1536,0
5879,2020-03-13 11:54:21,56.4,1,0,40.9,832,0
5880,2020-03-13 11:55:21,56.4,1,0,21.1,832,0
5881,2020-03-13 11:56:21,56.4,1,1,20.7,1120,0
5882,2020-03-13 11:57:21,0.0,1,0,14.9,0,0
5883,2020-03-13 11:58:21,0.0,1,0,14.1,0,0
5884,2020-03-13 12:00:21,55.2,1,0,9.0,832,0
5885,2020-03-13 12:05:34,55.2,1,0,5.6,832,0
5886,2020-03-13 12:06:34,55.2,1,0,3.9,832,0
5887,2020-03-13 12:07:34,55.2,1,0,3.9,832,0
5888,2020-03-13 12:08:34,55.2,1,0,3.8,832,0
5889,2020-03-13 12:09:34,55.2,1,0,3.7,832,0
5890,2020-03-13 12:10:34,55.2,1,0,3.8,832,0
5891,2020-03-13 12:11:34,55.2,1,0,3.8,832,0
5892,2020-03-13 12:12:34,55.2,1,0,4.2,832,0
5893,2020-03-13 12:13:34,55.2,1,0,4.2,832,0
5894,2020-03-13 12:14:34,55.1,1,0,4.4,832,0
5895,2020-03-13 12:15:34,54.7,1,0,4.5,832,0
5896,2020-03-13 12:16:34,54.5,1,0,4.3,832,0
5897,2020-03-13 12:17:34,54.5,1,0,4.3,832,0
5898,2020-03-13 12:18:34,54.5,1,0,4.2,832,0
