i,dtime,fuellevel,ingection,speed,height,tachometer,refuel
781,2020-02-14 09:23:20,160.94230769230774,1,22,47.9,1192,1
782,2020-02-14 09:24:20,160.74230769230775,1,46,44.7,1091,1
783,2020-02-14 09:25:20,160.48461538461544,1,34,50.9,1264,1
784,2020-02-14 09:26:20,160.2538461538462,1,56,65.5,1302,1
785,2020-02-14 09:27:20,160.08076923076928,1,19,57.9,896,1
786,2020-02-14 09:28:20,159.7538461538462,1,31,50.8,1438,1
787,2020-02-14 09:29:20,159.50769230769237,1,21,50.3,1389,1
788,2020-02-14 09:30:20,159.18461538461543,1,0,54.5,1102,1
789,2020-02-14 09:31:20,158.9538461538462,1,9,57.3,1254,1
790,2020-02-14 09:32:20,158.7384615384616,1,30,55.9,1436,1
791,2020-02-14 09:33:20,158.50769230769237,1,16,56.5,1459,1
792,2020-02-14 09:34:20,158.24230769230775,1,49,66.2,1157,1
793,2020-02-14 09:35:20,158.05000000000004,1,50,62.3,1169,1
794,2020-02-14 09:36:20,157.85769230769236,1,41,55.0,999,1
795,2020-02-14 09:37:20,157.70000000000007,1,12,56.9,941,1
796,2020-02-14 09:38:20,157.5076923076924,1,26,55.4,1526,1
797,2020-02-14 09:39:20,157.31923076923084,1,53,64.5,1227,1
798,2020-02-14 09:40:20,157.12692307692313,1,42,65.1,938,1
799,2020-02-14 09:41:20,156.94615384615392,1,36,66.2,1180,1
800,2020-02-14 09:42:20,156.70769230769235,1,45,65.4,1029,1
801,2020-02-14 09:43:20,156.71538461538466,1,56,68.8,1310,1
802,2020-02-14 09:44:20,156.50769230769237,1,59,60.2,1376,1
803,2020-02-14 09:45:20,156.31923076923078,1,58,57.0,1380,1
804,2020-02-14 09:46:20,156.16153846153847,1,34,66.7,1166,1
805,2020-02-14 09:47:20,155.98846153846154,1,2,68.0,963,1
806,2020-02-14 09:48:20,155.8153846153846,1,62,68.2,1278,1
807,2020-02-14 09:49:20,155.64615384615385,1,25,69.0,1469,1
808,2020-02-14 09:50:20,155.4923076923077,1,5,65.8,876,1
809,2020-02-14 09:51:20,155.3576923076923,1,3,67.5,870,1
810,2020-02-14 09:52:20,155.2076923076923,1,0,68.8,1312,1
811,2020-02-14 11:38:18,155.0653846153846,1,0,85.3,875,0
812,2020-02-14 11:39:18,154.99615384615382,1,0,106.9,998,1
813,2020-02-14 11:40:18,154.86538461538458,1,0,109.8,1001,1
814,2020-02-14 11:41:18,154.76923076923077,1,0,108.2,874,1
815,2020-02-14 11:42:18,154.65000000000003,1,0,107.1,1254,1
816,2020-02-14 11:43:18,154.5423076923077,1,0,105.4,1601,1
817,2020-02-14 11:44:18,154.4423076923077,1,0,104.4,836,1
818,2020-02-14 11:45:18,154.38461538461542,1,0,102.4,873,1
819,2020-02-14 11:46:18,154.2923076923077,1,0,101.6,877,1
820,2020-02-14 11:47:18,154.20384615384617,1,0,100.1,876,1
821,2020-02-14 11:48:18,154.09230769230774,1,0,98.9,873,1
822,2020-02-14 11:49:18,153.98076923076928,1,0,95.9,874,1
823,2020-02-14 11:50:18,153.91538461538465,1,0,94.7,874,1
824,2020-02-14 11:51:18,153.8461538461539,1,0,93.2,874,1
825,2020-02-14 11:52:18,153.7807692307693,1,0,92.1,875,1
826,2020-02-14 11:53:18,153.71923076923085,1,0,90.7,874,1
827,2020-02-14 11:54:18,153.6576923076924,1,0,90.3,874,1
828,2020-02-14 11:55:18,153.59230769230777,1,0,89.8,875,1
829,2020-02-14 11:56:18,153.52692307692317,1,0,89.7,873,1
830,2020-02-14 11:57:18,153.46923076923088,1,0,87.9,874,1
831,2020-02-14 11:58:18,153.4076923076924,1,0,86.7,874,1
832,2020-02-14 11:59:18,153.34615384615395,1,0,84.6,875,1
833,2020-02-14 12:00:18,153.28846153846166,1,0,83.9,874,1
834,2020-02-14 12:01:18,153.2346153846155,1,0,82.5,872,1
835,2020-02-14 12:02:18,153.17307692307702,1,0,82.2,875,1
836,2020-02-14 12:03:18,153.1076923076924,1,0,81.1,876,1
837,2020-02-14 12:04:18,153.023076923077,1,0,80.7,874,1
838,2020-02-14 12:05:18,152.9423076923078,1,0,81.4,874,1
839,2020-02-14 12:06:18,152.83846153846164,1,0,81.8,875,1
840,2020-02-14 12:07:18,152.7500000000001,1,0,81.7,874,1
841,2020-02-14 12:08:18,152.62307692307704,1,0,81.6,873,1
842,2020-02-14 12:09:18,152.51538461538473,1,0,80.5,876,1
843,2020-02-14 12:10:18,152.3769230769232,1,0,79.6,876,1
844,2020-02-14 12:11:18,152.23846153846165,1,0,78.7,875,1
845,2020-02-14 12:12:18,152.09615384615398,1,0,78.4,872,1
846,2020-02-14 12:13:18,151.88846153846166,1,0,77.8,874,1
847,2020-02-14 12:14:18,151.7269230769232,1,0,77.6,877,1
848,2020-02-14 12:15:18,151.58076923076936,1,3,65.6,916,1
849,2020-02-14 12:16:18,151.38461538461553,1,36,56.2,1018,1
850,2020-02-14 12:17:18,151.18461538461554,1,2,51.4,872,1
851,2020-02-14 12:18:18,150.98846153846168,1,40,59.3,1482,1
852,2020-02-14 12:19:18,150.62692307692322,1,0,60.2,1378,1
853,2020-02-14 12:20:18,150.43076923076939,1,0,59.4,880,1
854,2020-02-14 12:21:18,150.16538461538477,1,53,52.6,1295,1
855,2020-02-14 12:22:18,149.9692307692309,1,66,49.5,1066,1
856,2020-02-14 12:23:18,149.6769230769232,1,64,49.1,1050,1
857,2020-02-14 12:24:18,149.49230769230783,1,41,50.2,864,1
858,2020-02-14 12:25:18,149.21538461538475,1,50,51.5,1181,1
859,2020-02-14 12:26:18,148.9384615384617,1,0,54.8,876,1
860,2020-02-14 12:27:18,148.66538461538477,1,33,53.4,1706,1
861,2020-02-14 12:28:18,148.3692307692309,1,62,47.9,1451,1
862,2020-02-14 12:29:18,148.14230769230784,1,2,46.2,863,1
863,2020-02-14 12:30:18,147.87307692307706,1,0,47.5,877,1
864,2020-02-14 12:31:18,147.62692307692325,1,12,47.3,1169,1
865,2020-02-14 12:32:18,147.39615384615402,1,11,47.8,859,1
866,2020-02-14 12:33:18,147.11538461538478,1,49,47.4,961,1
867,2020-02-14 12:34:18,146.90000000000015,1,58,47.8,1353,1
868,2020-02-14 12:35:18,146.6615384615386,1,47,61.4,1156,1
869,2020-02-14 12:36:18,146.46538461538478,1,16,54.1,875,1
870,2020-02-14 12:37:18,146.20769230769244,1,27,50.9,1318,1
871,2020-02-14 12:38:18,146.0115384615386,1,18,50.6,1179,1
872,2020-02-14 12:39:18,145.8269230769232,1,3,56.1,1437,1
873,2020-02-14 12:40:18,145.58461538461552,1,0,57.7,879,1
874,2020-02-14 12:41:18,145.3269230769232,1,10,54.7,915,1
875,2020-02-14 12:42:18,145.11538461538473,1,29,51.2,1448,1
876,2020-02-14 12:43:18,144.8846153846155,1,0,53.1,837,1
877,2020-02-14 12:44:18,144.66153846153858,1,48,62.7,1627,1
878,2020-02-14 12:45:18,144.61923076923088,1,50,62.2,1544,1
879,2020-02-14 12:46:18,144.43076923076936,1,57,49.7,1328,1
880,2020-02-14 12:47:18,144.21538461538472,1,14,52.4,1001,1
881,2020-02-14 12:48:18,143.97307692307706,1,2,53.7,873,1
882,2020-02-14 12:49:18,143.83461538461552,1,68,55.9,1581,1
883,2020-02-14 12:50:18,143.58846153846167,1,46,57.1,1075,1
884,2020-02-14 12:51:18,143.43846153846167,1,52,58.7,1197,1
885,2020-02-14 12:52:18,143.2846153846155,1,60,60.3,1410,1
886,2020-02-14 12:53:18,143.12307692307706,1,59,52.1,1396,1
887,2020-02-14 12:54:18,142.98461538461552,1,68,45.9,1552,1
888,2020-02-14 12:55:18,142.7769230769232,1,8,49.3,876,1
889,2020-02-14 12:56:18,142.63076923076937,1,20,47.6,1412,1
890,2020-02-14 12:57:18,142.45384615384629,1,18,53.1,1377,1
891,2020-02-14 12:58:18,142.28846153846166,1,2,55.5,883,1
892,2020-02-14 12:59:18,142.14615384615396,1,0,59.3,877,1
893,2020-02-14 13:00:18,141.9769230769232,1,1,59.9,882,1
894,2020-02-14 13:01:18,141.81538461538477,1,0,60.0,1001,1
895,2020-02-14 13:02:18,141.63846153846168,1,0,60.3,999,1
896,2020-02-14 13:03:18,141.5269230769232,1,0,60.9,1001,1
897,2020-02-14 13:04:18,141.35769230769245,1,0,61.3,998,1
898,2020-02-14 13:05:18,141.24230769230783,1,0,61.6,999,1
899,2020-02-14 13:06:18,141.14230769230784,1,0,61.9,999,1
900,2020-02-14 13:07:18,141.00769230769245,1,0,62.6,1001,1
901,2020-02-14 13:08:18,140.9192307692309,1,0,63.0,1000,1
902,2020-02-14 13:09:18,140.79615384615397,1,0,63.5,1000,1
903,2020-02-14 13:10:18,140.69230769230782,1,0,63.8,998,1
904,2020-02-14 13:11:18,140.54230769230782,1,1,64.1,999,1
905,2020-02-14 13:12:18,140.38846153846166,1,0,64.2,1002,1
906,2020-02-14 13:13:18,140.3076923076924,1,0,64.6,1000,1
907,2020-02-14 13:14:18,140.20384615384626,1,0,64.6,1000,1
908,2020-02-14 13:15:18,140.0076923076924,1,0,65.0,999,1
909,2020-02-14 13:16:18,139.86153846153854,1,0,65.1,1000,1
910,2020-02-14 13:17:18,139.6576923076924,1,0,65.1,998,1
911,2020-02-14 13:18:18,139.46923076923085,1,0,65.2,1000,1
912,2020-02-14 13:19:18,139.27307692307699,1,11,53.7,918,1
913,2020-02-14 13:20:18,139.13461538461544,1,22,45.6,981,1
914,2020-02-14 13:21:18,138.9384615384616,1,15,38.0,1579,1
915,2020-02-14 13:22:18,138.72692307692316,1,29,51.8,856,1
916,2020-02-14 13:23:18,138.51153846153855,1,24,59.0,841,1
917,2020-02-14 13:24:18,138.3153846153847,1,0,60.4,874,1
918,2020-02-14 13:25:18,138.09230769230777,1,57,53.8,1355,1
919,2020-02-14 13:26:18,137.88461538461544,1,64,44.1,1045,1
920,2020-02-14 13:27:18,137.60000000000008,1,63,47.1,1022,1
921,2020-02-14 13:28:18,137.373076923077,1,42,50.1,870,1
922,2020-02-14 13:29:18,137.21923076923085,1,61,50.4,2069,1
923,2020-02-14 13:30:18,136.98461538461547,1,49,49.8,1160,1
924,2020-02-14 13:31:18,136.7576923076924,1,48,44.4,1102,1
925,2020-02-14 13:32:18,136.53461538461548,1,1,36.5,873,1
926,2020-02-14 13:33:18,136.373076923077,1,18,36.9,1667,1
927,2020-02-14 13:34:18,136.1269230769232,1,64,46.1,1528,1
928,2020-02-14 13:35:18,135.93846153846167,1,61,49.8,1458,1
929,2020-02-14 13:36:18,135.69615384615398,1,50,51.6,1121,1
930,2020-02-14 13:37:18,135.51153846153858,1,21,47.5,1161,1
931,2020-02-14 13:38:18,135.31538461538474,1,25,43.1,1191,1
932,2020-02-14 13:39:18,135.1192307692309,1,22,41.7,1490,1
933,2020-02-14 13:40:18,134.8692307692309,1,0,49.8,874,1
934,2020-02-14 13:41:18,134.71538461538475,1,0,49.6,1618,1
935,2020-02-14 13:42:18,134.48076923076937,1,4,55.4,862,1
936,2020-02-14 13:43:18,134.3269230769232,1,1,53.9,855,1
937,2020-02-14 13:44:18,134.146153846154,1,0,53.8,882,1
938,2020-02-14 13:45:18,134.00000000000017,1,0,56.5,874,1
939,2020-02-14 13:46:18,133.7653846153848,1,18,48.0,919,1
940,2020-02-14 13:55:06,133.58846153846167,1,31,62.4,1654,1
941,2020-02-14 13:56:06,133.396153846154,1,46,62.1,1074,1
942,2020-02-14 13:57:06,133.2307692307694,1,51,68.7,1173,1
943,2020-02-14 13:58:06,133.03461538461553,1,59,55.7,1400,1
944,2020-02-14 13:59:06,132.8730769230771,1,19,55.1,883,1
945,2020-02-14 14:00:06,132.70769230769247,1,0,54.0,873,1
946,2020-02-14 14:01:06,132.59230769230786,1,13,52.4,1220,1
947,2020-02-14 14:02:06,132.38461538461553,1,55,51.2,1558,1
948,2020-02-14 14:03:06,132.08461538461555,1,43,53.2,1421,1
949,2020-02-14 14:04:06,131.90384615384633,1,0,56.1,834,1
950,2020-02-14 14:05:06,131.7076923076925,1,20,56.2,898,1
951,2020-02-14 14:06:06,131.50384615384633,1,55,56.4,1276,1
952,2020-02-14 14:07:06,131.26923076923094,1,72,53.9,1680,1
953,2020-02-14 14:08:06,131.0807692307694,1,66,54.1,1549,1
954,2020-02-14 14:09:06,130.8884615384617,1,38,63.3,866,1
955,2020-02-14 14:10:06,130.71923076923093,1,1,66.4,873,1
956,2020-02-14 14:11:06,130.51923076923092,1,39,62.8,1351,1
957,2020-02-14 14:12:06,130.31538461538477,1,23,60.6,1097,1
958,2020-02-14 14:13:06,130.13846153846168,1,0,59.6,874,1
959,2020-02-14 14:14:06,129.95769230769247,1,39,57.1,1307,1
960,2020-02-14 14:15:06,129.79615384615403,1,44,56.1,1500,1
961,2020-02-14 14:16:06,129.56923076923093,1,2,59.7,1112,1
962,2020-02-14 14:17:06,129.31923076923093,1,3,64.5,890,1
963,2020-02-14 14:18:06,129.0807692307694,1,0,64.4,874,1
964,2020-02-14 14:19:06,128.81923076923093,1,0,63.8,873,1
965,2020-02-14 14:20:06,128.59615384615398,1,0,63.2,874,1
966,2020-02-14 14:21:06,128.38076923076937,1,0,63.6,876,1
967,2020-02-14 14:22:06,128.19230769230782,1,1,63.8,874,1
968,2020-02-14 14:23:06,127.98846153846168,1,0,64.1,874,1
969,2020-02-14 14:24:06,127.79230769230783,1,0,63.9,875,1
970,2020-02-14 14:25:06,127.59615384615398,1,0,64.2,877,1
971,2020-02-14 14:26:06,127.39230769230784,1,1,67.1,868,1
972,2020-02-14 14:34:08,127.2115384615386,1,1,46.8,0,1
973,2020-03-03 06:11:39,127.06538461538474,1,0,64.9,877,0
974,2020-03-03 06:12:40,126.93846153846167,1,0,64.9,879,1
975,2020-03-03 06:13:40,126.77307692307704,1,0,64.9,874,1
976,2020-03-03 06:14:40,126.59615384615397,1,0,64.9,877,1
977,2020-03-03 06:15:40,126.4192307692309,1,0,64.9,875,1
978,2020-03-03 06:16:40,126.25000000000013,1,0,64.9,873,1
979,2020-03-03 06:17:40,126.08076923076935,1,0,64.9,873,1
980,2020-03-03 06:18:40,125.91538461538472,1,0,64.9,875,1
981,2020-03-03 06:19:40,125.75384615384627,1,0,64.9,877,1
982,2020-03-03 06:20:40,125.60000000000012,1,0,64.9,875,1
983,2020-03-03 06:21:40,125.45000000000012,1,0,64.9,873,1
984,2020-03-03 06:22:40,125.30000000000011,1,0,64.9,876,1
985,2020-03-03 06:23:40,125.19230769230779,1,0,64.9,871,1
986,2020-03-03 06:24:40,125.05384615384625,1,0,64.9,876,1
987,2020-03-03 06:25:40,125.0153846153847,1,0,64.9,1219,1
988,2020-03-03 06:27:06,124.98076923076934,1,0,98.3,1362,1
989,2020-03-03 06:28:06,124.95000000000012,1,0,92.7,875,1
990,2020-03-03 06:29:06,124.9192307692309,1,0,92.2,875,1
991,2020-03-03 06:30:06,124.88846153846167,1,0,91.2,874,1
992,2020-03-03 06:31:06,124.85769230769246,1,0,89.6,875,1
993,2020-03-03 06:32:06,124.83461538461553,1,0,89.3,873,1
994,2020-03-03 06:33:06,124.81153846153862,1,0,89.1,875,1
995,2020-03-03 06:34:06,124.79230769230784,1,0,87.7,873,1
996,2020-03-03 06:35:06,124.77307692307707,1,0,86.4,876,1
997,2020-03-03 06:36:06,124.75769230769245,1,0,85.4,873,1
998,2020-03-03 06:37:06,124.746153846154,1,0,84.6,874,1
999,2020-03-03 06:38:06,124.73461538461555,1,0,83.9,874,1
1000,2020-03-03 06:39:06,124.7230769230771,1,0,82.5,874,1
1001,2020-03-03 06:40:06,124.71153846153865,1,0,81.8,872,1
1002,2020-03-03 06:41:06,124.72307692307712,1,0,80.1,873,1
1003,2020-03-03 06:42:06,124.73461538461558,1,0,79.6,874,1
1004,2020-03-03 06:43:06,124.74230769230788,1,0,79.3,877,1
1005,2020-03-03 06:44:06,124.75000000000017,1,0,79.0,874,1
1006,2020-03-03 06:45:06,124.75769230769248,1,0,77.5,874,1
1007,2020-03-03 06:46:06,124.76153846153862,1,0,76.3,875,1
1008,2020-03-03 06:47:06,124.75769230769248,1,0,75.0,874,1
1009,2020-03-03 06:48:06,124.75384615384633,1,0,74.3,1349,1
1010,2020-03-03 06:49:06,124.75000000000017,1,1,73.0,874,1
1011,2020-03-03 06:50:06,124.74230769230788,1,0,72.7,874,1
1012,2020-03-03 06:51:06,124.73076923076943,1,0,72.3,875,1
1013,2020-03-03 06:52:06,124.71923076923098,1,0,71.8,875,1
1014,2020-03-03 06:53:06,124.67692307692326,1,0,70.9,875,1
1015,2020-03-03 06:54:06,124.63461538461556,1,0,70.6,874,1
1016,2020-03-03 06:55:06,124.58461538461555,1,0,70.3,877,1
1017,2020-03-03 06:56:06,124.51538461538478,1,0,69.2,877,1
1018,2020-03-03 06:57:06,124.50384615384631,1,0,67.6,874,1
1019,2020-03-03 06:58:06,124.42307692307708,1,0,67.4,876,1
1020,2020-03-03 06:59:06,124.35769230769246,1,0,67.4,877,1
1021,2020-03-03 07:00:06,124.3115384615386,1,0,67.4,875,1
1022,2020-03-03 07:01:06,124.21153846153858,1,0,66.6,874,1
1023,2020-03-03 07:02:06,124.08076923076935,1,0,66.4,875,1
1024,2020-03-03 07:03:06,123.95384615384627,1,0,65.7,877,1
1025,2020-03-03 07:04:06,123.80000000000011,1,0,65.7,877,1
1026,2020-03-03 07:05:06,123.65769230769241,1,2,61.8,872,1
1027,2020-03-03 07:06:06,123.53076923076932,1,45,60.5,1533,1
1028,2020-03-03 07:07:06,123.3653846153847,1,45,54.6,1522,1
1029,2020-03-03 07:08:06,123.22692307692317,1,41,44.9,1382,1
1030,2020-03-03 07:09:06,123.03076923076932,1,0,44.9,1510,1
1031,2020-03-03 07:10:06,122.79615384615394,1,0,51.7,875,1
1032,2020-03-03 07:11:06,122.58461538461549,1,0,63.9,874,1
1033,2020-03-03 07:12:06,122.37692307692318,1,72,54.6,1690,1
1034,2020-03-03 07:13:06,122.10384615384625,1,69,50.7,1613,1
1035,2020-03-03 07:14:06,121.86538461538473,1,68,52.1,1585,1
1036,2020-03-03 07:15:06,121.65384615384626,1,56,50.9,1285,1
1037,2020-03-03 07:16:06,121.47692307692319,1,58,47.5,1358,1
1038,2020-03-03 07:17:06,121.27692307692317,1,63,49.1,1450,1
1039,2020-03-03 07:18:06,121.0500000000001,1,0,50.4,874,1
1040,2020-03-03 07:19:06,120.8076923076924,1,10,48.7,1194,1
1041,2020-03-03 07:20:06,120.46153846153857,1,8,48.2,891,1
1042,2020-03-03 07:21:06,120.21923076923086,1,47,49.6,1132,1
1043,2020-03-03 07:22:06,120.04230769230779,1,49,44.2,1133,1
1044,2020-03-03 07:23:06,119.79230769230779,1,44,61.6,1444,1
1045,2020-03-03 07:24:06,119.60384615384625,1,39,60.9,1330,1
1046,2020-03-03 07:25:06,119.37692307692319,1,29,56.6,1480,1
1047,2020-03-03 07:26:06,119.10769230769242,1,0,53.6,874,1
1048,2020-03-03 07:27:06,118.90384615384627,1,5,55.8,1201,1
1049,2020-03-03 07:28:06,118.68461538461551,1,5,60.2,1035,1
1050,2020-03-03 07:29:06,118.43846153846167,1,0,55.9,1177,1
1051,2020-03-03 07:30:06,118.22307692307703,1,15,51.2,1643,1
1052,2020-03-03 07:31:06,118.03846153846166,1,23,54.1,1247,1
1053,2020-03-03 07:32:06,117.8346153846155,1,18,54.6,998,1
1054,2020-03-03 07:33:06,117.66923076923088,1,50,63.4,1165,1
1055,2020-03-03 07:34:06,118.40384615384626,1,41,52.2,972,1
1056,2020-03-03 07:35:06,120.48076923076934,1,41,45.6,967,1
1057,2020-03-03 07:36:06,123.73076923076934,1,18,47.0,890,1
1058,2020-03-03 07:37:06,128.22307692307703,1,22,47.5,1009,1
1059,2020-03-03 07:38:06,133.5000000000001,1,24,46.5,1430,1
1060,2020-03-03 07:39:06,138.8346153846155,1,56,53.5,1322,1
1061,2020-03-03 07:40:06,144.1346153846155,1,65,55.7,1475,1
1062,2020-03-03 07:41:06,149.38846153846163,1,49,53.5,1240,1
1063,2020-03-03 07:42:06,154.64615384615394,1,6,56.7,883,1
1064,2020-03-03 07:43:06,159.8846153846155,1,0,56.1,874,1
1065,2020-03-03 07:44:06,165.123076923077,1,0,55.3,875,1
1066,2020-03-03 07:45:06,170.43846153846167,1,0,55.1,874,1
1067,2020-03-03 07:46:06,175.8269230769232,1,0,55.1,875,1
1068,2020-03-03 07:47:06,181.13846153846168,1,1,54.8,999,1
1069,2020-03-03 07:48:06,186.39615384615402,1,1,54.8,998,1
1070,2020-03-03 07:49:06,191.65384615384633,1,0,54.2,1000,1
1071,2020-03-03 07:50:06,196.90769230769249,1,0,54.2,998,1
1072,2020-03-03 07:51:06,202.18076923076939,1,11,51.4,788,1
1073,2020-03-03 07:52:06,207.46923076923093,1,65,43.6,1480,1
1074,2020-03-03 07:53:06,212.75000000000017,1,73,42.7,1671,1
1075,2020-03-03 07:54:06,218.06923076923096,1,7,49.3,918,1
1076,2020-03-03 07:55:06,223.40769230769249,1,0,53.6,875,1
1077,2020-03-03 07:56:06,228.74615384615404,1,28,49.3,917,1
1078,2020-03-03 07:57:06,234.04230769230787,1,11,52.0,1229,1
1079,2020-03-03 07:58:06,239.34230769230788,1,16,52.8,1171,1
1080,2020-03-03 07:59:06,244.63846153846174,1,2,52.7,1152,1
1081,2020-03-03 08:00:06,249.0076923076925,1,4,47.2,890,1
1082,2020-03-03 08:01:06,252.09230769230788,1,0,49.0,873,1
1083,2020-03-03 08:02:06,254.03846153846172,1,0,48.4,875,1
1084,2020-03-03 08:03:06,254.71923076923093,1,0,48.5,875,1
1085,2020-03-03 08:04:06,254.65384615384633,1,0,49.2,874,1
1086,2020-03-03 08:05:06,254.596153846154,1,0,49.8,876,1
1087,2020-03-03 08:06:06,254.49230769230783,1,0,50.6,873,1
1088,2020-03-03 08:07:06,254.31538461538474,1,0,50.9,875,1
1089,2020-03-03 08:08:06,254.15384615384625,1,0,51.1,873,1
1090,2020-03-03 08:09:06,254.0000000000001,1,0,51.2,875,1
1091,2020-03-03 08:10:06,253.89615384615396,1,1,51.8,874,1
1092,2020-03-03 08:11:06,253.73846153846165,1,0,52.0,874,1
1093,2020-03-03 08:12:06,253.60384615384626,1,0,52.0,873,1
1094,2020-03-03 08:13:06,253.45384615384623,1,0,52.2,875,1
1095,2020-03-03 08:14:06,253.33461538461546,1,0,52.9,874,1
1096,2020-03-03 08:15:06,253.1576923076924,1,11,52.5,1469,1
1097,2020-03-03 08:16:06,252.98461538461547,1,11,57.7,871,1
1098,2020-03-03 08:17:06,252.79615384615394,1,11,49.5,872,1
1099,2020-03-03 08:18:06,252.6000000000001,1,41,44.7,910,1
1100,2020-03-03 08:19:06,252.39230769230784,1,41,46.5,1271,1
1101,2020-03-03 08:20:06,252.15769230769243,1,21,48.6,872,1
1102,2020-03-03 08:21:06,251.9769230769232,1,41,47.2,1569,1
1103,2020-03-03 08:22:06,251.76153846153858,1,65,46.9,1532,1
1104,2020-03-03 08:23:06,251.54230769230782,1,69,43.6,1614,1
1105,2020-03-03 08:24:06,251.3076923076924,1,65,46.7,1531,1
1106,2020-03-03 08:25:06,251.10769230769242,1,4,45.4,1090,1
1107,2020-03-03 08:26:06,250.93461538461548,1,0,45.8,874,1
1108,2020-03-03 08:27:06,250.75384615384627,1,47,45.8,1542,1
1109,2020-03-03 08:28:06,250.55000000000013,1,62,39.5,1451,1
1110,2020-03-03 08:29:06,250.33461538461552,1,35,42.2,1267,1
1111,2020-03-03 08:30:06,250.0269230769232,1,53,41.7,1245,1
1112,2020-03-03 08:31:06,249.74615384615396,1,26,44.4,997,1
1113,2020-03-03 08:32:06,249.51923076923092,1,51,55.1,1042,1
1114,2020-03-03 08:33:06,249.32307692307705,1,34,47.1,1115,1
1115,2020-03-03 08:34:06,249.10000000000016,1,32,49.9,1584,1
1116,2020-03-03 08:35:06,248.89230769230787,1,1,48.1,875,1
1117,2020-03-03 08:36:06,248.6230769230771,1,12,49.4,845,1
1118,2020-03-03 08:37:06,248.38846153846168,1,0,54.8,1470,1
1119,2020-03-03 08:38:06,248.1307692307694,1,16,52.4,1336,1
1120,2020-03-03 08:39:06,247.86923076923097,1,1,48.3,848,1
1121,2020-03-03 08:40:06,247.56538461538483,1,11,53.9,878,1
1122,2020-03-03 08:41:06,247.33846153846173,1,16,48.2,925,1
1123,2020-03-03 08:42:06,247.10384615384632,1,59,58.7,1087,1
1124,2020-03-03 08:43:06,246.92692307692323,1,64,49.8,1242,1
1125,2020-03-03 08:44:06,246.7038461538463,1,37,51.4,860,1
1126,2020-03-03 08:45:06,246.49615384615396,1,46,43.9,1529,1
1127,2020-03-03 08:46:06,246.32307692307705,1,17,48.5,1130,1
1128,2020-03-03 08:47:06,246.08846153846164,1,63,49.5,1013,1
1129,2020-03-03 08:48:06,245.88461538461553,1,61,55.4,1320,1
1130,2020-03-03 08:49:06,245.68076923076936,1,0,57.1,860,1
1131,2020-03-03 08:50:06,245.48846153846168,1,69,55.3,1535,1
1132,2020-03-03 08:51:06,245.26538461538473,1,67,50.8,1557,1
1133,2020-03-03 08:52:06,245.01538461538473,1,69,53.7,1591,1
1134,2020-03-03 08:53:06,244.7692307692309,1,15,61.4,867,1
1135,2020-03-03 08:54:06,244.55000000000013,1,33,59.3,899,1
1136,2020-03-03 08:55:06,244.34230769230777,1,15,54.4,1495,1
1137,2020-03-03 08:56:06,244.18461538461548,1,26,53.3,1149,1
1138,2020-03-03 08:57:06,244.00384615384627,1,1,55.6,1148,1
1139,2020-03-03 08:58:06,243.8115384615386,1,3,55.6,1071,1
1140,2020-03-03 08:59:06,243.68076923076936,1,0,61.6,1001,1
1141,2020-03-03 09:00:06,243.5192307692309,1,0,62.1,875,1
1142,2020-03-03 09:01:06,243.3769230769232,1,0,63.3,876,1
1143,2020-03-03 09:02:06,243.27307692307704,1,0,63.4,876,1
1144,2020-03-03 09:03:06,243.15000000000012,1,0,64.9,872,1
1145,2020-03-03 09:04:06,243.0576923076924,1,0,65.5,872,1
1146,2020-03-03 09:05:06,242.9653846153847,1,0,65.3,875,1
1147,2020-03-03 09:06:06,242.88846153846163,1,0,65.1,874,1
1148,2020-03-03 09:07:06,242.81153846153853,1,0,65.9,874,1
1149,2020-03-03 09:08:06,242.7923076923078,1,0,65.7,876,1
1150,2020-03-03 09:09:06,242.7153846153847,1,0,66.5,878,1
1151,2020-03-03 09:10:06,242.6500000000001,1,0,67.1,875,1
1152,2020-03-03 09:11:06,242.55000000000013,1,0,67.2,875,1
1153,2020-03-03 09:12:06,242.4846153846155,1,0,67.0,875,1
1154,2020-03-03 09:13:06,242.40769230769243,1,0,67.0,874,1
1155,2020-03-03 09:14:06,242.3076923076924,1,0,67.4,874,1
1156,2020-03-03 09:15:06,242.2076923076924,1,0,67.8,874,1
1157,2020-03-03 09:16:06,242.09615384615395,1,0,68.2,876,1
1158,2020-03-03 09:17:06,241.9692307692309,1,0,68.5,876,1
1159,2020-03-03 09:18:06,241.85769230769242,1,0,69.3,875,1
1160,2020-03-03 09:19:06,241.73846153846168,1,11,40.6,1018,1
1161,2020-03-03 09:20:06,241.55000000000015,1,5,55.6,1167,1
1162,2020-03-03 09:21:06,241.3807692307694,1,1,56.2,877,1
1163,2020-03-03 09:22:06,241.23846153846168,1,0,56.0,874,1
1164,2020-03-03 09:23:06,241.08076923076936,1,54,53.8,1261,1
1165,2020-03-03 09:24:06,240.91153846153858,1,18,63.7,866,1
1166,2020-03-03 09:25:06,240.69230769230782,1,6,66.2,875,1
1167,2020-03-03 09:26:06,240.49615384615402,1,49,65.7,1704,1
1168,2020-03-03 09:27:06,240.2615384615386,1,61,59.6,1451,1
1169,2020-03-03 09:28:06,240.09230769230783,1,64,57.2,1492,1
