i,dtime,fuellevel,ingection,speed,height,tachometer,refuel
42643,2020-01-24 15:03:18,,1,77,34.0,2848,0
42644,2020-01-24 15:03:26,,1,86,35.5,3136,0
4128,2020-01-24 15:03:33,59.3,1,87,32.9,3168,0
42645,2020-01-24 15:03:49,,1,88,32.6,3232,0
42646,2020-01-24 15:03:55,,1,88,33.0,3232,0
42647,2020-01-24 15:04:02,,1,89,33.5,3264,0
42648,2020-01-24 15:04:08,,1,90,33.7,3296,0
42649,2020-01-24 15:04:15,,1,90,33.7,3296,0
42650,2020-01-24 15:04:20,,1,88,32.9,3200,0
42651,2020-01-24 15:04:27,,1,88,32.1,3200,0
4129,2020-01-24 15:04:33,59.1,1,89,31.0,3264,0
42652,2020-01-24 15:04:40,,1,91,30.0,3296,0
42653,2020-01-24 15:04:46,,1,90,29.3,3296,0
42654,2020-01-24 15:04:52,,1,89,29.2,3200,0
42655,2020-01-24 15:04:58,,1,87,30.7,3168,0
42656,2020-01-24 15:05:05,,1,87,32.7,3168,0
42657,2020-01-24 15:05:12,,1,85,34.0,3104,0
42658,2020-01-24 15:05:18,,1,87,33.7,3136,0
42659,2020-01-24 15:05:27,,1,81,31.3,3008,0
4130,2020-01-24 15:05:33,58.9,1,85,30.4,3136,0
42660,2020-01-24 15:05:39,,1,88,30.2,3232,0
42661,2020-01-24 15:05:44,,1,89,29.8,3264,0
42662,2020-01-24 15:06:12,,1,90,28.6,3296,0
42663,2020-01-24 15:06:15,,1,91,27.1,3264,0
42664,2020-01-24 15:06:26,,1,91,21.8,3296,0
4131,2020-01-24 15:06:33,58.8,1,96,19.3,3488,0
42665,2020-01-24 15:06:37,,1,95,18.2,3392,0
42666,2020-01-24 15:06:47,,1,88,17.8,3232,0
42667,2020-01-24 15:06:54,,1,88,17.5,3200,0
42668,2020-01-24 15:07:02,,1,91,18.3,3360,0
42669,2020-01-24 15:07:07,,1,93,18.5,3424,0
42670,2020-01-24 15:07:12,,1,94,18.8,3392,0
42671,2020-01-24 15:07:26,,1,95,18.4,3456,0
42672,2020-01-24 15:07:31,,1,95,18.3,3456,0
4132,2020-01-24 15:07:33,58.8,1,94,18.2,3424,0
42673,2020-01-24 15:07:37,,1,93,18.0,3360,0
42674,2020-01-24 15:07:43,,1,91,18.7,3296,0
42675,2020-01-24 15:07:50,,1,91,18.0,3328,0
42676,2020-01-24 15:07:55,,1,93,16.8,3392,0
42677,2020-01-24 15:08:00,,1,97,14.5,3552,0
42678,2020-01-24 15:08:08,,1,94,11.8,3392,0
42679,2020-01-24 15:08:12,,1,92,11.5,3360,0
42680,2020-01-24 15:08:17,,1,92,10.8,3392,0
42681,2020-01-24 15:08:22,,1,93,10.1,3392,0
42682,2020-01-24 15:08:27,,1,92,8.0,3360,0
4133,2020-01-24 15:08:33,58.8,1,91,6.1,3296,0
42683,2020-01-24 15:08:38,,1,91,5.9,3328,0
42684,2020-01-24 15:08:58,,1,94,5.5,3424,0
42685,2020-01-24 15:09:08,,1,95,7.2,3392,0
42686,2020-01-24 15:09:14,,1,89,6.8,3232,0
42687,2020-01-24 15:09:22,,1,87,6.9,3200,0
42688,2020-01-24 15:09:28,,1,86,6.4,3104,0
4134,2020-01-24 15:09:33,58.8,1,84,7.1,3072,0
42689,2020-01-24 15:09:39,,1,84,7.3,3040,0
42690,2020-01-24 15:09:45,,1,86,8.0,3200,0
42691,2020-01-24 15:09:51,,1,90,8.7,3264,0
42692,2020-01-24 15:09:57,,1,89,8.4,3264,0
42693,2020-01-24 15:10:02,,1,89,7.5,3232,0
42694,2020-01-24 15:10:17,,1,89,7.8,3232,0
42695,2020-01-24 15:10:23,,1,89,8.5,3232,0
42696,2020-01-24 15:10:30,,1,84,7.4,2912,0
4135,2020-01-24 15:10:33,58.8,1,73,6.6,2592,0
42697,2020-01-24 15:11:18,,1,14,3.9,1120,0
42698,2020-01-24 15:11:23,,1,11,4.3,992,0
42699,2020-01-24 15:11:29,,1,21,5.5,2144,0
4136,2020-01-24 15:11:33,58.7,1,25,6.1,2176,0
42700,2020-01-24 15:11:36,,1,20,6.2,1920,0
42701,2020-01-24 15:11:38,,1,21,5.9,2368,0
42702,2020-01-24 15:11:40,,1,29,5.5,1760,0
42703,2020-01-24 15:11:53,,1,60,4.7,2592,0
42704,2020-01-24 15:12:07,,1,54,11.4,2240,0
42705,2020-01-24 15:12:09,,1,50,11.5,2144,0
42706,2020-01-24 15:12:11,,1,51,12.0,2176,0
42707,2020-01-24 15:12:13,,1,53,12.5,2368,0
42708,2020-01-24 15:12:16,,1,61,12.4,2656,0
42709,2020-01-24 15:12:24,,1,79,10.6,2240,0
4137,2020-01-24 15:12:33,58.3,1,88,9.6,3200,0
42710,2020-01-24 15:12:53,,1,85,5.9,3040,0
4138,2020-01-24 15:13:33,58.1,1,80,4.2,2944,0
42711,2020-01-24 15:13:43,,1,87,3.6,3200,0
42712,2020-01-24 15:13:47,,1,89,4.1,3232,0
42713,2020-01-24 15:13:50,,1,89,3.8,3264,0
42714,2020-01-24 15:13:53,,1,91,4.1,3296,0
42715,2020-01-24 15:13:56,,1,91,3.7,3328,0
42716,2020-01-24 15:13:59,,1,92,3.5,3360,0
42717,2020-01-24 15:14:02,,1,93,3.6,3392,0
42718,2020-01-24 15:14:05,,1,95,3.3,3456,0
42719,2020-01-24 15:14:08,,1,96,3.0,3520,0
42720,2020-01-24 15:14:11,,1,95,2.7,3520,0
42721,2020-01-24 15:14:14,,1,98,2.0,3552,0
42722,2020-01-24 15:14:17,,1,98,1.7,3552,0
42723,2020-01-24 15:14:20,,1,98,0.7,3520,0
42724,2020-01-24 15:14:26,,1,93,0.5,3360,0
4139,2020-01-24 15:14:33,57.9,1,91,1.4,3360,0
42725,2020-01-24 15:14:37,,1,92,2.2,3360,0
42726,2020-01-24 15:14:42,,1,93,2.2,3392,0
42727,2020-01-24 15:14:46,,1,93,2.4,3392,0
42728,2020-01-24 15:14:52,,1,93,0.7,3392,0
42729,2020-01-24 15:14:56,,1,93,1.5,3360,0
42730,2020-01-24 15:15:01,,1,91,2.2,3296,0
42731,2020-01-24 15:15:06,,1,90,4.2,3296,0
4140,2020-01-24 15:15:33,57.5,1,89,1.1,3264,0
42732,2020-01-24 15:15:56,,1,91,4.8,3328,0
42733,2020-01-24 15:16:12,,1,91,3.6,3328,0
4141,2020-01-24 15:16:33,57.5,1,90,4.6,3296,0
42734,2020-01-24 15:16:41,,1,90,5.9,3296,0
42735,2020-01-24 15:16:44,,1,90,5.8,3264,0
42736,2020-01-24 15:16:48,,1,90,5.8,3296,0
42737,2020-01-24 15:16:52,,1,91,5.4,3296,0
42738,2020-01-24 15:17:18,,1,86,0.7,3168,0
4142,2020-01-24 15:17:33,57.8,1,83,9.5,3040,0
42739,2020-01-24 15:17:47,,1,82,11.8,3008,0
42740,2020-01-24 15:17:50,,1,83,11.2,3040,0
42741,2020-01-24 15:17:53,,1,84,10.4,3072,0
42742,2020-01-24 15:17:56,,1,86,9.1,3136,0
42743,2020-01-24 15:17:59,,1,87,8.3,3168,0
42744,2020-01-24 15:18:02,,1,88,8.0,3200,0
42745,2020-01-24 15:18:11,,1,88,8.3,3200,0
42746,2020-01-24 15:18:19,,1,88,10.2,3200,0
42747,2020-01-24 15:18:28,,1,89,9.4,3200,0
4143,2020-01-24 15:18:33,58.0,1,87,8.5,3200,0
42748,2020-01-24 15:18:43,,1,91,11.0,3328,0
42749,2020-01-24 15:18:48,,1,92,9.5,3360,0
42750,2020-01-24 15:18:53,,1,93,7.1,3392,0
42751,2020-01-24 15:18:58,,1,94,7.1,3392,0
42752,2020-01-24 15:19:05,,1,92,7.6,3328,0
42753,2020-01-24 15:19:10,,1,91,8.5,3328,0
42754,2020-01-24 15:19:15,,1,92,8.9,3360,0
4144,2020-01-24 15:19:33,58.1,1,88,16.8,3232,0
42755,2020-01-24 15:19:44,,1,90,21.6,3264,0
42756,2020-01-24 15:19:47,,1,88,21.7,3200,0
42757,2020-01-24 15:19:50,,1,87,21.4,3168,0
42758,2020-01-24 15:19:53,,1,87,20.5,3168,0
42759,2020-01-24 15:19:56,,1,88,19.6,3200,0
42760,2020-01-24 15:19:59,,1,87,19.3,3168,0
42761,2020-01-24 15:20:02,,1,87,19.6,3200,0
42762,2020-01-24 15:20:05,,1,87,19.6,3200,0
42763,2020-01-24 15:20:09,,1,88,19.6,3232,0
42764,2020-01-24 15:20:19,,1,89,19.1,3200,0
42765,2020-01-24 15:20:22,,1,88,19.4,3200,0
42766,2020-01-24 15:20:25,,1,89,20.4,3232,0
42767,2020-01-24 15:20:28,,1,89,21.2,3264,0
42768,2020-01-24 15:20:31,,1,90,22.2,3296,0
4145,2020-01-24 15:20:33,57.9,1,90,23.0,3296,0
42769,2020-01-24 15:20:36,,1,91,22.5,3328,0
42770,2020-01-24 15:20:39,,1,91,22.8,3296,0
42771,2020-01-24 15:20:42,,1,91,22.6,3296,0
42772,2020-01-24 15:20:45,,1,91,22.2,3296,0
42773,2020-01-24 15:20:48,,1,91,21.6,3328,0
42774,2020-01-24 15:20:51,,1,92,20.9,3328,0
42775,2020-01-24 15:20:54,,1,92,20.1,3360,0
42776,2020-01-24 15:20:58,,1,94,21.1,3424,0
42777,2020-01-24 15:21:05,,1,96,21.8,3488,0
42778,2020-01-24 15:21:08,,1,95,22.7,3488,0
42779,2020-01-24 15:21:11,,1,95,23.3,3424,0
42780,2020-01-24 15:21:18,,1,93,25.6,3392,0
42781,2020-01-24 15:21:32,,1,91,22.4,3264,0
4146,2020-01-24 15:21:33,57.4,1,90,21.7,3264,0
42782,2020-01-24 15:21:36,,1,89,19.8,3136,0
42783,2020-01-24 15:21:38,,1,87,18.4,3136,0
42784,2020-01-24 15:21:41,,1,86,16.3,3136,0
42785,2020-01-24 15:21:44,,1,87,13.8,3136,0
42786,2020-01-24 15:21:47,,1,86,12.3,3168,0
42787,2020-01-24 15:21:55,,1,89,7.3,3264,0
42788,2020-01-24 15:21:58,,1,91,5.3,3296,0
42789,2020-01-24 15:22:01,,1,91,2.2,3296,0
42790,2020-01-24 15:22:04,,1,92,-0.6,3360,0
42791,2020-01-24 15:22:08,,1,94,-3.9,3392,0
42792,2020-01-24 15:22:16,,1,93,-6.2,3360,0
4147,2020-01-24 15:22:33,57.1,1,91,-13.7,3296,0
42793,2020-01-24 15:22:43,,1,87,-11.0,3200,0
42794,2020-01-24 15:22:50,,1,87,-6.4,3168,0
42795,2020-01-24 15:22:54,,1,87,-5.9,3168,0
42796,2020-01-24 15:22:57,,1,87,-5.1,3168,0
42797,2020-01-24 15:23:01,,1,87,-5.7,3168,0
42798,2020-01-24 15:23:04,,1,87,-5.8,3200,0
42799,2020-01-24 15:23:07,,1,88,-5.8,3200,0
42800,2020-01-24 15:23:11,,1,89,-6.4,3264,0
42801,2020-01-24 15:23:15,,1,90,-6.5,3264,0
42802,2020-01-24 15:23:19,,1,93,-7.0,3360,0
42803,2020-01-24 15:23:27,,1,94,-6.3,3424,0
4148,2020-01-24 15:23:33,56.7,1,94,-6.3,3424,0
42804,2020-01-24 15:23:39,,1,94,-6.6,3424,0
42805,2020-01-24 15:23:43,,1,94,-6.7,3392,0
42806,2020-01-24 15:23:47,,1,93,-5.9,3360,0
42807,2020-01-24 15:23:51,,1,91,-3.0,3328,0
42808,2020-01-24 15:23:56,,1,90,1.7,3264,0
42809,2020-01-24 15:24:16,,1,86,12.1,3136,0
42810,2020-01-24 15:24:23,,1,86,13.3,3136,0
4149,2020-01-24 15:24:33,56.5,1,86,19.3,3104,0
42811,2020-01-24 15:24:39,,1,85,22.1,3104,0
42812,2020-01-24 15:24:48,,1,85,27.3,3136,0
42813,2020-01-24 15:24:58,,1,87,32.0,3168,0
42814,2020-01-24 15:25:22,,1,87,23.3,3168,0
42815,2020-01-24 15:25:26,,1,87,20.4,3168,0
42816,2020-01-24 15:25:30,,1,87,17.7,3136,0
4150,2020-01-24 15:25:33,56.8,1,87,15.3,3168,0
42817,2020-01-24 15:25:38,,1,88,12.9,3232,0
42818,2020-01-24 15:25:44,,1,89,12.3,3296,0
42819,2020-01-24 15:25:47,,1,90,14.9,3264,0
42820,2020-01-24 15:25:50,,1,88,16.5,3200,0
42821,2020-01-24 15:25:53,,1,87,18.4,3200,0
42822,2020-01-24 15:25:56,,1,87,20.7,3168,0
42823,2020-01-24 15:25:59,,1,86,22.8,3136,0
42824,2020-01-24 15:26:02,,1,86,24.9,3136,0
42825,2020-01-24 15:26:05,,1,86,27.1,3136,0
42826,2020-01-24 15:26:08,,1,86,29.6,3168,0
42827,2020-01-24 15:26:10,,1,86,31.7,3168,0
42828,2020-01-24 15:26:13,,1,87,34.3,3200,0
42829,2020-01-24 15:26:16,,1,87,37.1,3168,0
42830,2020-01-24 15:26:26,,1,89,42.9,3264,0
4151,2020-01-24 15:26:33,56.8,1,88,46.9,3232,0
42831,2020-01-24 15:26:38,,1,87,50.2,3200,0
42832,2020-01-24 15:26:52,,1,91,54.1,3328,0
42833,2020-01-24 15:26:56,,1,92,54.6,3328,0
42834,2020-01-24 15:27:03,,1,92,51.8,3392,0
42835,2020-01-24 15:27:06,,1,94,50.0,3424,0
42836,2020-01-24 15:27:11,,1,96,43.4,3488,0
42837,2020-01-24 15:27:18,,1,97,33.8,3552,0
42838,2020-01-24 15:27:27,,1,96,26.0,3488,0
42839,2020-01-24 15:27:30,,1,95,24.2,3456,0
4152,2020-01-24 15:27:33,56.7,1,95,21.9,3424,0
42840,2020-01-24 15:27:41,,1,95,15.0,3424,0
42841,2020-01-24 15:27:45,,1,92,11.7,3360,0
42842,2020-01-24 15:27:47,,1,91,10.0,3328,0
42843,2020-01-24 15:27:50,,1,89,7.0,3200,0
42844,2020-01-24 15:27:53,,1,88,4.3,3136,0
42845,2020-01-24 15:27:56,,1,83,3.1,3008,0
42846,2020-01-24 15:27:59,,1,81,2.0,2944,0
42847,2020-01-24 15:28:03,,1,80,1.4,2880,0
42848,2020-01-24 15:28:09,,1,76,0.0,2912,0
42849,2020-01-24 15:28:12,,1,81,-0.5,3008,0
42850,2020-01-24 15:28:16,,1,85,0.0,3040,0
42851,2020-01-24 15:28:19,,1,83,1.5,3040,0
42852,2020-01-24 15:28:22,,1,84,3.2,3072,0
42853,2020-01-24 15:28:25,,1,86,5.2,3136,0
42854,2020-01-24 15:28:30,,1,89,10.7,3232,0
4153,2020-01-24 15:28:33,56.7,1,90,12.8,3296,0
42855,2020-01-24 15:28:46,,1,90,21.0,3296,0
42856,2020-01-24 15:28:54,,1,90,22.1,3264,0
42857,2020-01-24 15:29:07,,1,87,18.9,3200,0
42858,2020-01-24 15:29:15,,1,90,20.0,3328,0
42859,2020-01-24 15:29:19,,1,93,22.3,3392,0
42860,2020-01-24 15:29:27,,1,95,21.8,3456,0
42861,2020-01-24 15:29:30,,1,96,20.8,3456,0
4154,2020-01-24 15:29:33,56.7,1,94,20.4,3392,0
42862,2020-01-24 15:29:39,,1,90,19.6,3328,0
42863,2020-01-24 15:29:44,,1,89,17.5,3264,0
42864,2020-01-24 15:29:47,,1,90,16.5,3232,0
42865,2020-01-24 15:29:50,,1,89,16.1,3232,0
42866,2020-01-24 15:29:53,,1,89,15.2,3264,0
42867,2020-01-24 15:29:56,,1,89,15.0,3264,0
42868,2020-01-24 15:29:59,,1,89,15.1,3200,0
42869,2020-01-24 15:30:02,,1,87,14.5,3104,0
42870,2020-01-24 15:30:05,,1,84,13.6,3072,0
42871,2020-01-24 15:30:08,,1,84,12.9,3072,0
42872,2020-01-24 15:30:11,,1,86,12.6,3136,0
42873,2020-01-24 15:30:20,,1,89,6.7,3264,0
42874,2020-01-24 15:30:23,,1,90,4.1,3264,0
42875,2020-01-24 15:30:30,,1,87,2.8,3136,0
4155,2020-01-24 15:30:33,56.6,1,84,1.8,3008,0
42876,2020-01-24 15:30:40,,1,64,-0.5,2112,0
42877,2020-01-24 15:30:46,,1,32,-1.3,1184,0
42878,2020-01-24 15:30:59,,1,50,-1.5,2624,0
42879,2020-01-24 15:31:16,,1,74,6.4,3232,0
42880,2020-01-24 15:31:29,,1,82,7.8,2976,0
4156,2020-01-24 15:31:33,56.5,1,84,7.6,3040,0
42881,2020-01-24 15:32:07,,1,38,-1.4,896,0
42882,2020-01-24 15:32:09,,1,39,-1.4,2144,0
42883,2020-01-24 15:32:11,,1,38,-1.0,2496,0
42884,2020-01-24 15:32:13,,1,46,-1.2,2976,0
42885,2020-01-24 15:32:17,,1,59,-1.6,2528,0
42886,2020-01-24 15:32:24,,1,67,2.9,2944,0
4157,2020-01-24 15:32:33,56.2,1,71,9.3,3072,0
42887,2020-01-24 15:32:40,,1,70,11.6,2912,0
42888,2020-01-24 15:33:19,,1,36,15.3,2304,0
42889,2020-01-24 15:33:28,,1,60,13.4,2656,0
4158,2020-01-24 15:33:33,55.9,1,67,10.5,2880,0
42890,2020-01-24 15:33:36,,1,68,8.5,2944,0
42891,2020-01-24 15:33:40,,1,71,6.8,3104,0
42892,2020-01-24 15:33:55,,1,74,8.4,3200,0
42893,2020-01-24 15:34:14,,1,39,7.6,800,0
4159,2020-01-24 15:34:33,55.9,1,1,5.6,832,0
42894,2020-01-24 15:35:17,,1,19,5.6,2400,0
42895,2020-01-24 15:35:22,,1,40,6.9,2624,0
42896,2020-01-24 15:35:26,,1,44,6.3,2272,0
42897,2020-01-24 15:35:30,,1,29,5.0,1664,0
42898,2020-01-24 15:35:32,,1,28,4.2,1888,0
4160,2020-01-24 15:35:33,55.8,1,31,3.7,2112,0
42899,2020-01-24 15:35:37,,1,49,3.4,3072,0
42900,2020-01-24 15:35:45,,1,66,3.6,2944,0
42901,2020-01-24 15:35:50,,1,72,6.6,3136,0
42902,2020-01-24 15:35:53,,1,75,7.7,3232,0
42903,2020-01-24 15:35:56,,1,77,7.6,3264,0
42904,2020-01-24 15:35:59,,1,77,8.2,2272,0
42905,2020-01-24 15:36:02,,1,73,9.3,2720,0
42906,2020-01-24 15:36:05,,1,75,8.0,2752,0
42907,2020-01-24 15:36:09,,1,75,4.7,2752,0
42908,2020-01-24 15:36:17,,1,72,-2.7,2560,0
42909,2020-01-24 15:36:24,,1,63,-4.9,2208,0
4161,2020-01-24 15:36:33,55.9,1,34,-5.2,800,0
42910,2020-01-24 15:37:05,,1,51,-1.7,2080,0
4162,2020-01-24 15:37:33,55.4,1,1,-1.3,832,0
4163,2020-01-24 15:38:33,54.9,1,0,1.4,832,0
4164,2020-01-24 15:39:33,55.7,1,1,11.2,1536,0
4165,2020-01-24 15:40:33,55.9,1,1,15.0,1632,0
4166,2020-01-24 15:41:33,55.5,1,0,12.1,896,0
42911,2020-01-24 15:41:48,,1,17,12.9,2240,0
42912,2020-01-24 15:41:50,,1,28,12.5,3360,0
42913,2020-01-24 15:41:53,,1,39,11.9,2528,0
4167,2020-01-24 15:42:33,55.7,1,18,3.3,1664,0
42914,2020-01-24 15:42:36,,1,16,3.6,2144,0
42915,2020-01-24 15:42:38,,1,26,3.7,1824,0
42916,2020-01-24 15:42:41,,1,34,3.6,2368,0
42917,2020-01-24 15:43:11,,1,8,5.1,1216,0
42918,2020-01-24 15:43:15,,1,4,5.0,2208,0
42919,2020-01-24 15:43:20,,1,19,5.2,1696,0
42920,2020-01-24 15:43:26,,1,19,5.1,1696,0
4168,2020-01-24 15:43:33,56.1,1,0,3.2,832,0
42921,2020-01-24 15:43:50,,1,7,3.2,1344,0
4169,2020-01-24 15:44:33,56.2,1,7,3.2,896,0
4170,2020-01-24 15:45:33,0.0,1,7,3.2,0,0
4171,2020-01-24 15:46:33,0.0,1,7,3.2,0,0
4172,2020-01-24 15:47:33,55.7,1,7,3.2,0,0
4173,2020-01-24 15:48:33,0.0,1,7,3.2,0,0
4174,2020-01-24 15:49:33,0.0,1,7,3.2,0,0
42922,2020-01-24 15:51:11,,0,0,4.2,0,0
4175,2020-01-24 15:51:33,0.0,0,0,4.2,0,0
4176,2020-01-24 15:52:38,0.0,0,0,4.2,0,0
4177,2020-01-24 15:53:38,0.0,0,0,4.2,0,0
4178,2020-01-24 15:54:38,0.0,0,0,4.2,0,0
4179,2020-01-24 15:55:38,0.0,0,0,4.2,0,0
4180,2020-01-24 15:56:38,0.0,0,0,4.2,0,0
4181,2020-01-24 15:57:38,0.0,0,0,4.2,0,0
4182,2020-01-24 15:58:38,0.0,0,0,4.2,0,0
4183,2020-01-24 15:59:38,0.0,0,0,4.2,0,0
4184,2020-01-24 16:00:38,0.0,0,0,4.2,0,0
4185,2020-01-24 16:01:38,0.0,0,0,4.2,0,0
4186,2020-01-24 16:02:38,0.0,0,0,4.2,0,0
4187,2020-01-24 16:03:38,0.0,0,0,4.2,0,0
4188,2020-01-24 16:04:38,0.0,0,0,4.2,0,0
4189,2020-01-24 16:05:38,0.0,0,0,4.2,0,0
4190,2020-01-24 16:06:38,0.0,0,0,4.2,0,0
4191,2020-01-24 16:07:38,0.0,0,0,4.2,0,0
4192,2020-01-24 16:08:38,0.0,0,0,4.2,0,0
4193,2020-01-24 16:09:38,0.0,0,0,4.2,0,0
4194,2020-01-24 16:10:38,0.0,0,0,4.2,0,0
4195,2020-01-24 16:11:38,0.0,0,0,4.2,0,0
4196,2020-01-24 16:12:38,0.0,0,0,4.2,0,0
4197,2020-01-24 16:13:38,0.0,0,0,4.2,0,0
4198,2020-01-24 16:14:38,0.0,0,0,4.2,0,0
4199,2020-01-24 16:15:38,0.0,0,0,4.2,0,0
4200,2020-01-24 16:16:38,0.0,0,0,4.2,0,0
4201,2020-01-24 16:17:38,0.0,0,0,4.2,0,0
4202,2020-01-24 16:18:38,0.0,0,0,4.2,0,0
4203,2020-01-24 16:19:38,0.0,0,0,4.2,0,0
4204,2020-01-24 16:20:38,0.0,0,0,4.2,0,0
4205,2020-01-24 16:21:38,0.0,0,0,4.2,0,0
4206,2020-01-24 16:22:38,0.0,0,0,4.2,0,0
4207,2020-01-24 16:23:38,0.0,0,0,4.2,0,0
4208,2020-01-24 16:24:38,0.0,0,0,4.2,0,0
4209,2020-01-24 16:25:38,0.0,0,0,4.2,0,0
4210,2020-01-24 16:26:38,0.0,0,0,4.2,0,0
4211,2020-01-24 16:27:38,0.0,0,0,4.2,0,0
4212,2020-01-24 16:28:38,0.0,0,0,4.2,0,0
4213,2020-01-24 16:29:38,0.0,0,0,4.2,0,0
4214,2020-01-24 16:30:38,0.0,0,0,4.2,0,0
4215,2020-01-24 16:31:38,0.0,0,0,4.2,0,0
4216,2020-01-24 16:32:38,0.0,0,0,4.2,0,0
4217,2020-01-24 16:33:38,0.0,0,0,4.2,0,0
4218,2020-01-24 16:34:38,0.0,0,0,4.2,0,0
4219,2020-01-24 16:35:38,0.0,0,0,4.2,0,0
4220,2020-01-24 16:36:38,0.0,0,0,4.2,0,0
4221,2020-01-24 16:37:38,0.0,0,0,4.2,0,0
4222,2020-01-24 16:38:38,0.0,0,0,4.2,0,0
4223,2020-01-24 16:39:38,0.0,0,0,4.2,0,0
4224,2020-01-24 16:40:38,0.0,0,0,4.2,0,0
4225,2020-01-24 16:41:38,0.0,0,0,4.2,0,0
4226,2020-01-24 16:42:38,0.0,0,0,4.2,0,0
4227,2020-01-24 16:43:38,0.0,0,0,4.2,0,0
4228,2020-01-24 16:44:38,0.0,0,0,4.2,0,0
4229,2020-01-24 16:45:38,0.0,0,0,4.2,0,0
4230,2020-01-24 16:46:38,0.0,0,0,4.2,0,0
4231,2020-01-24 16:47:38,0.0,0,0,4.2,0,0
4232,2020-01-24 16:48:38,0.0,0,0,4.2,0,0
4233,2020-01-24 16:49:38,0.0,0,0,4.2,0,0
4234,2020-01-24 16:50:38,0.0,0,0,4.2,0,0
4235,2020-01-24 16:51:38,0.0,0,0,4.2,0,0
4236,2020-01-24 16:52:38,0.0,0,0,4.2,0,0
4237,2020-01-24 16:53:38,0.0,0,0,4.2,0,0
4238,2020-01-24 16:54:38,0.0,0,0,4.2,0,0
4239,2020-01-24 16:55:38,0.0,0,0,4.2,0,0
4240,2020-01-24 16:56:38,0.0,0,0,4.2,0,0
4241,2020-01-27 11:09:34,0.0,0,0,4.2,0,0
4242,2020-01-27 11:23:10,0.0,0,0,4.2,0,0
4243,2020-01-27 11:24:10,0.0,0,0,4.2,0,0
4244,2020-01-27 11:29:56,0.0,0,0,4.2,0,0
4245,2020-01-27 11:36:30,0.0,0,0,4.2,0,0
4246,2020-01-27 11:37:30,0.0,0,0,4.2,0,0
4247,2020-01-27 11:38:30,0.0,0,0,4.2,0,0
42923,2020-01-27 11:38:35,,1,0,4.2,1248,0
4248,2020-01-27 11:39:30,56.6,1,0,4.2,1248,0
4249,2020-01-27 11:40:30,57.2,1,0,4.2,1248,0
4250,2020-01-27 11:41:30,57.5,1,0,4.2,1088,0
42924,2020-01-27 11:42:16,,1,32,5.6,1568,0
42925,2020-01-27 11:42:18,,1,24,5.6,1536,0
42926,2020-01-27 11:42:21,,1,29,5.7,1856,0
42927,2020-01-27 11:42:27,,1,22,5.7,1312,0
42928,2020-01-27 11:42:29,,1,27,5.7,1664,0
4251,2020-01-27 11:42:30,57.1,1,29,5.7,1824,0
42929,2020-01-27 11:43:09,,1,17,-19.9,1760,0
42930,2020-01-27 11:43:10,,1,21,-21.9,2208,0
42931,2020-01-27 11:43:15,,1,35,-31.2,2176,0
42932,2020-01-27 11:43:21,,1,52,-40.7,1888,0
42933,2020-01-27 11:43:26,,1,56,-47.1,2240,0
42934,2020-01-27 11:43:27,,1,53,-48.3,2176,0
4252,2020-01-27 11:43:30,56.6,1,46,-50.8,1920,0
42935,2020-01-27 11:43:40,,1,21,-78.3,992,0
42936,2020-01-27 11:43:43,,1,18,-74.6,1248,0
42937,2020-01-27 11:43:45,,1,24,-71.5,1536,0
42938,2020-01-27 11:43:48,,1,34,-47.3,2112,0
42939,2020-01-27 11:43:59,,1,51,-28.9,2208,0
42940,2020-01-27 11:44:07,,1,57,-16.0,2336,0
4253,2020-01-27 11:44:30,56.1,1,38,16.3,2176,0
42941,2020-01-27 11:44:59,,1,14,31.2,1472,0
42942,2020-01-27 11:45:01,,1,18,31.5,1952,0
42943,2020-01-27 11:45:04,,1,29,31.4,2848,0
42944,2020-01-27 11:45:21,,1,30,28.9,1920,0
4254,2020-01-27 11:45:30,55.8,1,26,26.1,1056,0
42945,2020-01-27 11:46:01,,1,17,17.8,1632,0
42946,2020-01-27 11:46:04,,1,12,18.1,1440,0
42947,2020-01-27 11:46:07,,1,26,18.2,2400,0
4255,2020-01-27 11:46:30,55.7,1,19,14.8,736,0
42948,2020-01-27 11:46:37,,1,6,10.8,1152,0
42949,2020-01-27 11:46:46,,1,3,10.7,832,0
42950,2020-01-27 11:46:54,,1,4,11.2,960,0
4256,2020-01-27 11:47:30,55.7,1,0,9.6,832,0
42951,2020-01-27 11:47:51,,0,0,9.6,0,0
4257,2020-01-27 11:48:30,0.0,0,0,4.5,0,0
4258,2020-01-27 11:49:30,0.0,0,0,-2.3,0,0
42952,2020-01-27 11:50:13,,1,0,3.2,0,0
4259,2020-01-27 11:50:30,55.7,1,1,2.7,1408,0
4260,2020-01-27 11:51:20,55.7,1,1,4.5,1312,0
42953,2020-01-27 11:52:00,,1,4,11.9,1056,0
42954,2020-01-27 11:52:05,,1,3,14.4,928,0
4261,2020-01-27 11:52:20,55.7,1,12,16.6,2112,0
42955,2020-01-27 11:52:24,,1,28,15.7,2464,0
4262,2020-01-27 11:53:20,55.6,1,0,9.7,832,0
42956,2020-01-27 11:53:33,,1,19,6.5,2112,0
42957,2020-01-27 11:53:45,,1,24,8.5,1568,0
42958,2020-01-27 11:53:47,,1,30,9.2,1920,0
42959,2020-01-27 11:53:50,,1,39,9.4,2368,0
42960,2020-01-27 11:53:52,,1,39,9.8,2432,0
