i,dtime,fuellevel,ingection,speed,height,tachometer,refuel
899,2020-02-10 08:31:51,10.3,1,1,27.9,252,0
900,2020-02-10 08:32:51,10.4,1,4,36.0,291,0
901,2020-02-10 08:33:51,10.3,1,1,36.8,331,0
902,2020-02-10 08:34:51,10.4,1,3,70.1,398,0
903,2020-02-10 08:35:51,10.3,1,0,73.4,437,0
904,2020-02-10 08:36:51,10.2,1,0,71.0,477,0
905,2020-02-10 08:37:51,10.4,1,0,70.6,517,0
906,2020-02-10 08:38:51,10.3,1,0,70.3,557,0
907,2020-02-10 08:39:51,10.2,1,0,69.8,597,0
908,2020-02-10 08:40:51,10.1,1,0,70.1,638,0
909,2020-02-10 08:41:51,10.3,1,0,71.1,678,0
910,2020-02-10 08:42:51,10.3,1,0,72.4,718,0
911,2020-02-10 08:43:51,10.2,1,0,73.6,758,0
912,2020-02-10 08:44:51,10.3,1,0,74.2,752,0
913,2020-02-10 08:45:51,10.3,1,0,74.5,754,0
914,2020-02-10 08:46:51,10.3,1,0,74.4,754,0
915,2020-02-10 08:47:51,10.4,1,0,74.8,754,0
916,2020-02-10 08:48:51,10.4,1,0,74.3,789,0
917,2020-02-10 08:49:51,10.3,1,0,74.7,829,0
918,2020-02-10 08:50:51,10.3,1,0,74.9,830,0
919,2020-02-10 08:51:51,10.2,1,0,74.6,830,0
920,2020-02-10 08:52:51,10.0,1,0,75.2,831,0
921,2020-02-10 08:53:51,10.3,1,0,75.6,831,0
922,2020-02-10 08:54:51,10.4,1,0,75.1,805,0
923,2020-02-10 08:55:51,10.2,1,0,74.7,806,0
4485,2020-02-10 08:56:15,,1,4,74.9,836,0
4486,2020-02-10 08:56:24,,1,4,74.6,863,0
924,2020-02-10 08:56:51,10.3,1,0,73.6,884,0
925,2020-02-10 08:57:51,10.3,1,0,73.0,885,0
926,2020-02-10 08:58:51,10.2,1,0,72.8,885,0
927,2020-02-10 08:59:51,9.7,1,1,69.8,911,0
928,2020-02-10 09:00:51,9.3,1,2,68.1,938,0
929,2020-02-10 09:01:51,9.2,1,0,67.5,962,0
930,2020-02-10 09:02:51,8.4,1,0,66.2,990,0
931,2020-02-10 09:03:51,7.5,1,4,69.1,1015,0
932,2020-02-10 09:04:51,6.5,1,1,67.8,1042,0
933,2020-02-10 09:05:51,6.3,1,2,66.1,1070,0
4487,2020-02-10 09:06:11,,1,4,67.1,1099,0
934,2020-02-10 09:06:51,6.6,1,1,70.1,1120,0
935,2020-02-10 09:07:51,6.8,1,1,65.1,1145,0
4488,2020-02-10 09:08:30,,1,3,56.5,1174,0
936,2020-02-10 09:08:51,6.6,1,2,55.2,1197,0
937,2020-02-10 09:09:51,6.3,1,0,59.9,1221,0
938,2020-02-10 09:10:51,6.2,1,1,59.2,1248,0
939,2020-02-10 09:11:51,5.9,1,1,63.3,1276,0
940,2020-02-10 09:12:51,5.3,1,0,65.7,1263,0
941,2020-02-10 09:13:51,5.3,1,1,70.5,1256,0
942,2020-02-10 09:14:51,5.7,1,0,70.1,1259,0
943,2020-02-10 09:15:51,5.2,1,0,76.5,1272,0
944,2020-02-10 09:16:51,4.8,1,0,77.1,1274,0
4489,2020-02-10 09:17:02,,1,4,74.8,1274,0
945,2020-02-10 11:52:42,5.2,1,0,77.1,1115,0
946,2020-02-10 11:53:42,5.5,1,1,130.4,1088,0
947,2020-02-10 11:54:42,5.5,1,0,63.9,1061,0
948,2020-02-10 11:55:42,5.3,1,1,62.7,1053,0
949,2020-02-10 11:56:42,5.5,1,0,63.7,1025,0
950,2020-02-10 11:57:42,5.6,1,0,64.3,1005,0
951,2020-02-10 11:58:42,5.5,1,0,65.2,981,0
952,2020-02-10 11:59:42,5.5,1,0,65.5,953,0
953,2020-02-10 12:00:42,5.5,1,0,66.0,931,0
954,2020-02-10 12:01:42,5.8,1,0,65.7,908,1
955,2020-02-10 12:02:42,11.6,1,0,66.2,881,1
956,2020-02-10 12:03:42,20.0,1,0,66.7,854,1
957,2020-02-10 12:04:42,22.9,1,0,67.2,838,1
958,2020-02-10 12:05:42,22.9,1,0,67.6,819,1
959,2020-02-10 12:06:42,22.8,1,0,67.8,797,1
960,2020-02-10 12:07:42,22.8,1,3,68.4,811,1
961,2020-02-10 12:08:42,22.8,1,0,66.2,842,1
962,2020-02-10 12:09:42,22.9,1,0,69.2,836,1
963,2020-02-10 12:10:42,23.0,1,1,68.8,899,1
964,2020-02-10 12:11:42,22.9,1,1,69.1,973,1
4490,2020-02-10 12:12:13,,1,3,68.9,1006,1
965,2020-02-10 12:12:42,22.9,1,0,68.5,1025,1
4491,2020-02-10 12:13:02,,1,3,68.9,1054,1
4492,2020-02-10 12:13:22,,1,4,67.6,1067,1
966,2020-02-10 12:13:42,22.9,1,1,68.0,1092,1
967,2020-02-10 12:14:42,22.8,1,1,65.8,1127,1
968,2020-02-10 12:15:42,22.9,1,1,65.6,1150,1
4493,2020-02-10 12:16:22,,1,2,64.3,1185,1
969,2020-02-10 12:16:42,22.9,1,0,65.3,1212,1
4494,2020-02-10 12:17:02,,1,2,65.8,1242,1
4495,2020-02-10 12:17:39,,1,3,63.8,1275,1
970,2020-02-10 12:17:42,22.9,1,0,62.2,1303,1
971,2020-02-10 12:18:42,22.9,1,1,67.3,1315,1
972,2020-02-10 12:19:42,22.9,1,0,61.6,1334,1
973,2020-02-10 12:20:42,22.9,1,0,61.8,1348,1
4496,2020-02-10 12:21:15,,1,4,54.5,1353,1
974,2020-02-10 12:21:42,22.8,1,0,56.4,1343,1
4497,2020-02-10 12:21:55,,1,4,56.6,1363,1
975,2020-02-10 12:22:42,22.9,1,1,67.8,1377,1
4498,2020-02-10 12:23:33,,1,3,69.6,1374,1
976,2020-02-10 12:23:42,22.9,1,3,71.8,1371,1
4499,2020-02-10 12:24:39,,1,5,68.8,1395,1
977,2020-02-10 12:24:42,22.9,1,0,68.2,1401,1
4500,2020-02-10 12:24:47,,1,5,67.3,1411,1
978,2020-02-10 12:25:42,22.9,1,1,65.0,1387,1
979,2020-02-10 12:26:42,22.7,1,0,64.4,1354,1
980,2020-02-10 12:27:42,22.6,1,0,63.8,1333,1
4501,2020-02-10 12:28:26,,1,4,63.5,1331,1
981,2020-02-10 12:28:42,22.7,1,5,58.4,1333,1
982,2020-02-10 12:29:42,22.1,1,3,57.7,1331,1
4502,2020-02-10 12:29:57,,1,5,58.1,1332,1
983,2020-02-10 12:30:42,21.9,1,0,47.4,1306,1
984,2020-02-10 12:31:42,22.5,1,0,45.1,1296,1
985,2020-02-10 12:32:42,22.7,1,0,45.1,1278,1
986,2020-02-10 12:33:42,22.6,1,0,45.6,1266,1
987,2020-02-10 12:34:42,22.5,1,0,46.3,1236,1
988,2020-02-10 12:35:42,22.5,1,0,47.0,1213,1
989,2020-02-10 12:36:42,22.5,1,0,47.3,1176,1
990,2020-02-10 12:37:42,22.3,1,0,47.2,1143,1
991,2020-02-10 12:38:42,22.4,1,0,47.6,1114,1
992,2020-02-10 12:39:42,22.5,1,0,47.9,1085,1
993,2020-02-10 12:40:42,22.4,1,0,48.6,1045,1
994,2020-02-10 12:41:42,22.5,1,0,48.9,1011,1
995,2020-02-10 12:42:42,22.4,1,0,49.1,970,1
996,2020-02-10 12:43:42,22.1,1,0,49.8,969,1
997,2020-02-10 12:44:42,22.2,1,0,50.5,968,1
998,2020-02-10 12:45:42,22.2,1,0,51.7,967,1
999,2020-02-10 12:46:42,22.3,1,0,51.9,934,1
1000,2020-02-10 12:47:42,22.4,1,0,52.8,905,1
1001,2020-02-10 12:48:42,22.3,1,0,53.0,877,1
1002,2020-02-10 12:49:42,22.4,1,0,52.7,844,1
1003,2020-02-10 12:50:42,22.2,1,0,52.5,842,1
1004,2020-02-10 12:51:42,22.2,1,0,54.4,841,1
1005,2020-02-10 12:52:42,22.2,1,0,55.2,839,1
1006,2020-02-10 12:53:42,22.2,1,0,55.4,838,1
1007,2020-02-10 12:54:42,22.1,1,0,55.4,836,1
1008,2020-02-10 12:55:42,22.2,1,0,56.7,836,1
1009,2020-02-10 12:56:42,22.3,1,0,57.4,834,1
1010,2020-02-10 12:57:42,22.2,1,0,58.3,833,1
1011,2020-02-10 12:58:42,22.3,1,0,59.0,831,1
1012,2020-02-10 12:59:42,22.2,1,0,60.6,831,1
1013,2020-02-10 13:00:42,22.1,1,0,61.3,831,1
1014,2020-02-10 13:01:42,22.2,1,0,61.3,831,1
1015,2020-02-10 13:02:42,22.3,1,0,61.2,830,1
1016,2020-02-10 13:03:42,22.2,1,0,61.0,830,1
1017,2020-02-10 13:04:42,22.2,1,0,61.3,830,1
1018,2020-02-10 13:05:42,22.2,1,0,61.7,830,1
1019,2020-02-10 13:06:42,22.2,1,0,62.5,829,1
1020,2020-02-10 13:07:42,22.2,1,0,63.4,829,1
1021,2020-02-10 13:08:42,22.2,1,0,63.7,829,1
1022,2020-02-10 13:09:42,22.2,1,0,64.3,829,1
1023,2020-02-10 13:10:42,22.2,1,0,64.9,828,1
1024,2020-02-10 13:11:42,22.2,1,0,66.3,829,1
1025,2020-02-10 13:12:42,22.3,1,0,66.9,828,1
1026,2020-02-10 13:13:42,22.2,1,0,67.5,828,1
1027,2020-02-10 13:14:42,22.2,1,0,67.7,828,1
1028,2020-02-10 13:15:42,22.3,1,0,68.3,828,1
1029,2020-02-10 13:16:42,22.2,1,0,68.3,828,1
1030,2020-02-10 13:17:42,22.1,1,0,67.4,829,1
1031,2020-02-10 13:18:42,22.2,1,0,67.1,828,1
1032,2020-02-10 13:19:42,22.2,1,0,66.5,828,1
1033,2020-02-10 13:20:42,22.2,1,0,66.4,828,1
1034,2020-02-10 13:21:42,22.2,1,0,66.9,827,1
1035,2020-02-10 13:22:42,22.2,1,0,67.1,826,1
1036,2020-02-10 13:23:42,22.3,1,0,66.6,826,1
1037,2020-02-10 13:24:42,22.2,1,0,66.6,825,1
1038,2020-02-10 13:25:42,22.2,1,0,67.1,825,1
1039,2020-02-10 13:26:42,22.2,1,0,67.0,825,1
1040,2020-02-10 13:27:42,22.2,1,0,67.9,824,1
1041,2020-02-10 13:28:42,22.3,1,0,67.8,824,1
1042,2020-02-10 13:29:42,22.3,1,0,67.9,824,1
4503,2020-02-10 13:30:04,,1,3,69.3,854,1
1043,2020-02-10 13:30:42,21.9,1,0,63.0,870,1
1044,2020-02-10 13:31:42,22.1,1,1,63.7,887,1
1045,2020-02-10 13:32:42,22.0,1,1,61.4,909,1
4504,2020-02-10 13:33:38,,1,3,65.3,932,1
1046,2020-02-10 13:33:42,21.6,1,0,66.3,956,1
4505,2020-02-10 13:34:03,,1,4,66.3,989,1
1047,2020-02-10 13:34:41,21.6,1,2,66.7,1014,1
1048,2020-02-10 13:35:42,20.8,1,1,65.5,1036,1
1049,2020-02-10 13:36:42,20.3,1,4,64.7,1069,1
1050,2020-02-10 13:37:42,20.8,1,0,65.4,1081,1
1051,2020-02-10 13:38:42,20.9,1,0,61.8,1100,1
4506,2020-02-10 13:39:05,,1,4,61.0,1129,1
1052,2020-02-10 13:39:42,20.0,1,0,61.2,1150,1
1053,2020-02-10 13:40:42,19.4,1,3,56.4,1179,1
1054,2020-02-10 13:41:42,19.5,1,0,60.8,1203,1
1055,2020-02-10 13:42:42,19.2,1,2,58.2,1224,1
4507,2020-02-10 13:42:53,,1,6,56.3,1261,1
1056,2020-02-10 13:43:42,18.6,1,4,41.2,1296,1
1057,2020-02-10 13:44:42,18.4,1,4,51.6,1329,1
1058,2020-02-10 13:45:42,18.4,1,0,53.6,1301,1
1059,2020-02-10 13:46:42,18.3,1,0,53.7,1286,1
1060,2020-02-10 13:47:42,18.4,1,0,52.9,1271,1
1061,2020-02-10 13:48:42,18.4,1,0,52.4,1249,1
1062,2020-02-10 13:49:42,18.4,1,0,52.0,1228,1
1063,2020-02-10 13:50:42,18.4,1,0,52.7,1205,1
1064,2020-02-10 13:51:42,18.4,1,0,52.4,1172,1
1065,2020-02-10 13:52:42,18.4,1,0,52.3,1148,1
1066,2020-02-10 13:53:42,18.3,1,0,52.6,1127,1
1067,2020-02-10 13:54:42,18.2,1,0,53.6,1095,1
1068,2020-02-10 13:55:42,18.2,1,0,53.5,1084,1
1069,2020-02-10 13:56:42,18.2,1,0,53.8,1065,1
1070,2020-02-10 13:57:42,18.4,1,0,54.1,1037,1
1071,2020-02-10 13:58:42,18.4,1,0,53.9,1016,1
1072,2020-02-10 13:59:42,18.4,1,0,54.4,988,1
1073,2020-02-10 14:00:42,18.5,1,0,55.8,966,1
1074,2020-02-10 14:01:42,18.3,1,0,56.1,946,1
1075,2020-02-10 14:02:42,18.4,1,0,56.6,910,1
1076,2020-02-10 14:03:42,18.4,1,0,57.0,876,1
1077,2020-02-10 14:04:42,18.3,1,0,58.1,843,1
1078,2020-02-10 14:05:42,18.4,1,0,58.7,842,1
1079,2020-02-10 14:06:42,18.4,1,0,58.4,841,1
1080,2020-02-10 14:07:42,18.2,1,0,58.5,839,1
1081,2020-02-10 14:08:42,18.4,1,0,58.9,838,1
1082,2020-02-10 14:09:42,18.4,1,0,59.5,837,1
1083,2020-02-10 14:10:42,18.3,1,0,60.2,836,1
1084,2020-02-10 14:11:42,18.4,1,0,60.9,834,1
1085,2020-02-10 14:12:42,18.4,1,0,60.9,834,1
1086,2020-02-10 14:13:42,18.4,1,0,61.1,833,1
1087,2020-02-10 14:14:42,18.4,1,0,61.7,831,1
1088,2020-02-10 14:15:42,18.3,1,0,62.0,830,1
1089,2020-02-10 14:16:42,18.4,1,0,61.8,830,1
1090,2020-02-10 14:17:42,18.4,1,0,61.6,829,1
1091,2020-02-10 14:18:42,18.2,1,0,61.5,828,1
1092,2020-02-10 14:19:42,18.3,1,0,61.7,827,1
1093,2020-02-10 14:20:42,18.3,1,0,62.5,826,1
1094,2020-02-10 14:21:42,18.4,1,0,62.5,825,1
1095,2020-02-10 14:22:42,18.4,1,0,62.7,824,1
1096,2020-02-10 14:23:42,18.4,1,0,62.9,824,1
1097,2020-02-10 14:24:42,18.4,1,0,63.4,823,1
1098,2020-02-10 14:25:42,18.4,1,0,63.7,823,1
1099,2020-02-10 14:26:42,18.4,1,0,64.0,823,1
1100,2020-02-10 14:27:42,18.4,1,0,64.4,823,1
1101,2020-02-10 14:28:42,18.4,1,0,65.1,823,1
1102,2020-02-10 14:29:42,18.4,1,0,65.4,823,1
1103,2020-02-10 14:30:42,18.4,1,0,65.8,824,1
1104,2020-02-10 14:31:42,18.4,1,0,65.6,824,1
1105,2020-02-10 14:32:42,18.2,1,0,65.1,823,1
1106,2020-02-10 14:33:42,18.3,1,0,65.3,823,1
1107,2020-02-10 14:34:42,18.4,1,0,65.7,823,1
1108,2020-02-10 14:35:42,18.4,1,0,65.5,823,1
1109,2020-02-10 14:36:42,18.4,1,0,65.1,824,1
1110,2020-02-10 14:37:42,18.4,1,0,65.1,824,1
1111,2020-02-10 14:38:42,18.3,1,0,64.9,824,1
1112,2020-02-10 14:39:42,18.3,1,0,65.0,824,1
1113,2020-02-10 14:40:42,18.3,1,0,64.9,824,1
1114,2020-02-10 14:41:42,18.4,1,0,65.1,824,1
1115,2020-02-10 14:42:42,18.4,1,0,65.5,824,1
1116,2020-02-10 14:43:42,18.4,1,0,65.9,824,1
1117,2020-02-10 14:44:42,18.4,1,0,66.8,824,1
1118,2020-02-10 14:45:42,18.3,1,0,67.3,824,1
1119,2020-02-10 14:46:42,18.1,1,0,67.4,843,1
1120,2020-02-10 14:47:42,17.7,1,1,68.3,868,1
4508,2020-02-10 14:48:38,,1,3,61.2,905,1
1121,2020-02-10 14:48:42,17.5,1,2,60.7,936,1
4509,2020-02-10 14:48:59,,1,3,60.6,962,1
4510,2020-02-10 14:49:20,,1,5,62.6,1000,1
4511,2020-02-10 14:49:35,,1,3,63.0,1044,1
1122,2020-02-10 14:49:42,17.4,1,4,63.7,1089,1
1123,2020-02-10 14:50:42,17.2,1,2,65.5,1115,1
1124,2020-02-10 14:51:42,17.3,1,2,67.4,1144,1
4512,2020-02-10 14:52:28,,1,4,67.2,1179,1
1125,2020-02-10 14:52:42,17.3,1,1,59.9,1206,1
1126,2020-02-10 14:53:42,17.2,1,3,62.3,1235,1
4513,2020-02-10 14:54:15,,1,2,67.6,1275,1
1127,2020-02-10 14:54:42,17.3,1,1,67.0,1313,1
4514,2020-02-10 14:55:09,,1,3,64.4,1340,1
1128,2020-02-10 14:55:42,17.4,1,3,66.4,1371,1
1129,2020-02-10 14:56:42,17.2,1,2,68.2,1400,1
1130,2020-02-10 14:57:42,17.1,1,4,64.6,1442,1
1131,2020-02-10 14:58:42,17.2,1,3,63.2,1471,1
1132,2020-02-10 14:59:42,17.2,1,1,64.9,1475,1
1133,2020-02-10 15:00:42,17.3,1,1,65.0,1467,1
1134,2020-02-10 15:01:42,17.2,1,0,66.7,1431,1
1135,2020-02-10 15:02:42,17.2,1,0,66.5,1401,1
1136,2020-02-10 15:03:42,17.2,1,0,66.6,1377,1
1137,2020-02-10 15:04:42,17.1,1,0,67.0,1340,1
1138,2020-02-10 15:05:42,17.3,1,0,67.3,1297,1
1139,2020-02-10 15:06:42,17.3,1,0,67.4,1253,1
1140,2020-02-10 15:07:42,17.1,1,0,67.6,1228,1
1141,2020-02-10 15:08:42,17.2,1,0,67.5,1199,1
1142,2020-02-10 15:09:42,17.1,1,1,67.6,1191,1
4515,2020-02-10 15:10:00,,1,6,67.7,1194,0
1143,2020-02-12 14:04:34,18.0,1,0,67.8,1230,0
1144,2020-02-12 14:05:34,18.1,1,0,67.8,1245,0
4516,2020-02-12 14:05:52,,1,4,67.6,1253,0
1145,2020-02-12 14:06:34,18.1,1,1,107.3,1259,0
1146,2020-02-12 14:07:34,18.1,1,1,73.1,1268,0
4517,2020-02-12 14:07:41,,1,6,72.4,1294,0
1147,2020-02-12 14:08:34,17.8,1,4,70.6,1320,0
1148,2020-02-12 14:09:34,17.4,1,0,78.8,1334,0
4518,2020-02-12 14:09:57,,1,4,76.8,1338,0
4519,2020-02-12 14:10:05,,1,3,67.6,1349,0
4520,2020-02-12 14:10:30,,1,4,61.0,1359,0
1149,2020-02-12 14:10:34,17.5,1,5,60.4,1379,0
4521,2020-02-12 14:11:10,,1,3,71.5,1390,0
1150,2020-02-12 14:11:34,17.4,1,1,72.5,1418,0
1151,2020-02-12 14:12:34,17.3,1,1,56.2,1422,0
4522,2020-02-12 14:12:50,,1,6,51.7,1444,0
1152,2020-02-12 14:13:34,17.3,1,2,46.2,1458,0
1153,2020-02-12 14:14:34,17.1,1,3,53.9,1476,0
1154,2020-02-12 14:15:34,16.5,1,1,64.5,1493,0
1155,2020-02-12 14:16:34,16.5,1,0,64.4,1496,0
4523,2020-02-12 14:17:27,,1,3,68.4,1510,0
1156,2020-02-12 14:17:34,17.0,1,3,68.1,1525,0
1157,2020-02-12 14:18:34,16.6,1,7,63.0,1544,0
1158,2020-02-12 14:19:34,16.2,1,0,63.6,1538,0
4524,2020-02-12 14:19:47,,1,4,60.8,1544,0
4525,2020-02-12 14:19:56,,1,4,55.3,1536,0
1159,2020-02-12 14:20:34,16.4,1,0,57.3,1507,0
1160,2020-02-12 14:21:34,16.8,1,2,57.3,1497,0
1161,2020-02-12 14:22:34,17.2,1,0,60.6,1503,0
1162,2020-02-12 14:23:34,16.8,1,1,59.4,1502,0
1163,2020-02-12 14:24:34,16.6,1,0,59.3,1502,0
1164,2020-02-12 14:25:34,16.9,1,0,59.3,1476,0
4526,2020-02-12 14:25:57,,1,8,60.6,1484,0
1165,2020-02-12 14:26:34,16.0,1,1,65.1,1478,0
1166,2020-02-12 14:27:34,15.4,1,0,64.0,1479,0
4527,2020-02-12 14:28:20,,1,5,63.3,1483,0
1167,2020-02-12 14:28:34,15.4,1,3,60.9,1476,0
1168,2020-02-12 14:29:34,15.3,1,1,61.4,1456,0
1169,2020-02-12 14:30:34,16.4,1,0,62.0,1414,0
1170,2020-02-12 14:31:34,16.8,1,3,62.2,1422,0
1171,2020-02-12 14:32:34,15.6,1,4,60.4,1420,0
1172,2020-02-12 14:33:34,15.1,1,0,62.2,1384,0
1173,2020-02-12 14:34:34,14.5,1,0,62.8,1363,0
1174,2020-02-12 14:35:34,13.8,1,0,62.8,1362,0
1175,2020-02-12 14:36:34,14.6,1,0,63.0,1335,0
4528,2020-02-12 14:37:32,,1,3,70.0,1340,0
1176,2020-02-12 14:37:34,15.7,1,1,69.8,1367,0
4529,2020-02-12 14:37:43,,1,3,69.3,1373,0
4530,2020-02-12 14:38:15,,1,7,70.7,1390,0
1177,2020-02-12 14:38:34,15.1,1,0,74.4,1357,0
1178,2020-02-12 15:32:50,14.6,1,1,59.1,1215,0
1179,2020-02-14 07:23:22,14.9,1,0,72.3,777,0
1180,2020-02-14 07:24:23,15.2,1,0,72.3,778,0
1181,2020-02-14 07:25:23,15.1,1,2,93.3,795,0
4531,2020-02-14 07:25:32,,1,6,112.1,828,0
4532,2020-02-14 07:25:41,,1,3,125.5,852,0
4533,2020-02-14 07:25:49,,1,4,139.5,872,0
1182,2020-02-14 07:26:23,15.0,1,3,75.3,896,0
4534,2020-02-14 07:26:32,,1,3,67.8,922,0
1183,2020-02-14 07:27:23,15.1,1,0,64.5,924,0
1184,2020-02-14 07:28:23,15.0,1,0,64.0,925,0
1185,2020-02-14 07:29:23,15.0,1,0,64.0,926,0
1186,2020-02-14 07:30:23,15.1,1,0,63.6,928,0
1187,2020-02-14 07:31:23,14.9,1,0,63.8,929,0
1188,2020-02-14 07:32:23,14.9,1,0,64.0,931,0
1189,2020-02-14 07:33:23,14.8,1,0,64.5,933,0
1190,2020-02-14 07:34:23,14.9,1,0,64.7,935,0
1191,2020-02-14 07:35:23,15.0,1,0,65.1,937,0
1192,2020-02-14 07:36:23,14.9,1,0,65.4,939,0
1193,2020-02-14 07:37:23,14.9,1,0,65.1,941,0
1194,2020-02-14 07:38:23,15.0,1,0,65.0,943,0
1195,2020-02-14 07:39:23,15.0,1,0,65.5,945,0
1196,2020-02-14 07:40:23,14.9,1,0,65.9,946,0
1197,2020-02-14 07:41:23,14.9,1,0,65.6,931,0
1198,2020-02-14 07:42:23,14.9,1,0,65.4,900,0
1199,2020-02-14 07:43:23,14.8,1,0,65.4,878,0
1200,2020-02-14 07:44:23,14.8,1,0,65.6,861,0
1201,2020-02-14 07:45:23,14.8,1,0,65.9,839,0
1202,2020-02-14 07:46:23,14.9,1,0,65.9,815,0
1203,2020-02-14 07:47:23,14.9,1,0,66.1,816,0
1204,2020-02-14 07:48:23,14.8,1,0,66.4,817,0
1205,2020-02-14 07:49:23,14.9,1,0,66.3,818,0
1206,2020-02-14 07:50:23,15.0,1,0,65.7,819,0
1207,2020-02-14 07:51:23,15.0,1,0,65.1,820,0
1208,2020-02-14 07:52:23,14.9,1,1,65.1,833,0
1209,2020-02-14 07:53:23,15.0,1,0,67.6,862,0
4535,2020-02-14 07:54:21,,1,4,76.2,897,0
1210,2020-02-14 07:54:23,15.0,1,4,74.4,897,0
1211,2020-02-14 07:55:23,14.8,1,2,65.6,914,0
4536,2020-02-14 07:55:34,,1,4,62.1,944,0
1212,2020-02-14 07:56:23,14.8,1,1,55.4,983,0
1213,2020-02-14 07:57:23,14.8,1,1,54.6,1019,0
4537,2020-02-14 07:57:39,,1,6,57.4,1054,0
1214,2020-02-14 07:58:23,14.9,1,1,55.2,1079,0
1215,2020-02-14 07:59:23,15.0,1,0,57.0,1108,0
4538,2020-02-14 07:59:30,,1,3,57.0,1143,0
1216,2020-02-14 08:00:23,14.9,1,0,61.3,1163,0
4539,2020-02-14 08:00:45,,1,7,62.4,1200,0
1217,2020-02-14 08:01:23,14.9,1,1,63.4,1219,0
1218,2020-02-14 08:02:23,14.8,1,0,64.1,1253,0
4540,2020-02-14 08:03:06,,1,4,63.0,1289,0
1219,2020-02-14 08:03:23,14.7,1,0,62.5,1305,0
4541,2020-02-14 08:03:44,,1,4,62.5,1330,0
1220,2020-02-14 08:04:23,14.9,1,2,64.0,1348,0
4542,2020-02-14 08:05:22,,1,6,65.3,1381,0
1221,2020-02-14 08:05:23,14.9,1,5,65.3,1381,0
1222,2020-02-14 08:06:23,14.8,1,0,69.3,1385,0
1223,2020-02-14 08:07:23,14.9,1,1,66.0,1388,0
1224,2020-02-14 08:08:23,14.9,1,4,63.4,1392,0
1225,2020-02-14 08:09:23,14.8,1,2,64.5,1404,0
1226,2020-02-14 08:10:23,15.0,1,0,64.4,1376,0
1227,2020-02-14 08:11:23,15.0,1,0,65.4,1337,0
1228,2020-02-14 08:12:23,14.8,1,0,65.4,1313,0
1229,2020-02-14 08:13:23,14.9,1,0,65.6,1280,0
1230,2020-02-14 08:14:23,15.0,1,1,64.6,1266,0
4543,2020-02-14 08:14:50,,1,2,64.9,1262,0
1231,2020-02-14 08:15:23,14.9,1,1,70.6,1241,0
1232,2020-02-14 08:16:23,15.0,1,0,71.3,1232,0
1233,2020-02-14 08:17:23,14.9,1,0,71.6,1194,0
4544,2020-02-14 08:17:55,,1,3,71.6,1202,0
1234,2020-02-14 08:18:23,14.8,1,2,67.4,1194,0
1235,2020-02-14 08:19:23,14.9,1,0,64.7,1160,0
1236,2020-02-14 08:20:23,14.7,1,0,64.3,1145,0
1237,2020-02-14 08:21:23,14.8,1,0,64.4,1122,0
1238,2020-02-14 08:22:23,15.0,1,0,64.8,1105,0
1239,2020-02-14 08:23:23,14.9,1,0,64.8,1073,0
1240,2020-02-14 08:24:23,14.9,1,0,64.5,1059,0
1241,2020-02-14 08:25:23,14.9,1,0,64.1,1028,0
1242,2020-02-14 08:26:23,15.0,1,0,64.5,990,0
1243,2020-02-14 08:27:23,14.9,1,0,64.6,963,0
1244,2020-02-14 08:28:23,14.8,1,0,64.9,963,0
1245,2020-02-14 08:29:23,14.8,1,0,64.9,963,0
1246,2020-02-14 08:30:23,14.9,1,0,65.3,952,0
1247,2020-02-14 08:31:23,14.9,1,0,65.5,952,0
1248,2020-02-14 08:32:23,14.8,1,0,65.2,942,0
1249,2020-02-14 08:33:23,14.9,1,0,65.0,918,0
1250,2020-02-14 08:34:23,15.0,1,0,65.4,907,0
1251,2020-02-14 08:35:23,15.0,1,0,65.7,895,0
1252,2020-02-14 08:36:23,14.9,1,0,65.6,897,0
1253,2020-02-14 08:37:23,14.9,1,0,65.5,872,0
1254,2020-02-14 08:38:23,14.9,1,0,65.6,846,0
1255,2020-02-14 08:39:23,14.8,1,0,65.4,845,0
1256,2020-02-14 08:40:23,14.7,1,0,65.9,846,0
1257,2020-02-14 08:41:23,14.7,1,0,66.1,845,0
1258,2020-02-14 08:42:23,14.9,1,0,66.4,845,0
1259,2020-02-14 08:43:23,15.0,1,0,66.5,844,0
1260,2020-02-14 08:44:23,14.9,1,0,67.0,844,0
1261,2020-02-14 08:45:23,14.9,1,0,67.0,843,0
1262,2020-02-14 08:46:23,14.9,1,0,66.7,843,0
1263,2020-02-14 08:47:23,14.8,1,0,66.1,842,0
4545,2020-02-14 08:48:19,,1,4,67.0,868,0
1264,2020-02-14 08:48:23,14.7,1,3,67.2,901,0
1265,2020-02-14 08:49:23,14.6,1,6,67.6,935,0
1266,2020-02-14 08:50:23,13.8,1,2,65.7,970,0
4546,2020-02-14 08:50:30,,1,8,65.5,1005,0
1267,2020-02-14 08:51:23,13.6,1,0,69.2,1042,0
4547,2020-02-14 08:51:40,,1,6,69.4,1079,0
1268,2020-02-14 08:52:23,13.7,1,2,71.0,1103,0
4548,2020-02-14 08:52:27,,1,7,73.0,1144,0
1269,2020-02-14 08:53:23,13.5,1,0,64.5,1162,0
4549,2020-02-14 08:53:53,,1,4,62.1,1190,0
1270,2020-02-14 08:54:23,13.5,1,3,61.4,1225,0
4550,2020-02-14 08:55:11,,1,5,59.2,1262,0
1271,2020-02-14 08:55:23,13.3,1,0,58.4,1286,0
